2156200,2012,86,6,445838,5184
2055500,2012,262,86,1914527,7307
240300,2012,2005,70,13650069,6808
3368301,2012,656,65,5987312,9127
2619200,2012,66,46,343380,5203
304200,2012,1160,51,6066724,5230
536300,2012,1032,64,2858040,2769
4148300,2012,448,70,4899933,10937
167100,2012,9966,61,71752309,7200
179200,2012,1042,44,6904706,6626
712000,2012,11337,45,56855649,5015
398600,2012,1585,67,11495926,7253
2298000,2012,180,79,1595030,8861
3646300,2012,94,72,316989,3372
3005700,2012,116,68,413943,3568
119100,2012,213,1,826752,3881
4169100,2012,56,68,442254,7897
325300,2012,1079,45,6285859,5826
298900,2012,970,41,5990975,6176
3030900,2012,522,100,1930889,3699
2260200,2012,438,99,1563000,3568
3724300,2012,588,69,6212896,10566
4127400,2012,208,81,1830523,8801
4116900,2012,67,86,413886,6177
200400,2012,1111,89,11399954,10261
551900,2012,56,67,392200,7004
2154000,2012,168,67,1227576,7307
1148100,2012,200,49,2275971,11380
2553600,2012,59,4,179954,3050
185800,2012,35,28,117176,3348
367100,2012,3626,40,25189122,6947
653700,2012,140,61,997119,7122
254400,2012,859,80,5890486,6857
254401,2012,497,65,4266352,8584
191300,2012,233,12,770478,3307
271300,2012,1358,83,10722303,7896
175000,2012,1304,67,10447186,8012
119600,2012,1339,81,10380131,7752
4124000,2012,30,73,229815,7661
2158800,2012,37,36,121605,3287
2164300,2012,51,58,236068,4629
3109500,2012,5,63,36084,7217
191400,2012,174,31,774747,4453
185900,2012,923,66,5922034,6416
469205,2012,96,87,457678,4767
469202,2012,238,90,1286635,5406
469204,2012,389,91,2046132,5260
469206,2012,183,90,947904,5180
469208,2012,264,93,1132499,4290
469200,2012,184,91,1029802,5597
469207,2012,272,94,1424835,5238
469201,2012,155,87,784395,5061
2068300,2012,194,72,2120739,10932
2588200,2012,881,69,4370754,4961
266700,2012,1529,53,11713967,7661
186000,2012,1902,55,13034783,6853
260300,2012,1075,62,7575443,7047
325600,2012,8782,58,66269713,7546
246100,2012,3473,71,26774118,7709
489300,2012,146,86,946645,6484
489302,2012,54,74,320868,5942
489301,2012,39,85,172016,4411
2131100,2012,17,31,76695,4511
292000,2012,2218,33,10364298,4673
989200,2012,304,89,3189546,10492
464100,2012,989,93,7574548,7659
325800,2012,3925,69,28177873,7179
3748500,2012,80,55,648774,8110
544800,2012,397,8,3079217,7756
2172800,2012,153,80,815029,5327
286400,2012,1893,18,9946238,5254
4154800,2012,114,62,678842,5955
683500,2012,1088,30,3207946,2948
761100,2012,68,72,219862,3233
2178501,2012,382,87,3169641,8297
2178500,2012,341,91,3018101,8851
179300,2012,561,52,3410892,6080
1226000,2012,111,9,228341,2057
292300,2012,11956,55,80076129,6698
886200,2012,982,24,5928729,6037
240400,2012,893,32,4506506,5046
315400,2012,1859,48,12729621,6848
1099700,2012,2438,71,12814466,5256
2226000,2012,477,1,2757798,5782
240500,2012,2804,59,9308016,3320
332000,2012,4242,64,28819306,6794
348700,2012,6484,52,45734873,7053
356400,2012,894,75,6014198,6727
3074500,2012,311,84,2271183,7303
2168600,2012,571,78,1285916,2252
2492600,2012,133,78,479076,3602
2272400,2012,366,84,1002041,2738
2272401,2012,267,85,741290,2776
142500,2012,3227,60,26505493,8214
147000,2012,4060,23,17170411,4229
727500,2012,687,28,3772010,5491
1113300,2012,399,48,2023538,5072
167400,2012,6394,66,64277394,10053
3122601,2012,210,95,1698939,8090
3122600,2012,238,96,1435773,6033
407500,2012,3973,40,20724262,5216
196300,2012,8495,61,58346009,6868
527700,2012,775,40,4349241,5612
370800,2012,656,61,4672586,7123
225900,2012,14470,78,127669846,8823
214500,2012,586,68,4080994,6964
265100,2012,1750,40,10707293,6118
265101,2012,232,6,785935,3388
265102,2012,116,11,579423,4995
315500,2012,522,27,2212679,4239
319300,2012,2282,59,19072757,8358
3811300,2012,36,44,330102,9170
2179400,2012,436,82,3313269,7599
325900,2012,2106,75,16047922,7620
3654300,2012,155,66,1222296,7886
377500,2012,5945,55,41701844,7015
4119000,2012,164,21,756350,4612
392900,2012,475,32,2233020,4701
851000,2012,1338,10,7443658,5563
2522700,2012,257,76,1133675,4411
1246200,2012,467,44,2808947,6015
2092300,2012,657,67,3686880,5612
2053700,2012,659,69,5087340,7720
3855300,2012,76,38,432645,5693
148700,2012,1366,58,10522359,7703
3916300,2012,140,65,1157006,8264
3010622,2012,326,84,3406033,10448
1019800,2012,5473,51,46000827,8405
885500,2012,487,15,2964191,6087
384800,2012,1562,80,12005478,7686
332100,2012,5234,79,34847274,6658
1275000,2012,992,29,7077700,7135
500100,2012,1115,11,6566933,5890
2165100,2012,155,14,856785,5528
2165101,2012,237,22,1731784,7307
147800,2012,663,88,5927528,8940
3015300,2012,207,33,1278016,6174
3859300,2012,33,58,143492,4348
119701,2012,148,2,523272,3536
119700,2012,414,2,2234170,5397
445300,2012,1470,12,8153410,5547
1038700,2012,2159,7,10498618,4863
2564700,2012,195,56,1262571,6475
2091200,2012,58,73,283314,4885
167500,2012,1708,14,5585700,3270
4124100,2012,125,89,305775,2446
4175400,2012,46,43,263717,5733
4185900,2012,31,67,220686,7119
292600,2012,2137,75,12664048,5926
2523900,2012,87,51,487736,5606
326200,2012,1746,74,11675271,6687
199100,2012,3409,44,18990201,5571
186200,2012,536,51,2754636,5139
167600,2012,2202,69,15364555,6978
904300,2012,414,95,1740061,4203
271800,2012,1058,78,7166611,6774
292700,2012,1866,36,12281750,6582
147902,2012,1042,62,7389336,7091
214600,2012,1983,55,13340184,6727
3490400,2012,2,50,9454,4727
214700,2012,1476,66,10314896,6988
156300,2012,510,65,3544219,6949
2328900,2012,128,51,890220,6955
370900,2012,682,73,4602062,6748
156400,2012,2972,40,18979517,6386
966400,2012,157,56,1093209,6963
2141103,2012,156,71,1279480,8202
1234300,2012,326,76,2370960,7273
2252701,2012,195,64,1459010,7482
987000,2012,157,57,1132293,7212
2149801,2012,132,58,977567,7406
1292100,2012,284,61,1982162,6979
1301500,2012,471,64,3746526,7954
1180801,2012,170,67,1276842,7511
1296800,2012,111,62,997921,8990
2344200,2012,208,68,1432067,6885
2334300,2012,236,81,1800061,7627
902501,2012,173,68,1503564,8691
1291600,2012,138,65,1325255,9603
2607600,2012,202,73,1681130,8322
1301501,2012,171,71,1254195,7334
987002,2012,80,73,636445,7956
1291700,2012,190,63,1353541,7124
1180800,2012,62,71,509972,8225
1291500,2012,176,65,1653867,9397
2079400,2012,95,50,631255,6645
3077600,2012,129,61,1038884,8053
1260601,2012,184,71,1573075,8549
1260500,2012,126,64,887725,7045
2599500,2012,118,69,942092,7984
966500,2012,159,59,1120965,7050
2177100,2012,121,66,1060592,8765
864501,2012,97,52,728516,7510
1291400,2012,164,65,1473944,8987
2345200,2012,235,66,1716245,7303
2344201,2012,92,74,760736,8269
1170800,2012,130,79,965285,7425
1260602,2012,207,68,1712184,8271
864500,2012,98,60,653991,6673
1070900,2012,77,74,608407,7901
1102000,2012,152,63,1067916,7026
1102002,2012,144,66,1099363,7634
1097000,2012,32,52,233666,7302
1054201,2012,158,59,1262241,7989
2141100,2012,80,63,683283,8541
945900,2012,405,69,3012476,7438
2076700,2012,160,55,1026111,6413
2173200,2012,790,52,6155010,7791
2332100,2012,80,52,655152,8189
902500,2012,142,66,1248911,8795
817800,2012,412,64,3038613,7375
966601,2012,156,72,1329897,8525
3077603,2012,291,64,2204538,7576
1054100,2012,130,61,917655,7059
2288801,2012,274,80,2414253,8811
2607601,2012,100,65,755396,7554
978300,2012,249,62,1881525,7556
1054301,2012,148,60,1057348,7144
2220300,2012,210,64,1529006,7281
966401,2012,162,69,1255125,7748
757301,2012,147,65,909664,6188
2314200,2012,56,57,377726,6745
902502,2012,197,75,1761623,8942
2179601,2012,97,57,730742,7533
1260600,2012,39,55,281975,7230
1180802,2012,109,69,839245,7699
757300,2012,259,58,1762652,6806
966600,2012,156,63,1135209,7277
1102101,2012,157,64,1331117,8478
1163800,2012,52,50,353022,6789
2179600,2012,123,62,973923,7918
1260504,2012,202,69,1550204,7674
972203,2012,152,68,1136616,7478
2149002,2012,350,67,2542278,7264
1260700,2012,41,63,282491,6890
2160600,2012,139,66,1284562,9241
886500,2012,180,64,1368714,7604
2261800,2012,160,75,1104458,6903
2288800,2012,89,53,628274,7059
2176900,2012,116,60,824062,7104
1054104,2012,117,60,849585,7261
1102003,2012,109,63,814388,7471
1054300,2012,56,60,415144,7413
1054200,2012,197,59,1391812,7065
1102100,2012,176,64,1309256,7439
903200,2012,441,57,2181191,4946
3885300,2012,288,89,1788569,6210
192700,2012,2491,65,16949931,6804
214800,2012,1612,64,10650625,6607
2126500,2012,44,56,158992,3613
101500,2012,799,29,3628539,4541
4179600,2012,37,63,328687,8883
3403300,2012,197,63,1996172,10133
4162700,2012,179,70,1481908,8279
1258900,2012,36,11,261800,7272
2235600,2012,208,98,611489,2940
1068400,2012,4766,34,20181783,4235
2203900,2012,173,71,1586092,9168
343200,2012,333,62,2135529,6413
3751300,2012,27,3,45675,1692
4174900,2012,91,49,542425,5961
2167800,2012,66,32,230225,3488
3156300,2012,2233,27,13171202,5898
2556100,2012,202,83,1523771,7543
3079000,2012,176,83,1422162,8080
3232307,2012,209,66,1472966,7048
3232306,2012,285,76,1812628,6360
167800,2012,597,79,4665436,7815
4164500,2012,13,15,30525,2348
4148400,2012,12,29,47273,3939
3881401,2012,44,81,221930,5044
3881400,2012,15,20,73891,4926
246300,2012,1754,92,17203951,9808
2573100,2012,15,17,43403,2894
4134300,2012,24,27,49682,2070
1110902,2012,787,78,6168775,7838
450701,2012,342,71,2804898,8201
2300100,2012,159,44,1472206,9259
926701,2012,339,44,2989069,8817
450300,2012,345,69,3032864,8791
907905,2012,947,76,8090733,8544
2300103,2012,346,60,2455121,7096
450303,2012,346,66,2397598,6929
2237500,2012,789,77,7538982,9555
926700,2012,204,49,1806735,8857
907900,2012,438,78,4149089,9473
2606200,2012,727,73,5452041,7499
2617500,2012,265,62,2440683,9210
2250600,2012,283,74,2552291,9019
2300104,2012,531,51,4041341,7611
450700,2012,283,62,2792331,9867
907901,2012,315,78,3200800,10161
982802,2012,1249,66,10660812,8535
2606202,2012,944,59,8003457,8478
982801,2012,889,67,7032599,7911
982803,2012,598,63,5127944,8575
3072303,2012,621,59,4943546,7961
2261302,2012,555,64,4666631,8408
2261303,2012,752,62,6216907,8267
3072304,2012,512,59,4321959,8441
1110901,2012,316,59,2558000,8095
2261300,2012,761,68,6645157,8732
982804,2012,711,59,6060330,8524
982800,2012,1002,69,8881094,8863
2617506,2012,363,57,2913301,8026
153408,2012,8707,83,91128128,10466
2599805,2012,500,68,5277444,10555
2599801,2012,431,70,4654643,10800
2599800,2012,385,71,4244049,11024
149902,2012,502,77,5621297,11198
149900,2012,766,76,8216355,10726
153409,2012,562,69,5733256,10202
814600,2012,1067,81,11314452,10604
149901,2012,21540,85,231605249,10752
153400,2012,805,73,8946530,11114
377600,2012,830,12,4691348,5652
3108500,2012,908,72,11585160,12759
2105300,2012,120,56,821316,6844
3917300,2012,193,57,1331747,6900
1245200,2012,221,2,1077650,4876
970800,2012,111,77,569403,5130
283400,2012,1752,5,11013739,6286
3787300,2012,265,100,2239250,8450
2267100,2012,55,45,271149,4930
3973300,2012,538,67,4726652,8786
138500,2012,1970,51,13487404,6846
260701,2012,1647,68,11687530,7096
260700,2012,2451,37,19740036,8054
381200,2012,2714,64,18433792,6792
712100,2012,174,57,974629,5601
3689400,2012,79,59,454886,5758
3676300,2012,13,52,40211,3093
3237400,2012,11,23,78293,7118
285800,2012,2263,30,14057021,6212
2148200,2012,75,51,191564,2554
1111200,2012,2636,60,17937133,6805
1111203,2012,230,73,1522622,6620
1111204,2012,185,76,1265598,6841
1111202,2012,542,62,3721670,6867
286600,2012,3410,34,23971880,7030
100300,2012,2805,93,23271632,8296
2262501,2012,16,76,124169,7761
2262500,2012,38,70,307183,8084
3445500,2012,12,27,52147,4346
533000,2012,104,83,905890,8710
2595000,2012,76,58,316936,4170
292800,2012,3671,71,23059254,6281
764000,2012,3588,31,24645572,6869
859700,2012,327,22,1576741,4822
725300,2012,266,66,1752193,6587
261000,2012,1300,67,9983735,7680
226000,2012,9024,68,68132114,7550
371100,2012,1370,91,10792416,7878
3316400,2012,55,73,537371,9770
753200,2012,2781,41,14855202,5342
4167600,2012,185,86,1629875,8810
4167601,2012,65,46,537728,8273
232200,2012,583,97,3584899,6149
311400,2012,81,83,711228,8781
4182100,2012,89,96,628722,7064
2584900,2012,320,73,1475610,4611
215000,2012,1198,66,8801083,7346
349000,2012,337,70,2677300,7945
218400,2012,2834,68,16906811,5966
1256100,2012,744,76,5213287,7007
789300,2012,1879,65,16638770,8855
789301,2012,291,64,2334688,8023
677700,2012,802,32,4885111,6091
526400,2012,480,64,2891871,6025
1109800,2012,45,57,382171,8493
399000,2012,2349,39,15166109,6456
4188300,2012,133,67,405976,3052
3823300,2012,32,51,108932,3404
148000,2012,8512,76,60222014,7075
148100,2012,9842,40,67618504,6870
3611400,2012,597,94,3739648,6264
2305800,2012,3595,94,28408076,7902
148200,2012,297,59,1830036,6162
3008602,2012,851,98,3118144,3664
3008601,2012,426,94,1297873,3047
3008600,2012,488,96,1478150,3029
3627600,2012,157,33,898248,5721
150100,2012,535,17,1684435,3148
3255300,2012,5136,45,41448063,8070
146900,2012,1258,46,9168166,7288
2329900,2012,39,59,273600,7015
963500,2012,17721,49,126389373,7132
148500,2012,226,17,1558557,6896
148600,2012,1504,89,17153246,11405
2547600,2012,1975,72,17775000,9000
4129900,2012,173,74,1071495,6194
3856500,2012,39,93,460347,11804
148800,2012,1212,54,8284399,6835
147700,2012,4471,26,28291142,6328
148400,2012,11342,37,38145603,3363
148900,2012,14734,47,122709014,8328
2218700,2012,3206,54,20442277,6376
3871300,2012,258,3,1532094,5938
3129100,2012,734,32,4906920,6685
246400,2012,1092,73,9326918,8541
119900,2012,733,5,4607534,6286
3101400,2012,8,15,33126,4141
272200,2012,4711,56,31931551,6778
492400,2012,83,86,198890,2396
531700,2012,1455,14,11465578,7880
191500,2012,4255,38,28510385,6700
135300,2012,1797,47,14643618,8149
191600,2012,835,41,4293443,5142
156600,2012,3178,87,23561215,7414
2306700,2012,93,58,195761,2105
941203,2012,164,59,1064055,6488
3480300,2012,334,44,2529456,7573
2190700,2012,577,19,5005022,8674
1031905,2012,370,73,3916053,10584
1031906,2012,249,83,2329430,9355
1031904,2012,539,65,6457266,11980
941200,2012,532,74,4820995,9062
3361401,2012,335,69,2456706,7333
3361400,2012,247,82,1989400,8054
3480304,2012,458,67,4287043,9360
3424400,2012,684,62,5498364,8039
2245505,2012,108,65,1065966,9870
3010802,2012,313,75,2647873,8460
2245504,2012,344,74,3636243,10570
2341000,2012,185,49,1486878,8037
2341002,2012,405,68,3368779,8318
2341005,2012,95,60,851208,8960
2342700,2012,52,12,417707,8033
3434300,2012,233,47,2042419,8766
2190702,2012,214,68,2000628,9349
2303600,2012,352,80,4188872,11900
2342701,2012,355,69,3009615,8478
941202,2012,285,80,2915852,10231
1031903,2012,512,61,4204600,8212
2245500,2012,172,36,1572941,9145
2326303,2012,581,64,3497493,6020
3493301,2012,1449,100,7101633,4901
3010803,2012,811,82,6701465,8263
2326300,2012,160,57,1271461,7947
3010800,2012,1010,65,8452818,8369
3480301,2012,407,100,832732,2046
3011500,2012,376,73,4075829,10840
3424401,2012,530,52,4083862,7705
2132302,2012,295,88,1970486,6680
3480303,2012,346,52,2867856,8289
2341001,2012,544,72,1555475,2859
3480302,2012,555,72,4646560,8372
3011600,2012,434,93,3414535,7868
1031900,2012,1192,73,7918656,6643
2132300,2012,623,76,5517597,8856
743900,2012,224,90,2279411,10176
2056100,2012,26,67,202118,7774
2522800,2012,408,92,2565430,6288
974400,2012,4017,37,19325294,4811
218500,2012,3193,74,27095712,8486
922600,2012,2604,67,22029625,8460
2222700,2012,626,24,3564997,5695
303600,2012,1636,77,9785085,5981
3108200,2012,95,59,379544,3995
2533200,2012,3,75,30000,10000
356800,2012,200,19,991643,4958
3008800,2012,68,44,245969,3617
326500,2012,941,40,5956242,6330
179800,2012,815,78,5818669,7139
791600,2012,47,84,396128,8428
257500,2012,1092,64,5800920,5312
2124500,2012,128,61,924847,7225
304600,2012,4276,66,47931797,11209
3946300,2012,81,24,411724,5083
207100,2012,591,9,3016882,5105
4139700,2012,25,60,131349,5254
349200,2012,980,66,8313930,8484
3039900,2012,538,91,5037730,9364
4141100,2012,46,40,223718,4863
130700,2012,2103,10,3744503,1781
125300,2012,1881,75,16018764,8516
191800,2012,1444,73,12410484,8595
793300,2012,7992,39,49807423,6232
2074400,2012,71,3,280455,3950
207200,2012,2957,63,23097961,7811
2362100,2012,14643,81,134260890,9169
120100,2012,491,3,2430866,4951
286700,2012,1287,45,7273779,5652
343400,2012,829,29,5811034,7010
2498200,2012,228,47,1427199,6260
4159600,2012,53,58,260165,4909
3083703,2012,714,83,5409001,7576
3083700,2012,1384,81,9891982,7147
3083701,2012,1384,85,6193013,4475
3083702,2012,861,78,6193013,7193
144300,2012,477,43,2691182,5642
4121100,2012,137,28,315983,2306
3007900,2012,143,94,319140,2232
497200,2012,279,13,1476974,5294
326600,2012,2087,71,14429798,6914
191900,2012,372,19,1470046,3952
292900,2012,1140,41,12339750,10824
1001400,2012,407,45,2505067,6155
4149400,2012,407,79,2705219,6647
527304,2012,2542,52,15557550,6120
803700,2012,332,5,1096729,3303
830300,2012,1805,27,11836890,6558
538900,2012,4014,44,18630684,4641
120200,2012,395,5,2054258,5201
4175900,2012,31,50,257585,8309
456000,2012,48,67,278726,5807
2231900,2012,53,19,436075,8228
2231901,2012,12,5,65063,5422
2203301,2012,478,89,3561080,7450
2203300,2012,358,88,2741820,7659
678200,2012,1877,26,9695557,5165
3115300,2012,172,54,1036532,6026
865500,2012,543,65,2942952,5420
3061100,2012,232,46,1366228,5889
326700,2012,1644,95,12020305,7312
4125000,2012,20,36,77964,3898
787100,2012,2292,40,12230283,5336
319400,2012,1471,68,10458210,7110
374900,2012,9313,45,65270865,7009
144400,2012,4288,41,32551585,7591
196400,2012,858,67,8023696,9352
144500,2012,2288,30,13289518,5808
4152300,2012,91,53,654076,7188
3005400,2012,648,67,4007552,6184
4156500,2012,1,1,9500,9500
160200,2012,2693,48,17827575,6620
4142900,2012,3947,51,25354246,6424
950700,2012,2065,37,7912205,3832
3089100,2012,380,90,2310675,6081
156900,2012,4797,34,36000887,7505
402400,2012,978,16,4718112,4824
156200,2012,7424,28,36893601,4970
157200,2012,10915,62,62574013,5733
157300,2012,1662,59,11443779,6886
157400,2012,14325,59,102793311,7176
260800,2012,1282,72,10183779,7944
953000,2012,1,1,1990,1990
866000,2012,513,7,2864542,5584
326800,2012,1413,57,8316941,5886
2494300,2012,115,47,628986,5469
973900,2012,268,91,1346385,5024
226300,2012,371,28,1831000,4935
2338500,2012,509,99,2219545,4361
120300,2012,519,3,3004670,5789
107600,2012,4421,21,18275881,4134
381300,2012,933,50,6612832,7088
2267500,2012,75,100,511614,6822
4140000,2012,149,39,1121350,7526
2540800,2012,377,57,884449,2346
464209,2012,230,87,2144928,9326
464201,2012,414,82,3569377,8622
464205,2012,388,88,3276204,8444
464206,2012,297,85,2765487,9311
464203,2012,158,89,1438203,9103
464202,2012,205,78,1847022,9010
464200,2012,1013,73,9571384,9449
464208,2012,243,85,2184999,8992
464204,2012,290,85,2821348,9729
464207,2012,335,85,3021059,9018
4076400,2012,61,54,557555,9140
368600,2012,176,70,1608966,9142
2220500,2012,69,21,286149,4147
226400,2012,409,36,1744269,4265
120500,2012,261,56,2693603,10320
4150100,2012,38,44,470524,12382
120600,2012,372,3,2305162,6197
142900,2012,401,56,2760095,6883
3010612,2012,149,67,1417610,9514
3010611,2012,159,55,1434589,9023
3010614,2012,240,75,2461449,10256
3010613,2012,146,74,1296148,8878
377800,2012,2601,53,25671437,9870
649400,2012,268,86,1955031,7295
2244900,2012,2611,84,24151463,9250
215300,2012,1206,76,7852797,6511
157500,2012,2702,58,15354358,5683
179900,2012,651,73,4072948,6256
207300,2012,771,53,5008065,6496
914500,2012,1890,62,9255155,4897
2568500,2012,51,60,452982,8882
226500,2012,252,73,1023131,4060
180000,2012,792,60,5654203,7139
4173700,2012,9,11,70007,7779
254700,2012,259,68,1890226,7298
186600,2012,1050,69,9607846,9150
411700,2012,69,84,530167,7684
893800,2012,59,73,492860,8354
3002400,2012,140,43,966077,6901
200600,2012,3881,87,31132247,8022
107400,2012,15574,63,150403334,9657
226700,2012,7262,41,34671375,4774
226800,2012,13901,65,105253062,7572
186700,2012,1910,87,14244701,7458
3101300,2012,1027,62,7184468,6996
4122300,2012,247,3,1802854,7299
405800,2012,7,7,45210,6459
377900,2012,358,17,1824018,5095
357000,2012,1888,35,8708168,4612
697700,2012,487,14,3201467,6574
258300,2012,888,46,5279374,5945
931400,2012,1122,60,5102675,4548
226900,2012,159,72,1436537,9035
2112200,2012,611,78,4947737,8098
2117300,2012,218,56,1587951,7284
1086000,2012,227,83,1804763,7950
1000600,2012,379,86,1691074,4462
527900,2012,38,46,211875,5576
368700,2012,507,78,3141131,6196
378000,2012,1314,16,7390910,5625
1096300,2012,26,81,301828,11609
2497800,2012,108,27,402292,3725
216900,2012,709,28,2644888,3730
293000,2012,807,70,6323349,7836
168400,2012,1013,79,7796150,7696
399100,2012,10517,73,46607361,4432
186800,2012,754,45,3047416,4042
120800,2012,594,3,1840319,3098
293100,2012,1845,67,16460897,8922
483800,2012,5489,36,40295396,7341
149000,2012,1095,17,4791314,4376
1077100,2012,180,87,1062000,5900
4169800,2012,655,96,6677334,10194
235300,2012,1717,70,11536252,6719
2200100,2012,108,45,605415,5606
2582200,2012,70,96,505285,7218
2583000,2012,296,93,2030293,6859
3418300,2012,106,80,583044,5500
2288400,2012,2574,39,12960062,5035
327000,2012,1693,72,13100761,7738
642000,2012,23,85,210315,9144
207400,2012,1521,32,7510962,4938
3924300,2012,23,72,156515,6805
3327300,2012,21,23,102221,4868
2333000,2012,547,66,1931051,3530
3005000,2012,21,21,60631,2887
738702,2012,106,54,659219,6219
738701,2012,74,44,509593,6886
2105900,2012,92,36,578890,6292
2105901,2012,196,41,1325887,6765
2518500,2012,206,64,1572741,7635
3965500,2012,130,94,803300,6179
2490500,2012,205,98,1752750,8550
2490800,2012,82,65,412030,5025
2261200,2012,162,42,1014972,6265
2587700,2012,85,49,639364,7522
2332200,2012,60,40,404829,6747
2262100,2012,82,45,514699,6277
3002000,2012,84,58,583083,6941
798600,2012,534,34,2752213,5154
2215100,2012,79,62,469000,5937
1050900,2012,628,51,6276748,9995
272800,2012,776,42,3336694,4300
2172100,2012,47,81,193038,4107
1206400,2012,221,88,2373167,10738
235400,2012,1422,73,10408818,7320
371300,2012,571,54,3782294,6624
466100,2012,871,58,4960726,5695
371400,2012,2986,70,24686621,8267
2529500,2012,186,70,1017437,5470
3970300,2012,76,95,652081,8580
1032300,2012,64,43,502119,7846
908900,2012,648,56,4815081,7431
180100,2012,602,56,3980509,6612
327200,2012,1503,99,11004381,7322
357100,2012,1150,60,13539900,11774
109700,2012,2470,57,18594975,7528
207500,2012,493,7,2557190,5187
2055200,2012,491,76,3325500,6773
2104000,2012,417,75,2498772,5992
2586902,2012,825,72,5091040,6171
2104002,2012,526,75,2933499,5577
2104001,2012,406,75,2583064,6362
2104003,2012,677,76,4235192,6256
2586900,2012,442,65,2228946,5043
3543300,2012,732,74,3793533,5182
246600,2012,1230,77,6491846,5278
327300,2012,11674,52,77502548,6639
3948300,2012,185,83,1374402,7429
2158417,2012,178,83,444581,2498
2158400,2012,4815,83,15213608,3160
2158414,2012,80,87,493174,6165
120900,2012,128,1,742513,5801
272900,2012,1114,71,7575735,6800
215500,2012,332,3,1499286,4516
117100,2012,341,44,2347279,6884
2097300,2012,64,63,454286,7098
254800,2012,837,70,8136270,9721
327400,2012,246,21,1323681,5381
525800,2012,517,13,2676910,5178
2139500,2012,57,33,349286,6128
4182200,2012,90,50,572919,6366
727900,2012,2834,42,27290015,9630
459500,2012,3413,54,19542350,5726
2257700,2012,80,75,570829,7135
808300,2012,196,8,953992,4867
696200,2012,1106,23,6018561,5442
2554500,2012,24,83,175227,7301
3445300,2012,106,35,457554,4317
2297800,2012,80,58,475661,5946
2349200,2012,57,97,238782,4189
2298200,2012,46,55,331448,7205
4130600,2012,76,50,286234,3766
4183700,2012,19,46,88588,4663
4141700,2012,58,18,432582,7458
3617300,2012,63,54,375334,5958
3963300,2012,118,95,558128,4730
4120300,2012,117,87,818597,6997
3778300,2012,49,100,405235,8270
3803300,2012,209,70,1478573,7075
3083800,2012,875,16,3796783,4339
215700,2012,3,30,18138,6046
168500,2012,22,5,64893,2950
304800,2012,1022,93,7023612,6872
757000,2012,939,55,6501321,6924
1015300,2012,219,61,664417,3034
215400,2012,27,27,119299,4418
199300,2012,679,32,3764681,5544
109800,2012,2007,59,14171502,7061
109900,2012,736,52,4420688,6006
1049100,2012,3099,46,21824111,7042
2242400,2012,15,24,121625,8108
227000,2012,8059,46,47890175,5942
3089300,2012,60,85,382478,6375
2199700,2012,32,52,221337,6917
2611007,2012,415,80,2150996,5183
2611000,2012,732,68,4533252,6193
2611004,2012,885,75,5588547,6315
3115102,2012,632,66,3637092,5755
3115100,2012,898,75,5707910,6356
2611005,2012,692,72,4123389,5959
2597100,2012,875,74,5611495,6413
3035800,2012,364,69,2353830,6467
377700,2012,738,83,6295161,8530
2098400,2012,96,66,439112,4574
478800,2012,1922,52,9842351,5121
962106,2012,247,53,1353170,5478
962107,2012,111,34,838201,7551
962104,2012,73,41,735858,10080
962110,2012,271,69,1592785,5877
962103,2012,157,47,1320402,8410
962100,2012,1958,61,11765289,6009
962108,2012,196,52,1293319,6599
962102,2012,197,64,1032389,5241
962111,2012,202,51,1798235,8902
192000,2012,382,82,2696149,7058
235500,2012,889,60,5644560,6349
1027900,2012,464,93,2697702,5814
293300,2012,2208,56,15371088,6962
168100,2012,413,19,1725742,4179
192100,2012,1071,31,5794597,5410
253101,2012,330,45,1811063,5488
378100,2012,605,9,3355258,5546
273500,2012,832,76,5921088,7117
357300,2012,876,20,5122542,5848
787000,2012,5513,19,33698194,6112
2595700,2012,32,34,77504,2422
1026600,2012,135,65,1003486,7433
826900,2012,24,15,82223,3426
240700,2012,6317,50,22311796,3532
304900,2012,933,74,7986491,8560
349400,2012,158,74,841887,5328
1099300,2012,210,49,1459570,6950
273100,2012,1399,63,8795260,6287
2188900,2012,24,26,71134,2964
759800,2012,4530,73,28331380,6254
3037500,2012,1686,78,10893674,6461
273200,2012,4096,57,28807332,7033
849400,2012,190,88,1437726,7567
4168900,2012,16,50,72108,4507
371500,2012,524,72,4262974,8135
4162500,2012,246,51,1062475,4319
4162501,2012,164,61,687700,4193
240800,2012,1490,23,5216230,3501
138900,2012,16,27,122935,7683
726300,2012,332,79,2200948,6629
327500,2012,1617,76,12327694,7624
641700,2012,110,79,955227,8684
118300,2012,674,81,6087506,9032
217000,2012,1890,26,7580726,4011
4149700,2012,254,75,2433860,9582
4074300,2012,1033,91,3208867,3106
161200,2012,431,9,1422803,3301
207600,2012,1052,71,8167355,7764
227300,2012,1856,57,12281260,6617
125200,2012,728,76,5837966,8019
199400,2012,1698,38,9028470,5317
4140500,2012,11,20,119333,10848
492500,2012,4006,54,27051476,6753
3007100,2012,29,35,113300,3907
273400,2012,844,67,5825884,6903
451300,2012,223,4,1153901,5174
2277500,2012,96,48,607645,6330
960700,2012,40,47,262831,6571
3110900,2012,65,65,469446,7222
357600,2012,1201,58,8180845,6812
1063300,2012,15770,25,79408311,5035
357400,2012,724,16,1453403,2007
817500,2012,1236,12,6725619,5441
357500,2012,759,64,5032794,6631
144800,2012,4821,68,35737685,7413
