OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
3102000,2009,12053,12138,12631,14025,NULL
258600,2009,16021,18237,22524,24275,25644
1090300,2009,22310,23430,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
991400,2009,5888,6864,10328,11324,10930
2057400,2009,3228,1368,2868,NULL,NULL
373600,2009,18756,17390,19149,21521,25232
861300,2009,1122,2447,2564,NULL,NULL
1294800,2009,19092,19356,19944,21096,NULL
2339400,2009,19344,19464,19548,NULL,NULL
2137000,2009,18960,19188,19200,19380,NULL
2181600,2009,18948,19164,19392,20592,NULL
2528200,2009,17016,17088,NULL,NULL,NULL
1209000,2009,17550,15400,NULL,NULL,NULL
2223700,2009,12933,13590,NULL,NULL,NULL
2524200,2009,1476,1818,4320,NULL,NULL
335900,2009,17196,19150,22115,23665,22203
174600,2009,16326,16799,18652,19412,20652
2495000,2009,19380,18180,21600,22032,22032
2113800,2009,17715,NULL,NULL,NULL,NULL
280500,2009,14588,16579,18176,20057,23355
861200,2009,1784,2891,2889,NULL,NULL
228800,2009,13054,11563,14125,17539,19611
237300,2009,9085,9776,12154,13558,13616
280600,2009,18420,22644,22832,26661,31114
NULL,2009,NULL,NULL,NULL,NULL,NULL
174700,2009,2555,4355,6099,7503,7548
174800,2009,16782,17108,17743,21434,23969
249900,2009,13649,15333,15577,16452,23524
295800,2009,3156,4231,4326,NULL,NULL
287700,2009,3049,4108,7345,8754,9018
2272900,2009,19640,22180,NULL,NULL,NULL
253400,2009,18551,20732,20846,24047,NULL
764900,2009,23753,28334,29433,29233,28213
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
341000,2009,29975,29147,30664,31725,34623
341001,2009,NULL,NULL,NULL,NULL,NULL
2339600,2009,13680,13728,14460,NULL,NULL
316800,2009,11181,12948,14245,14853,14290
1018200,2009,5859,7386,9912,11075,11075
NULL,2009,NULL,NULL,NULL,NULL,NULL
542900,2009,11081,15088,NULL,NULL,NULL
151500,2009,20158,16696,18954,26197,31799
2061800,2009,11448,NULL,NULL,NULL,NULL
174900,2009,19914,26222,26719,32606,NULL
165900,2009,NULL,NULL,NULL,NULL,NULL
918500,2009,11775,11901,14176,13856,NULL
183000,2009,27088,29579,30099,32029,36522
2344100,2009,26448,27664,26992,27664,NULL
3425300,2009,13541,15659,NULL,17453,17948
1205000,2009,14091,15496,17253,19890,NULL
3082900,2009,4320,4305,NULL,NULL,NULL
4065300,2009,NULL,NULL,NULL,NULL,NULL
1294200,2009,13488,NULL,NULL,NULL,NULL
336000,2009,14418,15979,19928,24196,25518
2339704,2009,19194,19474,NULL,NULL,NULL
2339701,2009,20055,20545,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2339700,2009,19824,19831,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2246300,2009,13664,13916,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2099700,2009,19348,NULL,NULL,NULL,NULL
NULL,2009,20363,20601,21182,NULL,21420
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2533601,2009,19789,20391,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2533600,2009,19537,20335,21294,NULL,NULL
2180100,2009,19649,19712,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
021801A1  ,2009,18855,19251,17775,19656,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2099702,2009,19467,19719,15995,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2099703,2009,18697,19068,NULL,NULL,NULL
2099701,2009,19425,19740,20027,NULL,NULL
2180105,2009,19523,19768,NULL,NULL,NULL
NULL,2009,727,NULL,NULL,NULL,NULL
773000,2009,9302,10745,12722,12889,13158
690100,2009,5253,6043,8567,9545,9545
260900,2009,24094,24086,24104,24104,NULL
575400,2009,-564,-468,548,NULL,NULL
1321400,2009,NULL,NULL,NULL,NULL,NULL
1193000,2009,1208,2794,NULL,NULL,NULL
3054100,2009,23340,24060,25608,24420,NULL
967300,2009,11712,12768,13692,12336,NULL
967301,2009,14616,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3645400,2009,17347,18304,19162,NULL,NULL
980000,2009,NULL,NULL,NULL,NULL,NULL
243300,2009,7493,9570,6555,7296,NULL
262901,2009,10754,11463,12467,13071,12963
262900,2009,14572,16488,18390,19081,19986
262902,2009,13577,14437,15222,15114,15386
NULL,2009,6588,NULL,NULL,NULL,NULL
3696400,2009,31080,32052,32220,33780,NULL
123300,2009,5501,NULL,NULL,NULL,NULL
231300,2009,NULL,NULL,NULL,NULL,NULL
2078000,2009,NULL,NULL,NULL,NULL,NULL
140300,2009,19311,19792,25024,28038,32634
891800,2009,9204,13463,13463,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3830300,2009,29430,30996,31050,31050,31050
NULL,2009,NULL,NULL,NULL,NULL,NULL
3069500,2009,10018,12090,12284,12812,12812
NULL,2009,NULL,NULL,NULL,NULL,NULL
3772300,2009,NULL,NULL,NULL,NULL,NULL
231400,2009,8949,10115,12342,13102,13256
188900,2009,16465,16337,16889,20767,22689
258700,2009,21323,20274,23850,26942,32656
998700,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2185400,2009,6613,7290,9068,NULL,NULL
296800,2009,17206,19931,20940,23282,23522
198300,2009,14381,15091,12563,11081,11703
336400,2009,NULL,NULL,10273,6050,9411
237700,2009,9454,10112,13061,15058,15180
362100,2009,12066,15334,16993,21745,25759
646102,2009,NULL,NULL,NULL,NULL,NULL
625700,2009,15505,14361,21964,25944,26684
624000,2009,NULL,NULL,NULL,NULL,NULL
642901,2009,NULL,NULL,NULL,NULL,NULL
336600,2009,22251,25437,29128,31157,31754
282100,2009,12184,15973,18857,22480,24518
807500,2009,NULL,NULL,31299,NULL,NULL
221400,2009,NULL,NULL,NULL,NULL,NULL
152300,2009,5996,7983,9170,10091,NULL
237900,2009,15009,17031,18686,21889,26623
202700,2009,21828,NULL,NULL,NULL,NULL
205100,2009,16861,18574,21767,26295,28707
282500,2009,6200,6796,11600,12607,15147
NULL,2009,NULL,NULL,NULL,NULL,NULL
336700,2009,26850,27079,30620,33275,36673
183300,2009,11649,13987,14289,19348,21888
152600,2009,12606,14509,17362,18502,20811
1258000,2009,8237,7430,9125,15062,12683
247103,2009,7671,8934,9952,10585,NULL
250600,2009,21076,20859,27616,32184,35748
978200,2009,NULL,NULL,NULL,NULL,NULL
379400,2009,15560,15936,18161,21009,22045
183600,2009,14347,19580,23396,27026,30012
130200,2009,15260,15641,20997,25560,35192
238000,2009,14730,15774,16008,18992,23073
183500,2009,14647,7859,13719,17823,13431
727600,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
369400,2009,18060,21594,21814,28088,31833
389200,2009,14457,15099,17426,21241,25366
553300,2009,9961,10706,12539,14448,14460
250900,2009,NULL,NULL,NULL,NULL,NULL
263800,2009,11790,11986,14209,19024,21011
336800,2009,13021,14281,18162,21811,22767
822300,2009,NULL,NULL,NULL,NULL,NULL
003368A1  ,2009,NULL,NULL,NULL,NULL,NULL
283300,2009,NULL,NULL,NULL,NULL,NULL
176800,2009,14861,19282,23432,26060,27941
296000,2009,9373,8705,14859,18502,20253
2214500,2009,7308,7596,NULL,NULL,NULL
546100,2009,5442,5732,7709,NULL,NULL
382000,2009,15494,15355,16746,17509,18566
218800,2009,9376,11099,15268,16982,17149
549900,2009,3871,3822,7575,8219,8219
543800,2009,15192,18348,19932,NULL,NULL
209100,2009,9568,11587,14181,16223,17090
2143400,2009,4519,5835,5919,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3110300,2009,12272,14846,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1309500,2009,17040,18708,20448,21180,21444
NULL,2009,15648,14664,18648,NULL,19968
NULL,2009,16992,18600,19524,19968,19872
2211000,2009,17244,18900,17868,21324,21324
720300,2009,18924,19524,21804,21540,22272
522000,2009,7735,8655,10154,11737,11749
NULL,2009,NULL,NULL,NULL,NULL,NULL
466600,2009,21624,22336,22576,23904,20816
NULL,2009,NULL,NULL,NULL,NULL,NULL
466604,2009,20944,21720,22360,22824,22824
NULL,2009,NULL,NULL,NULL,NULL,NULL
331100,2009,NULL,NULL,NULL,NULL,NULL
341100,2009,18963,15973,21343,26076,35434
360600,2009,8846,10650,10927,11230,11242
924800,2009,21381,NULL,NULL,NULL,NULL
103600,2009,12825,14175,18770,21416,26238
789200,2009,3150,3728,6068,NULL,NULL
701200,2009,NULL,NULL,NULL,NULL,NULL
916300,2009,2575,3855,5154,7878,8128
001272A1  ,2009,NULL,NULL,NULL,NULL,NULL
127200,2009,6606,NULL,NULL,NULL,NULL
1203100,2009,29101,29775,30675,NULL,NULL
127300,2009,5572,NULL,NULL,NULL,NULL
889500,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
127500,2009,6229,NULL,NULL,NULL,NULL
1182000,2009,5625,NULL,NULL,NULL,NULL
115100,2009,4927,7424,11307,14439,14491
394800,2009,25874,24067,36153,34210,35938
NULL,2009,NULL,NULL,NULL,NULL,NULL
127800,2009,23808,32560,27578,34310,29560
NULL,2009,54588,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
115400,2009,8261,11013,15203,18036,18208
127900,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
360902,2009,4828,6025,8225,10184,10299
2500000,2009,NULL,NULL,NULL,NULL,NULL
128000,2009,5520,9999,NULL,NULL,NULL
021207A2  ,2009,NULL,NULL,NULL,NULL,NULL
2120700,2009,16817,17068,18873,19860,19860
128200,2009,9631,NULL,NULL,NULL,NULL
115500,2009,7904,10326,13310,14403,15297
012452A1  ,2009,NULL,NULL,NULL,NULL,NULL
3177300,2009,NULL,NULL,NULL,NULL,NULL
266000,2009,3190,4897,5969,6617,NULL
001181A1  ,2009,NULL,NULL,NULL,NULL,NULL
296100,2009,6455,6314,7902,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2620000,2009,17052,15996,15408,NULL,NULL
1147700,2009,NULL,NULL,NULL,NULL,NULL
2116000,2009,16741,18015,18671,17556,19025
NULL,2009,NULL,NULL,NULL,NULL,NULL
2160300,2009,18485,20336,20074,21935,21388
2615001,2009,24254,24945,25514,26438,26438
2116008,2009,27271,27944,29156,29486,29486
3031405,2009,21928,22751,25686,27194,27114
735100,2009,26319,26779,27827,29237,NULL
NULL,2009,11462,11646,13625,14421,15147
3031402,2009,22622,23461,25326,25598,24433
3031408,2009,21648,21972,23989,NULL,NULL
3031406,2009,23276,23083,25950,25950,25950
3031400,2009,21990,24146,26125,26278,26278
2116006,2009,23760,25128,26220,26580,26580
2615000,2009,20544,21756,23184,23388,23388
2616400,2009,50472,51282,53154,NULL,NULL
2616402,2009,18072,19136,20162,20395,20395
2116011,2009,14308,14763,15421,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
128400,2009,4871,NULL,NULL,NULL,NULL
2577900,2009,43757,44992,47519,47937,48697
2578000,2009,49742,51186,52326,53713,53713
998900,2009,47462,48716,50692,51756,51794
128500,2009,9709,13556,13348,13556,NULL
132600,2009,38373,40954,41625,39677,38217
151900,2009,7105,7191,9924,10600,10869
2278100,2009,9316,10323,NULL,NULL,NULL
264900,2009,25511,32309,36576,28076,NULL
128600,2009,2721,NULL,NULL,NULL,NULL
128700,2009,6110,NULL,NULL,NULL,NULL
3695700,2009,3962,NULL,NULL,NULL,NULL
281300,2009,23158,28473,27451,30698,39591
2517100,2009,24367,24528,NULL,NULL,NULL
175200,2009,5927,6960,7236,8496,NULL
2141500,2009,29265,31309,33041,33715,34362
NULL,2009,NULL,NULL,NULL,NULL,NULL
159000,2009,6067,7626,10133,11231,11309
561800,2009,4664,5656,7114,NULL,NULL
2120600,2009,NULL,NULL,NULL,NULL,NULL
1164700,2009,23017,19249,19011,19050,24973
678500,2009,4359,5618,6606,5706,NULL
2314100,2009,20344,25555,NULL,NULL,NULL
2190400,2009,17688,19217,20691,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3032300,2009,48168,46368,50454,50742,50742
NULL,2009,NULL,NULL,NULL,NULL,NULL
3983300,2009,NULL,NULL,NULL,NULL,NULL
175300,2009,33165,34506,36946,37367,41787
466700,2009,22019,31835,26603,36385,38808
746800,2009,30057,33268,40184,41543,43303
231500,2009,2451,3532,5865,6501,6895
361000,2009,12544,12972,14560,17773,19799
1240700,2009,13176,12972,13128,15684,NULL
2251200,2009,14856,15780,15792,NULL,NULL
2354200,2009,17592,19776,20700,20796,20832
2145100,2009,15632,14672,17312,16912,18240
830400,2009,7663,9583,11611,12041,12041
117400,2009,12474,7550,20646,21025,38633
3429301,2009,22032,22832,23472,NULL,NULL
3429300,2009,22056,22888,23336,23672,NULL
2569600,2009,38012,37752,NULL,NULL,NULL
378700,2009,6528,7477,10019,NULL,NULL
3280300,2009,NULL,NULL,NULL,NULL,NULL
378800,2009,12907,14989,19317,24985,29570
379000,2009,20638,21199,25047,28383,30340
378703,2009,8132,NULL,NULL,NULL,NULL
2530700,2009,21060,22668,NULL,NULL,NULL
2530704,2009,17568,21156,21852,NULL,NULL
2521801,2009,18264,20052,20268,NULL,NULL
2521800,2009,16944,17304,19752,NULL,NULL
4067300,2009,2211,NULL,NULL,NULL,NULL
2556700,2009,11495,11835,12018,12424,NULL
2588600,2009,NULL,NULL,NULL,NULL,NULL
317800,2009,8955,9466,11685,13125,NULL
152000,2009,6227,7784,8664,NULL,9010
3106500,2009,11198,14234,14278,15708,15972
NULL,2009,NULL,NULL,NULL,NULL,NULL
263200,2009,19074,22204,25635,27282,29713
336200,2009,14448,15769,21125,22409,21615
NULL,2009,NULL,NULL,NULL,NULL,NULL
353400,2009,4731,9369,9935,10049,27035
822800,2009,4852,NULL,7046,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2505900,2009,NULL,6466,NULL,NULL,NULL
657800,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3090000,2009,8328,NULL,NULL,NULL,NULL
2359300,2009,19589,20001,22975,NULL,NULL
128900,2009,5420,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
296200,2009,13331,16029,17192,16808,17644
3453400,2009,9756,NULL,NULL,NULL,NULL
769300,2009,6936,8818,9406,8587,NULL
994200,2009,15276,16432,19293,21080,21000
3104000,2009,15780,14730,NULL,NULL,NULL
3774400,2009,6264,9300,NULL,NULL,NULL
2616600,2009,14484,NULL,NULL,NULL,NULL
4130400,2009,17584,18480,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
569100,2009,5741,7119,7858,8522,NULL
373700,2009,24122,24870,26494,27336,28736
NULL,2009,NULL,NULL,NULL,NULL,NULL
382200,2009,9454,9130,11759,12676,12845
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
393000,2009,6147,NULL,NULL,NULL,NULL
990200,2009,8760,9612,11760,NULL,NULL
2063700,2009,NULL,NULL,NULL,NULL,NULL
2078800,2009,17400,18864,NULL,NULL,NULL
943300,2009,12936,15528,17544,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
175600,2009,26310,13561,26723,30869,32428
332600,2009,6895,9206,13398,15448,15758
379100,2009,5568,6673,8404,10421,10766
NULL,2009,NULL,NULL,NULL,NULL,NULL
159100,2009,9912,11297,13120,15039,13485
159101,2009,9457,10563,12162,12515,12505
3529300,2009,11880,12595,16214,18205,NULL
281600,2009,11559,16857,20854,22517,26962
231600,2009,13366,15324,15660,17177,18238
129000,2009,5584,10118,NULL,10178,NULL
2064300,2009,5304,NULL,NULL,NULL,NULL
919200,2009,20267,23367,27405,24598,28163
2188400,2009,16829,19926,20938,20938,NULL
632200,2009,NULL,NULL,32020,32140,32140
542600,2009,13046,14190,15114,NULL,NULL
385000,2009,14473,12354,15776,20210,21230
220800,2009,28832,28984,31940,35429,37678
NULL,2009,NULL,NULL,NULL,NULL,NULL
188700,2009,16595,17248,19785,20873,21704
129100,2009,12289,12874,14369,20503,21920
311900,2009,2642,4857,6413,7237,7485
2143700,2009,1340,-617,1512,NULL,NULL
405600,2009,NULL,NULL,NULL,NULL,NULL
2277300,2009,7094,7750,NULL,NULL,NULL
011719A1  ,2009,NULL,NULL,NULL,NULL,NULL
886000,2009,NULL,NULL,NULL,NULL,NULL
2188200,2009,263,304,NULL,NULL,NULL
379200,2009,7636,9047,11748,13232,13232
281400,2009,7482,15791,16501,24324,40775
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,24304,24832,NULL,NULL,NULL
3829500,2009,14624,15592,16472,NULL,NULL
771300,2009,4371,NULL,NULL,NULL,NULL
3092700,2009,12310,10688,NULL,NULL,NULL
332700,2009,9566,10788,14678,17254,17949
220900,2009,11682,12858,18797,27949,40634
103800,2009,3576,4557,5013,NULL,NULL
367900,2009,6186,6250,7450,7602,8810
2267600,2009,NULL,NULL,NULL,NULL,NULL
3814400,2009,11949,8429,13983,18225,25263
129200,2009,6831,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
4117500,2009,NULL,NULL,NULL,NULL,NULL
3891300,2009,NULL,NULL,NULL,NULL,NULL
199700,2009,4100,4941,7527,8469,7377
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
115600,2009,7577,11051,16072,18856,18923
NULL,2009,NULL,NULL,NULL,NULL,NULL
2074600,2009,5368,6008,5480,5510,7925
2597300,2009,NULL,NULL,NULL,NULL,NULL
344600,2009,11789,12890,16176,16538,18753
542400,2009,19308,20604,21156,NULL,NULL
553700,2009,10285,10732,12896,14269,14463
548843,2009,5628,5703,NULL,NULL,NULL
2277400,2009,12132,19332,24660,24660,24660
493800,2009,22697,21217,26207,23571,NULL
1026400,2009,21030,21932,23959,NULL,23959
347000,2009,9808,10962,13524,13812,14660
347100,2009,9268,11104,13586,14189,14017
NULL,2009,NULL,NULL,NULL,NULL,NULL
3661400,2009,4914,4927,NULL,NULL,NULL
152200,2009,3053,3953,5315,8208,5831
NULL,2009,NULL,NULL,NULL,NULL,NULL
561700,2009,2139,3238,4956,NULL,NULL
1292900,2009,19368,NULL,NULL,NULL,NULL
1326300,2009,18168,19756,20981,21514,23181
2518300,2009,16872,16884,19152,NULL,NULL
3956300,2009,6011,6695,8744,NULL,NULL
2146600,2009,7697,8409,9936,11126,11926
008918A1  ,2009,NULL,NULL,NULL,NULL,NULL
798500,2009,5112,5681,7092,NULL,NULL
361100,2009,4243,4439,3676,2908,4496
537200,2009,7022,8812,10859,12222,12246
970600,2009,4494,6354,NULL,NULL,NULL
176900,2009,6458,5886,7621,NULL,NULL
3922300,2009,18540,NULL,NULL,NULL,NULL
3103400,2009,762,1965,2748,NULL,NULL
497700,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,311,NULL,NULL,NULL,NULL
NULL,2009,27804,29340,30216,NULL,NULL
NULL,2009,22510,22560,23470,NULL,NULL
2549400,2009,26892,27492,27504,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2548800,2009,24420,24980,27350,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1303907,2009,22714,24701,24901,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1303906,2009,20908,23160,22677,25633,25633
NULL,2009,NULL,NULL,NULL,NULL,NULL
1303900,2009,20166,21178,23864,24085,23736
1303908,2009,16017,NULL,NULL,NULL,NULL
2539600,2009,35890,36301,38897,40050,39734
NULL,2009,NULL,NULL,NULL,NULL,NULL
1303904,2009,21856,22525,25765,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
527100,2009,4209,4295,8246,7763,NULL
570700,2009,8653,7829,8303,10713,10935
2508300,2009,8345,NULL,NULL,NULL,NULL
199800,2009,4349,4770,7142,8932,7259
3070900,2009,NULL,NULL,16950,15350,18200
250100,2009,7727,8490,11302,13612,14366
776400,2009,10952,12399,12399,12399,NULL
4036300,2009,12720,15504,NULL,NULL,NULL
243500,2009,2626,3090,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2270400,2009,13000,15242,15698,16698,NULL
3553300,2009,NULL,NULL,NULL,NULL,NULL
3123900,2009,19563,19563,19633,19490,19793
296400,2009,2915,3667,5615,8141,8152
184800,2009,4395,5747,8217,8578,7319
175700,2009,5195,2217,7841,NULL,NULL
3555400,2009,11368,11600,11776,12112,NULL
3555300,2009,14052,14064,14052,14010,14010
3746400,2009,13152,13312,13560,13736,13824
202400,2009,5689,6872,9246,9979,10142
317900,2009,6655,6799,10656,12426,12635
3459300,2009,8034,NULL,NULL,NULL,NULL
3066500,2009,2535,3232,4628,NULL,NULL
1238600,2009,11340,11690,12640,13240,NULL
152100,2009,14745,16059,18223,19002,20579
351800,2009,14774,15935,18796,20769,20917
110700,2009,8580,8143,11334,11585,12940
773800,2009,8796,9710,9443,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
2075800,2009,NULL,NULL,NULL,NULL,NULL
3113600,2009,23358,23765,24489,25802,25788
3332300,2009,21094,NULL,NULL,NULL,NULL
122900,2009,NULL,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3035300,2009,18650,19090,20430,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3035302,2009,18170,19000,20000,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3035301,2009,18190,19380,20040,NULL,NULL
3035303,2009,17420,18920,19250,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
351700,2009,NULL,NULL,NULL,NULL,NULL
140600,2009,8267,9739,11003,13575,14974
562100,2009,1885,3126,3988,NULL,NULL
175800,2009,9764,11785,15502,18028,18242
175900,2009,13460,15870,20699,22505,22537
001758A1  ,2009,NULL,NULL,NULL,NULL,NULL
552500,2009,8413,9416,11694,12846,12906
361300,2009,14573,12999,20209,25218,34449
314900,2009,13606,15158,18692,26410,26936
258000,2009,17775,18786,21707,26070,29490
1034200,2009,6750,7668,11142,NULL,NULL
321900,2009,10647,13492,12546,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
3103800,2009,8556,NULL,NULL,NULL,NULL
1287000,2009,4079,4621,5801,7058,7998
3903500,2009,30204,34848,35856,NULL,NULL
2278800,2009,16734,17974,19119,19794,19132
NULL,2009,NULL,NULL,NULL,NULL,NULL
104000,2009,5520,6811,9205,10272,NULL
202500,2009,8015,8343,9252,9847,10265
202600,2009,9448,9808,10302,10235,NULL
768600,2009,10998,6918,NULL,NULL,NULL
002025A1  ,2009,NULL,NULL,NULL,NULL,NULL
002025A2  ,2009,NULL,NULL,NULL,NULL,NULL
367800,2009,7949,8977,9815,10015,10128
369300,2009,12786,16804,22005,NULL,NULL
373800,2009,14361,14436,15813,18575,18542
342200,2009,9573,12579,15326,15397,17486
381600,2009,1002,1586,2868,1077,NULL
1064100,2009,13753,16065,17629,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL,NULL
1274400,2009,NULL,NULL,NULL,NULL,NULL
866100,2009,7531,8621,10009,10524,NULL
2622002,2009,NULL,NULL,NULL,NULL,NULL
2622000,2009,NULL,NULL,NULL,NULL,NULL
4054300,2009,5754,7420,NULL,NULL,NULL
250200,2009,10419,10654,13824,15524,16622
3107000,2009,NULL,NULL,NULL,NULL,NULL
357401,2009,2592,NULL,NULL,NULL,NULL
561500,2009,2369,3858,5406,NULL,NULL
3593300,2009,22932,26838,26838,26838,NULL
237500,2009,8584,8885,11970,14205,14739
243600,2009,4145,5087,5649,NULL,7603
2218300,2009,20816,22224,NULL,NULL,NULL
3008700,2009,13212,14364,NULL,NULL,NULL
1043900,2009,4140,4694,5177,NULL,NULL
361400,2009,2982,3445,6409,8451,8594
4131700,2009,14218,14391,14925,15007,NULL
2491501,2009,43145,43331,43723,NULL,NULL
2491500,2009,42125,42458,42912,NULL,NULL
726000,2009,6911,8035,8780,NULL,NULL
766900,2009,6682,8030,10519,11187,11166
361900,2009,11699,11139,16560,18221,18871
361600,2009,14961,16142,18464,20900,22354
361800,2009,2378,4969,8165,10288,9538
318000,2009,11325,14168,16937,16972,16529
3076100,2009,NULL,NULL,NULL,NULL,NULL
129400,2009,3522,NULL,NULL,NULL,NULL
194000,2009,13259,15693,15597,17834,19460
185700,2009,6964,8074,9155,NULL,NULL
846600,2009,8251,8831,10357,NULL,NULL
163600,2009,4434,5509,6830,NULL,NULL
2511000,2009,4112,4327,4383,4131,NULL
129500,2009,NULL,NULL,NULL,NULL,NULL
231700,2009,4767,5790,4945,1388,NULL
318100,2009,5675,6744,9368,10748,11037
322000,2009,5705,6711,8729,10489,10273
362000,2009,12274,16052,18120,22842,28428
546700,2009,7565,7970,8304,10126,10312
2104402,2009,22120,22260,NULL,NULL,NULL
2104404,2009,17214,17538,NULL,NULL,NULL
2104403,2009,17736,17754,NULL,NULL,NULL
2104400,2009,21492,22512,NULL,NULL,NULL
196000,2009,21146,22370,23636,22182,21542
2491400,2009,NULL,NULL,NULL,NULL,NULL
2596400,2009,45288,45288,47844,50364,50526
767800,2009,12629,12981,15890,15890,16640
399400,2009,6893,7002,8540,9341,10485
344700,2009,8887,8951,11264,12533,11610
2237800,2009,19112,20112,20448,20984,20984
159400,2009,25517,28188,31351,34007,34290
461802,2009,16073,17900,20015,20315,20915
461800,2009,21739,22885,23618,24077,24243
166300,2009,NULL,NULL,NULL,NULL,NULL
379300,2009,6810,8213,11228,12500,12573
954400,2009,5829,7651,10369,11285,11571
164300,2009,6389,7781,11631,7348,NULL
231800,2009,12837,11691,14782,16926,19852
104100,2009,11789,13465,16438,18547,20918
3096500,2009,17700,NULL,21696,NULL,NULL
221100,2009,20291,19500,20839,24076,30600
958100,2009,20720,21456,23040,23232,23232
NULL,2009,NULL,NULL,NULL,NULL,NULL
