OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
284600,2013,9002,12115,17596,19831,20223
953500,2013,11056,11881,13798,14898,14898
486607,2013,19440,19303,22108,23041,NULL
486600,2013,15854,17658,18523,19209,20242
4210100,2013,1635,4371,7968,8718,NULL
362400,2013,16427,17838,20250,21670,21834
251200,2013,21176,21272,22702,25391,29541
2143500,2013,17788,11112,18487,31635,24035
194500,2013,13057,12794,16689,18035,20387
153100,2013,18841,19303,21905,23281,25590
2228100,2013,14096,16096,19646,NULL,NULL
263900,2013,19400,22744,26675,31487,36777
367411,2013,23078,23283,NULL,27446,NULL
3120302,2013,22940,23752,26392,NULL,NULL
367403,2013,26767,28413,29528,NULL,NULL
367405,2013,21702,23557,25297,NULL,27787
367401,2013,20954,21609,22960,26204,26204
367400,2013,20008,15470,20246,19390,16857
367406,2013,24324,24216,26422,28213,NULL
855200,2013,17496,21101,20134,21834,NULL
210700,2013,16577,19792,23325,27673,29757
2269300,2013,13900,NULL,NULL,NULL,NULL
1013800,2013,7758,6683,7983,11033,11033
104400,2013,17075,18857,15257,18007,17150
934500,2013,13754,14444,20394,23505,24298
1242504,2013,20839,20427,NULL,22479,NULL
1242500,2013,19217,19935,20551,22589,22589
1242503,2013,9197,8702,7315,9049,NULL
2610900,2013,7538,7481,8818,NULL,NULL
221700,2013,19500,19936,25628,28596,36179
283800,2013,9002,11262,15945,18991,19225
3293300,2013,11936,12403,10711,15032,15078
2541200,2013,24123,23794,27925,29327,NULL
145953,2013,30656,28887,NULL,NULL,NULL
145984,2013,NULL,NULL,NULL,NULL,NULL
145948,2013,NULL,NULL,NULL,NULL,NULL
145900,2013,NULL,NULL,NULL,NULL,NULL
145942,2013,27158,29172,NULL,NULL,NULL
145939,2013,28761,NULL,28523,NULL,NULL
145900,2013,30704,NULL,NULL,NULL,NULL
145911,2013,28626,NULL,29821,NULL,NULL
145991,2013,NULL,NULL,NULL,NULL,NULL
145961,2013,31487,NULL,NULL,NULL,NULL
145929,2013,29315,32554,30554,NULL,NULL
145935,2013,20350,NULL,32554,NULL,NULL
145937,2013,28748,NULL,NULL,NULL,NULL
145932,2013,29716,NULL,NULL,NULL,NULL
145987,2013,28521,NULL,32554,NULL,NULL
145901,2013,28213,31856,32554,NULL,32554
145974,2013,NULL,NULL,NULL,NULL,NULL
2206300,2013,12733,15767,18601,NULL,NULL
4152900,2013,9779,13975,15564,15564,15564
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3169300,2013,10606,NULL,NULL,NULL,NULL
2202200,2013,7984,NULL,12377,9877,12377
3126900,2013,1618,NULL,NULL,NULL,NULL
4100300,2013,9588,10591,NULL,NULL,NULL
2538800,2013,21015,NULL,NULL,NULL,NULL
287800,2013,4098,5749,8002,9833,10395
221800,2013,22567,23535,26700,29194,34430
362500,2013,9121,9696,15276,15933,16561
4039300,2013,19821,19237,20444,21331,19712
1208800,2013,29197,34401,31207,NULL,NULL
3104900,2013,2047,2047,NULL,NULL,NULL
287900,2013,5596,7222,10581,12940,13710
461900,2013,22292,21782,25625,27839,26908
3752400,2013,22567,24004,24474,26941,26941
2260500,2013,5293,5095,5270,NULL,NULL
3108100,2013,19756,20431,22055,24039,24319
4163000,2013,18163,19454,19487,NULL,22579
4170100,2013,11309,13240,15430,16272,15689
1042401,2013,9097,8137,NULL,NULL,NULL
4163100,2013,13865,18355,17509,NULL,NULL
1042400,2013,8894,12536,13069,NULL,NULL
4166800,2013,8221,NULL,NULL,NULL,NULL
267000,2013,16122,14473,17891,22490,22533
2104900,2013,17107,18099,19794,20819,NULL
2567600,2013,6646,6679,NULL,NULL,NULL
560700,2013,2482,1256,4823,NULL,NULL
4120000,2013,1421,NULL,NULL,NULL,NULL
2326900,2013,29950,30369,NULL,NULL,NULL
2524000,2013,20212,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
283500,2013,10032,12970,18166,20287,20723
283600,2013,10159,12613,18324,20879,21655
284400,2013,10862,14034,17791,19511,20025
679100,2013,11661,14916,19688,21196,21997
286200,2013,3813,4913,8355,10072,10777
284200,2013,6976,10303,14934,17089,17735
284100,2013,8389,11233,15508,17768,18418
284300,2013,10428,13901,18424,20619,21339
284500,2013,9706,12978,17262,20147,20493
710900,2013,4495,6631,11634,15242,15683
284800,2013,9875,12865,17056,19371,20085
284900,2013,8392,12008,16507,18593,19253
285000,2013,9222,11548,15794,18158,19029
285600,2013,11459,13856,18009,20254,20720
285100,2013,10367,13688,16953,20086,21086
992900,2013,NULL,NULL,NULL,NULL,NULL
285400,2013,10520,12602,17323,19557,20103
285500,2013,9140,11876,15817,18564,18509
285700,2013,10592,12672,16815,19215,20029
283900,2013,NULL,NULL,NULL,NULL,NULL
1028600,2013,12941,14716,15646,18610,19760
285300,2013,10707,14766,18045,20373,20668
284700,2013,9046,12807,16428,19350,20040
1167800,2013,7570,10403,14689,17923,19017
288100,2013,4414,5734,9019,11028,11749
878800,2013,NULL,NULL,NULL,NULL,NULL
297000,2013,8433,8883,9330,9305,NULL
3561400,2013,NULL,NULL,NULL,NULL,NULL
336900,2013,15685,18021,19881,25436,30618
2568800,2013,8441,9291,11632,12191,12389
NULL,2013,NULL,NULL,NULL,NULL,NULL
3021500,2013,10479,11152,NULL,NULL,NULL
3009400,2013,10923,10993,NULL,NULL,NULL
337000,2013,10832,14362,18174,23774,38699
2170000,2013,21590,22807,23543,23801,24281
374200,2013,21047,24593,26170,27362,26976
1159600,2013,12489,17345,17521,17521,17521
1292700,2013,10402,11808,NULL,NULL,NULL
288200,2013,18699,20082,24156,29610,41038
194600,2013,20679,20123,21686,22910,23537
379600,2013,4819,6001,8774,11120,11743
130900,2013,6025,NULL,NULL,NULL,NULL
4100400,2013,NULL,NULL,NULL,NULL,NULL
104600,2013,9015,9154,8999,9154,NULL
153300,2013,3985,4918,6965,8432,8507
2508900,2013,NULL,15267,18933,23267,NULL
1198900,2013,2523,4670,5179,NULL,NULL
2550600,2013,7725,4920,NULL,NULL,NULL
4115500,2013,1932,3088,4200,NULL,NULL
1201100,2013,11668,11850,12758,11858,NULL
1252300,2013,9024,10651,10653,8920,NULL
363100,2013,12247,13784,16318,17189,17566
362600,2013,5767,5888,7947,9582,9832
4173200,2013,10732,13507,13507,13507,13507
NULL,2013,NULL,NULL,NULL,NULL,NULL
4184200,2013,8168,10454,13481,11031,13481
1181000,2013,16350,16350,NULL,NULL,NULL
4116600,2013,17595,16339,20679,22237,NULL
3100800,2013,9146,7691,NULL,NULL,NULL
183800,2013,17483,20078,21726,25085,29595
2209200,2013,11128,12685,14885,16085,16085
2528300,2013,5891,8142,8477,9277,NULL
397900,2013,NULL,NULL,NULL,NULL,NULL
1103100,2013,15351,15999,18397,20003,20121
991000,2013,3793,4466,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3127900,2013,7997,8048,8044,11532,NULL
3078500,2013,13320,15185,NULL,NULL,NULL
3750300,2013,24018,25699,26499,29299,NULL
2073200,2013,6418,8252,7585,NULL,NULL
362700,2013,6293,7152,9306,10265,10748
337100,2013,16759,17606,19443,21914,25404
4163200,2013,17891,18313,20219,20926,20926
3024900,2013,8894,8914,10069,12254,13371
2540000,2013,9234,9374,9374,9374,11347
2903100,2013,NULL,NULL,NULL,NULL,NULL
4035300,2013,8995,NULL,NULL,NULL,NULL
535900,2013,6407,6440,8329,10474,NULL
535800,2013,4399,4413,4474,NULL,NULL
528000,2013,6008,6753,NULL,NULL,NULL
402600,2013,7780,5408,12601,NULL,NULL
535700,2013,4616,NULL,NULL,NULL,NULL
778200,2013,9161,8809,10823,NULL,NULL
528100,2013,7278,6992,6361,NULL,NULL
1032600,2013,6988,7781,11011,12538,12538
528200,2013,6166,5237,6437,NULL,NULL
535600,2013,8967,11200,8037,7477,NULL
1070000,2013,6403,6790,6982,NULL,NULL
535400,2013,7144,8122,8673,NULL,NULL
402500,2013,5270,6107,NULL,NULL,NULL
535300,2013,4904,5141,8000,NULL,NULL
535200,2013,9495,10302,10720,11202,NULL
530700,2013,9244,NULL,11607,NULL,NULL
536000,2013,5330,6391,7495,9795,9895
535100,2013,7210,11392,13089,13572,NULL
2103500,2013,9411,10428,9938,NULL,NULL
528300,2013,6756,7965,8716,NULL,NULL
971000,2013,6121,6871,7399,NULL,NULL
2237900,2013,6833,6918,9970,NULL,NULL
946400,2013,9168,4741,8181,NULL,NULL
1216400,2013,6169,7870,8937,NULL,NULL
537900,2013,5242,6689,7799,NULL,NULL
2092800,2013,12035,11577,12180,NULL,NULL
956700,2013,9970,10765,12873,NULL,NULL
352200,2013,8719,9532,12460,12464,15711
352300,2013,7873,9785,13340,14517,14462
352400,2013,14563,12513,15330,18887,18538
352500,2013,9838,10108,13603,15809,15850
827800,2013,6482,7243,8908,11421,11109
545200,2013,10402,11532,12395,NULL,NULL
362800,2013,8392,9550,10181,11754,NULL
965100,2013,5619,5694,6908,10735,13495
NULL,2013,NULL,NULL,NULL,NULL,NULL
363200,2013,3174,6771,13250,17368,18616
356500,2013,8229,9199,13047,14238,16474
1116100,2013,12645,13840,15525,16162,NULL
363900,2013,8244,10680,12810,18058,17980
363200,2013,NULL,NULL,NULL,NULL,NULL
3170300,2013,6682,8359,10539,11690,12397
NULL,2013,NULL,NULL,NULL,NULL,NULL
2568100,2013,8900,9637,11201,NULL,11203
4158500,2013,9049,NULL,NULL,NULL,NULL
363500,2013,NULL,NULL,NULL,NULL,NULL
363600,2013,18556,21810,27483,31879,37511
363800,2013,16407,15213,16802,17753,11824
3025000,2013,11730,12094,14506,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3025001,2013,9594,10262,11917,NULL,NULL
3579300,2013,22434,17494,NULL,NULL,NULL
3179500,2013,NULL,NULL,NULL,NULL,NULL
3987300,2013,14216,16167,NULL,18422,NULL
364100,2013,15108,15923,18437,19427,21733
364200,2013,18277,22311,22311,22311,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
922500,2013,9474,9172,11623,13486,14694
3396500,2013,10762,11623,14945,16285,16285
964200,2013,NULL,NULL,NULL,NULL,NULL
363400,2013,6873,7209,9703,11706,12108
993200,2013,17042,16896,18036,19141,19141
361500,2013,9859,11929,15709,18606,19449
364400,2013,9468,11680,16649,19297,19889
1067400,2013,NULL,NULL,NULL,NULL,NULL
364400,2013,NULL,NULL,NULL,NULL,NULL
364500,2013,14408,17869,18253,18670,26638
364600,2013,6975,8090,10941,12870,16345
791200,2013,1948,4304,6434,12134,13390
2236400,2013,6457,NULL,NULL,NULL,NULL
2251600,2013,7096,NULL,NULL,NULL,NULL
2342400,2013,18334,19484,24084,NULL,NULL
4165300,2013,12464,14431,14257,14907,NULL
2171900,2013,22872,24155,26005,32155,33155
927000,2013,25958,26516,29073,30554,30426
2117102,2013,25442,26704,29658,29663,30840
927004,2013,25998,26931,29691,30361,31495
1303918,2013,27234,27581,31263,32230,32230
2128600,2013,24543,27692,28394,32193,NULL
2078900,2013,24863,25223,28865,29663,29585
1019500,2013,23328,25335,27674,29605,28290
2117100,2013,25389,25856,29171,29761,29532
4051304,2013,24443,24818,27890,30922,30922
4051303,2013,23758,23871,26794,27922,27869
1258405,2013,24133,26756,27027,28825,29190
2525600,2013,24615,26891,30038,29696,31895
1258406,2013,27025,NULL,NULL,NULL,NULL
835000,2013,25158,26416,28220,30763,30828
4051300,2013,25362,24769,26841,29967,26410
747000,2013,25289,26068,27701,30717,32371
747000,2013,25773,28213,28615,30166,NULL
781900,2013,25466,27342,28843,31389,30908
1303919,2013,26731,27466,29998,32389,32389
4051305,2013,23752,26318,28789,29243,30020
2117104,2013,25731,26250,29325,31351,31351
2291300,2013,25843,25321,30054,31649,30517
NULL,2013,NULL,NULL,NULL,NULL,NULL
927003,2013,24463,25557,28912,30037,29597
4051306,2013,24376,25723,28385,29177,24467
927007,2013,25182,26348,29568,30911,31586
927002,2013,23272,24178,27255,29106,28900
927006,2013,22777,21558,25675,26482,27578
4051302,2013,23914,24378,25090,26785,NULL
1024800,2013,23610,24713,26166,28684,29273
4051301,2013,26157,25386,28813,30855,30001
2557800,2013,23336,22396,27531,31192,31192
4167700,2013,7962,-642,12672,12672,12672
2159600,2013,8469,9748,10311,13298,12923
4192700,2013,15791,NULL,NULL,NULL,NULL
3801400,2013,12847,13083,14924,NULL,NULL
2319801,2013,17535,NULL,NULL,NULL,NULL
2319800,2013,17790,NULL,NULL,NULL,NULL
3670301,2013,16767,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
212900,2013,35474,34587,44525,39656,49245
113400,2013,11371,13434,14795,18849,21819
2339800,2013,9262,NULL,NULL,NULL,NULL
2155300,2013,NULL,NULL,NULL,NULL,NULL
2155305,2013,NULL,NULL,NULL,NULL,NULL
2155303,2013,NULL,NULL,NULL,NULL,NULL
2155306,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
648900,2013,18397,18268,23348,24988,24546
NULL,2013,14594,NULL,NULL,NULL,NULL
4131500,2013,NULL,NULL,NULL,NULL,NULL
3426300,2013,21993,22026,25597,26169,NULL
NULL,2013,22231,23550,22213,25863,NULL
NULL,2013,24246,24937,25188,25819,NULL
3128102,2013,17593,17854,21346,23106,NULL
3128101,2013,20607,21341,25439,25106,NULL
161700,2013,13075,14392,16430,20593,23542
264200,2013,8167,11278,21135,27090,27280
270400,2013,33048,32514,32067,31038,27811
270500,2013,17145,20829,25306,26644,27940
234300,2013,16822,16598,19867,21574,25733
520800,2013,19996,20034,24163,27672,27221
303700,2013,11364,13250,16301,23149,32178
2269700,2013,11897,15929,16628,17335,NULL
4167200,2013,NULL,NULL,NULL,NULL,NULL
206300,2013,6703,7462,9656,11521,11875
3164300,2013,38739,40248,39049,43482,43084
2285500,2013,26935,NULL,NULL,NULL,NULL
3413400,2013,14482,NULL,14080,NULL,NULL
815500,2013,8687,10941,14337,19535,21043
272600,2013,NULL,NULL,NULL,NULL,NULL
4139400,2013,10448,11212,13931,14781,NULL
2332103,2013,12773,13734,17309,NULL,NULL
1291401,2013,12614,NULL,NULL,NULL,NULL
987003,2013,12298,12502,15085,NULL,NULL
978302,2013,11932,12453,16353,NULL,NULL
2345201,2013,11764,13170,16849,16849,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
1258400,2013,24028,24771,28101,29455,31120
1258401,2013,22791,23722,24284,28568,29312
3808300,2013,16982,16903,24141,24999,25068
2575400,2013,56239,56410,56152,NULL,NULL
169800,2013,NULL,NULL,NULL,NULL,NULL
274200,2013,19212,17255,27556,27718,37310
3516300,2013,15530,19304,19229,19304,19304
4095300,2013,22175,22010,22595,26629,26029
2361300,2013,34608,NULL,NULL,NULL,NULL
122000,2013,20083,20687,22569,24656,29543
3361300,2013,17774,17774,NULL,NULL,NULL
219400,2013,31205,34415,39554,32625,38819
748600,2013,26848,27818,30743,32592,33098
2066200,2013,28362,33309,37264,41897,45816
3068202,2013,19455,21413,NULL,23834,23834
2192800,2013,31180,31480,32680,32880,32980
4094300,2013,NULL,NULL,NULL,NULL,NULL
281000,2013,15239,13951,17483,22513,25121
895500,2013,6275,9512,NULL,NULL,NULL
4166700,2013,11677,12052,14160,15510,13510
4138200,2013,12243,NULL,NULL,NULL,NULL
4173800,2013,13858,15727,16943,17965,NULL
3220300,2013,9510,10301,12789,14589,14589
4172700,2013,9369,8311,12628,NULL,NULL
4031300,2013,11828,NULL,NULL,NULL,NULL
4167300,2013,10767,10835,15585,NULL,NULL
2165200,2013,10089,9346,13408,14621,14621
NULL,2013,11720,10991,NULL,NULL,NULL
4177800,2013,11311,11913,13763,15263,NULL
4183600,2013,11637,12716,12616,14483,NULL
4186600,2013,12345,11990,16590,17265,NULL
4165800,2013,13437,14388,NULL,11488,17038
2612700,2013,12420,17186,NULL,NULL,NULL
NULL,2013,12448,NULL,NULL,NULL,NULL
4183400,2013,11466,NULL,NULL,NULL,NULL
4157700,2013,11299,15514,14431,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
4189200,2013,11404,15042,15387,15656,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
4170600,2013,11311,14736,14606,16586,NULL
4151200,2013,13607,16211,15036,18036,18036
4138400,2013,11417,NULL,14611,NULL,16297
466603,2013,27316,29442,29563,31163,NULL
466602,2013,23979,24625,25959,27839,27839
2314000,2013,9634,NULL,NULL,NULL,NULL
3466400,2013,NULL,NULL,NULL,NULL,NULL
953100,2013,14809,15475,17515,17892,17892
NULL,2013,NULL,NULL,NULL,NULL,NULL
4151800,2013,18363,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
4137000,2013,11699,NULL,NULL,NULL,NULL
105100,2013,18077,20349,21911,23836,24090
304500,2013,17707,18471,19809,22956,23071
253600,2013,11134,11313,13845,15841,16534
253700,2013,8530,7397,8312,10943,10524
153800,2013,23253,24016,27263,28615,30742
352900,2013,6654,9039,13046,14226,14290
NULL,2013,NULL,NULL,NULL,NULL,NULL
353000,2013,7908,10774,17476,18874,19270
353100,2013,4279,6546,10021,11065,10688
365600,2013,11240,12571,15321,18703,19109
365800,2013,7667,11560,17147,21643,23731
3064600,2013,7078,8015,10518,13007,12901
974100,2013,8801,8674,12559,15221,15098
366100,2013,5303,7644,12271,15034,15164
1011500,2013,8242,8522,12815,16938,18030
1116300,2013,7113,8575,15105,17097,18045
495100,2013,NULL,NULL,NULL,NULL,NULL
365900,2013,NULL,NULL,NULL,NULL,NULL
2555400,2013,NULL,NULL,NULL,NULL,NULL
495200,2013,NULL,NULL,NULL,NULL,NULL
993000,2013,5866,5466,9956,10312,12240
359900,2013,1113,2132,5475,10259,11000
365500,2013,NULL,NULL,NULL,NULL,NULL
335000,2013,29211,29458,32285,33004,36953
374700,2013,6583,6501,10441,12367,16075
395500,2013,9379,11036,13707,15817,16401
NULL,2013,NULL,NULL,NULL,NULL,NULL
884600,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
-2,2013,NULL,NULL,NULL,NULL,NULL
337600,2013,22438,20522,21514,24971,26706
2358000,2013,17688,18556,16944,18478,25782
205200,2013,16402,15612,15978,22776,25184
2192200,2013,NULL,NULL,NULL,NULL,NULL
1085400,2013,NULL,NULL,NULL,NULL,NULL
1239300,2013,NULL,NULL,NULL,NULL,NULL
200100,2013,17478,18055,17560,20872,21363
3043100,2013,14833,19050,15700,19750,27100
687100,2013,6651,7294,8902,11254,11603
155500,2013,10873,14337,18274,19417,19599
471300,2013,6672,7344,9004,10183,12683
976500,2013,4501,4094,4380,4177,9055
107000,2013,NULL,NULL,NULL,NULL,NULL
4004300,2013,-1197,-922,775,NULL,NULL
371200,2013,4962,6205,8289,10382,10521
2320900,2013,22227,23275,25850,26462,NULL
966000,2013,9098,8623,8574,11998,NULL
312100,2013,26956,22064,24264,24494,24479
321311,2013,8529,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3035200,2013,11577,NULL,NULL,NULL,NULL
3035201,2013,11911,NULL,NULL,NULL,NULL
1293200,2013,11963,NULL,NULL,NULL,NULL
159600,2013,15518,16808,16555,21266,21150
3784400,2013,4194,NULL,NULL,NULL,NULL
2315500,2013,8440,8463,NULL,NULL,13513
813200,2013,13315,16210,16210,16210,NULL
4152100,2013,12340,NULL,NULL,NULL,NULL
1082600,2013,6408,6295,NULL,NULL,NULL
4179900,2013,11251,14991,15923,NULL,NULL
678800,2013,7024,9149,12609,14360,14748
4162400,2013,11860,12745,16171,16171,16171
2144000,2013,13945,17444,18034,NULL,NULL
2206200,2013,16286,19769,19863,19863,NULL
2321400,2013,12859,14580,15897,17947,17947
3670300,2013,18607,19787,20814,NULL,NULL
4141200,2013,14253,14778,17041,17941,18751
910400,2013,18663,NULL,NULL,NULL,NULL
NULL,2013,14898,15711,17280,NULL,NULL
4156100,2013,10991,13342,NULL,NULL,NULL
3371300,2013,14231,14927,17127,18085,18445
2255400,2013,13312,14347,16953,18063,18063
1249600,2013,15150,NULL,NULL,NULL,NULL
3240300,2013,18189,19304,18210,22010,22010
NULL,2013,11866,11866,NULL,NULL,NULL
2191600,2013,6767,9121,11255,NULL,NULL
3932500,2013,12832,NULL,NULL,NULL,NULL
4131200,2013,9955,NULL,NULL,NULL,NULL
3607400,2013,7892,8352,6452,11052,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
243900,2013,10019,14724,15148,16054,18679
1014200,2013,12655,13610,15639,19993,19793
4142600,2013,NULL,NULL,NULL,NULL,NULL
4142601,2013,NULL,NULL,NULL,NULL,NULL
4142500,2013,6163,9756,NULL,NULL,NULL
209900,2013,9455,10892,14499,19588,20552
4169200,2013,14974,14623,15854,NULL,NULL
4145200,2013,10902,NULL,NULL,NULL,NULL
198700,2013,15256,16435,19470,23085,25716
3017800,2013,10814,12984,15210,NULL,NULL
560800,2013,6805,NULL,NULL,NULL,NULL
3263300,2013,6697,NULL,NULL,NULL,NULL
322100,2013,8803,9583,11033,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3714300,2013,3010,6925,NULL,NULL,NULL
2251502,2013,9940,NULL,NULL,NULL,NULL
2251500,2013,11987,NULL,NULL,NULL,NULL
2251504,2013,9593,NULL,NULL,NULL,NULL
4029300,2013,14445,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
352600,2013,14529,16517,16933,17826,18279
4122000,2013,10129,9439,NULL,NULL,NULL
2168100,2013,9486,NULL,NULL,NULL,NULL
1069500,2013,6855,NULL,NULL,7818,11018
943000,2013,6323,7175,8490,NULL,9835
492600,2013,8881,8479,10353,11238,11516
2304700,2013,16166,NULL,NULL,NULL,NULL
3475400,2013,NULL,NULL,NULL,NULL,NULL
2546000,2013,NULL,NULL,NULL,NULL,NULL
2224600,2013,14195,13071,14046,NULL,NULL
4177700,2013,4309,5159,5911,NULL,NULL
2129003,2013,17109,17400,18580,23009,25016
2174400,2013,14961,16576,19073,23414,25457
2090200,2013,19175,18481,21779,23299,26420
2129000,2013,13125,13469,16554,19270,21012
783900,2013,18196,18665,21027,23754,23256
2174401,2013,17992,16621,18931,23280,21015
4195600,2013,33719,34739,35683,37120,36370
4147200,2013,15543,NULL,NULL,NULL,NULL
4147301,2013,14490,NULL,NULL,NULL,NULL
4137500,2013,15460,NULL,NULL,NULL,NULL
2317300,2013,10721,13474,13698,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
4147300,2013,13267,NULL,NULL,NULL,NULL
1150500,2013,15938,NULL,18216,NULL,NULL
4130900,2013,15659,NULL,NULL,NULL,NULL
1040900,2013,8051,NULL,NULL,NULL,NULL
4147100,2013,15264,NULL,NULL,NULL,NULL
4147400,2013,17637,NULL,NULL,NULL,NULL
4147500,2013,16867,NULL,16719,NULL,NULL
2317302,2013,10703,11407,14193,NULL,NULL
2607000,2013,9186,NULL,NULL,NULL,NULL
492000,2013,6101,6309,7127,8481,8571
4127900,2013,15251,13314,16964,NULL,NULL
183900,2013,20757,17726,20120,23541,24992
NULL,2013,NULL,NULL,NULL,NULL,NULL
183901,2013,12530,17295,10608,13940,NULL
136800,2013,9896,11112,12055,12789,14208
3101900,2013,10650,10843,13208,14566,15952
1205900,2013,17235,17103,17024,16290,18714
177100,2013,18386,17879,19369,21743,23036
141400,2013,8319,7451,16620,22685,39793
3028200,2013,13961,15531,18156,21986,NULL
622500,2013,NULL,NULL,NULL,NULL,NULL
3115900,2013,3787,7474,NULL,NULL,NULL
2299300,2013,NULL,NULL,NULL,NULL,NULL
650700,2013,NULL,NULL,NULL,NULL,NULL
177201,2013,NULL,NULL,NULL,NULL,NULL
177200,2013,16086,18137,17663,20676,24165
177212,2013,NULL,NULL,NULL,NULL,NULL
2106700,2013,10385,14666,16509,17559,23424
304400,2013,NULL,NULL,NULL,NULL,NULL
4160100,2013,11486,14311,16311,NULL,16861
364700,2013,15376,16133,19170,24324,31394
357200,2013,6215,6641,8948,10882,11924
146000,2013,13351,13735,15921,19132,19144
177300,2013,4038,4713,7079,8397,9066
281200,2013,16307,18462,20373,21078,21346
104700,2013,11192,10364,10193,12767,NULL
2107700,2013,5984,7163,8953,11712,12067
159700,2013,14104,13881,14840,17860,18386
249500,2013,8600,10052,12929,14953,15207
2054300,2013,22886,23005,25744,NULL,NULL
2586400,2013,9531,10308,12201,15081,NULL
446700,2013,18630,NULL,NULL,NULL,NULL
4059300,2013,9907,9359,12409,NULL,NULL
221900,2013,10325,10238,19711,26268,44777
202900,2013,22003,20601,28637,32562,38847
976300,2013,5569,6396,8538,9728,9766
531103,2013,11098,9703,10116,NULL,NULL
531100,2013,20981,20156,23982,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
531104,2013,9313,9980,NULL,NULL,NULL
531102,2013,9497,8897,9059,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
961802,2013,24062,25297,26443,27071,28352
961803,2013,15483,16243,17321,NULL,NULL
961800,2013,24232,24753,26552,28073,28253
NULL,2013,16416,15216,18454,18832,17715
976400,2013,6357,6738,6878,9655,11502
3814300,2013,4304,-1974,NULL,NULL,NULL
2301100,2013,3607,4056,5847,NULL,6407
352700,2013,17415,17989,18840,21382,19438
105000,2013,27806,27351,30769,29401,NULL
3075200,2013,14611,14419,15370,15113,17013
364800,2013,7030,7931,10424,11433,11765
3051500,2013,3982,4369,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3113300,2013,24135,24662,26099,NULL,NULL
3969600,2013,20782,20872,24272,24087,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
1116500,2013,4478,NULL,NULL,NULL,NULL
NULL,2013,12547,13107,13570,NULL,NULL
2173900,2013,17320,16806,NULL,NULL,NULL
288000,2013,2095,3699,7263,9176,9632
3549300,2013,14813,16226,22747,23347,22363
3549301,2013,22865,23922,25040,25866,26091
322200,2013,7559,9154,11106,12972,NULL
3216300,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
198800,2013,16073,18470,19507,22719,24204
288900,2013,12111,14676,25305,26505,42179
256300,2013,17326,18291,17984,20391,21811
264300,2013,3511,4279,6950,8635,9093
2232500,2013,5190,6340,7740,NULL,NULL
3881300,2013,NULL,NULL,NULL,NULL,NULL
1092300,2013,19061,17910,20394,NULL,NULL
374300,2013,NULL,NULL,NULL,NULL,NULL
289000,2013,NULL,NULL,NULL,NULL,NULL
352800,2013,18354,20030,23054,23402,25898
3789303,2013,22616,NULL,NULL,NULL,NULL
3789302,2013,20706,NULL,NULL,NULL,NULL
3789300,2013,16230,NULL,NULL,NULL,NULL
3789304,2013,22040,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
3789301,2013,22292,NULL,NULL,NULL,NULL
4179700,2013,6868,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
NULL,2013,NULL,NULL,NULL,NULL,NULL
2559300,2013,22648,24608,26490,27707,27724
