OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
1181000,2011,21042,21046,NULL,NULL,NULL
4116600,2011,13018,14568,NULL,NULL,NULL
3100800,2011,6764,NULL,NULL,NULL,NULL
183800,2011,16573,16347,20840,26426,31339
2209200,2011,10792,11644,NULL,NULL,NULL
2528300,2011,5536,NULL,NULL,NULL,NULL
397900,2011,NULL,NULL,NULL,NULL,NULL
1103100,2011,13301,14373,17434,19071,19733
991000,2011,4700,5218,5508,7645,7893
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3127900,2011,2997,NULL,NULL,NULL,NULL
3078500,2011,13847,NULL,NULL,NULL,NULL
3750300,2011,20568,21057,22965,25998,NULL
2073200,2011,3805,NULL,NULL,7202,NULL
362700,2011,5775,6949,9253,10894,10894
337100,2011,15678,16531,18855,21187,23354
4163200,2011,15512,15751,17284,19385,19385
3024900,2011,8638,9700,5631,11101,11929
2540000,2011,10098,10098,10098,NULL,NULL
003530A2  ,2011,NULL,NULL,NULL,NULL,NULL
4035300,2011,7695,9806,11355,12590,12590
535900,2011,6683,7319,10312,11640,13640
535800,2011,3918,5759,5709,NULL,NULL
528000,2011,4974,NULL,5412,NULL,NULL
402600,2011,7327,8736,9990,NULL,NULL
535700,2011,4574,4685,8365,NULL,NULL
778200,2011,9328,9219,10341,NULL,NULL
528100,2011,8715,9162,9442,10382,10472
1032600,2011,8565,10843,11329,12165,12240
528200,2011,5797,5380,7110,NULL,NULL
535600,2011,10129,8518,13466,13560,14791
1070000,2011,5917,7207,NULL,NULL,NULL
535400,2011,3526,5338,6646,NULL,NULL
402500,2011,4246,3217,4024,NULL,NULL
535300,2011,5480,6820,7689,NULL,NULL
535200,2011,6536,6847,6991,NULL,NULL
530700,2011,6097,9402,NULL,NULL,NULL
536000,2011,5324,7591,9868,10566,10923
535100,2011,4812,7447,10075,10362,NULL
2103500,2011,9156,9716,12615,NULL,NULL
528300,2011,672,1338,5188,NULL,NULL
971000,2011,4980,5003,6372,NULL,NULL
2237900,2011,6239,6701,8566,9728,NULL
946400,2011,8492,10127,10769,NULL,NULL
1216400,2011,3539,2839,7089,NULL,NULL
537900,2011,7204,7378,8541,NULL,NULL
2092800,2011,8743,11913,NULL,NULL,NULL
956700,2011,7552,8427,9123,7523,NULL
352200,2011,6370,6712,9939,11653,14909
352300,2011,7209,9296,12864,14264,14385
352400,2011,17744,16632,19367,20877,22376
352500,2011,8943,8262,11323,13053,12949
827800,2011,6166,7093,9639,11045,11347
545200,2011,8414,8729,11719,12485,NULL
362800,2011,6944,7917,8705,9582,NULL
965100,2011,346,991,2130,7331,6551
NULL,2011,NULL,NULL,NULL,NULL,NULL
363200,2011,4010,6662,12536,16764,18875
356500,2011,8468,7943,13239,15564,16060
1116100,2011,11000,12384,13854,15171,NULL
363900,2011,6585,7785,12540,16024,16520
003632A1  ,2011,NULL,NULL,NULL,NULL,NULL
3170300,2011,2370,5194,5627,4805,3680
NULL,2011,NULL,NULL,NULL,NULL,NULL
2568100,2011,11649,11838,14810,NULL,15481
4158500,2011,12474,NULL,NULL,NULL,NULL
363500,2011,NULL,NULL,NULL,NULL,NULL
363600,2011,22193,21211,25425,30008,34950
363800,2011,13666,15181,11984,17638,16923
3025000,2011,11418,11128,12693,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3104700,2011,10843,9372,13191,NULL,NULL
3579300,2011,15434,17795,21898,23402,NULL
3179500,2011,NULL,NULL,NULL,NULL,NULL
3987300,2011,13049,15007,15907,16907,NULL
364100,2011,12933,14657,16478,14598,7957
364200,2011,15231,19915,19915,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
922500,2011,7420,8265,9966,13875,NULL
3396500,2011,6239,6616,11699,12222,13596
003634A1  ,2011,NULL,NULL,NULL,NULL,NULL
363400,2011,4293,5265,8807,10846,11099
993200,2011,8115,6981,10958,15934,NULL
361500,2011,11141,7591,10938,15801,15879
364400,2011,6071,8393,13408,17341,18154
1067400,2011,NULL,NULL,NULL,NULL,NULL
003644A1  ,2011,NULL,NULL,NULL,NULL,NULL
364500,2011,13528,15356,16595,15947,5227
364600,2011,5709,6685,11903,13695,14061
791200,2011,1924,2568,4126,11858,12967
2236400,2011,7304,7857,NULL,NULL,NULL
2251600,2011,6561,NULL,NULL,NULL,NULL
2342400,2011,18379,21634,NULL,NULL,NULL
4165300,2011,12866,13317,13617,15417,15417
2171900,2011,25100,26633,30550,NULL,31250
927000,2011,28759,29142,32020,33837,32842
2117102,2011,27515,30037,31759,33860,33469
009270A1  ,2011,34870,35335,38402,39955,40815
2110500,2011,25374,26745,30497,30742,31578
2128600,2011,21563,14514,26477,27780,NULL
2078900,2011,29568,30681,32754,34132,33889
1019500,2011,26902,27428,31639,33381,33605
2117100,2011,22092,23278,26323,28550,27655
3084601,2011,29229,30073,33496,35108,35265
3084600,2011,27447,27871,31519,32372,32141
1258405,2011,26391,28475,30976,32433,32327
2525600,2011,28041,29223,32511,34979,35122
1258406,2011,29037,30121,33619,35039,35241
835000,2011,31516,32528,35243,37305,37565
4051300,2011,27428,28308,31501,33163,33832
747000,2011,28547,28433,31750,35540,35613
007470A1  ,2011,27620,28248,30501,31756,31756
781900,2011,26969,28723,32332,32876,32955
021105A1  ,2011,28678,29724,33219,34134,34616
3084602,2011,28675,28674,33390,34263,34356
2117103,2011,25614,28863,30554,32401,32401
2291300,2011,23535,24149,28519,30290,29966
NULL,2011,NULL,NULL,NULL,NULL,NULL
007236A1  ,2011,30194,31117,34793,35848,36619
3740500,2011,26257,28186,30501,31703,33189
927007,2011,26405,28152,30281,31873,31873
927002,2011,29800,30955,33844,35924,36159
009270A2  ,2011,24918,26863,29028,29463,31088
NULL,2011,28501,28955,NULL,33968,NULL
1024800,2011,27595,28497,31499,34052,33793
010248A1  ,2011,30032,31591,33122,35246,35636
2557800,2011,27068,29010,32592,34022,34022
4167700,2011,7178,7228,10896,12728,12728
2159600,2011,7671,8911,9953,13411,11720
NULL,2011,NULL,NULL,NULL,NULL,NULL
3801400,2011,13849,14019,14470,NULL,NULL
2319801,2011,15361,NULL,NULL,NULL,NULL
2319800,2011,16372,NULL,NULL,NULL,NULL
3670301,2011,15746,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
212900,2011,38975,40085,43446,44488,45644
113400,2011,9581,11192,13983,19928,19867
2339800,2011,6362,6362,NULL,NULL,NULL
2155300,2011,NULL,NULL,NULL,NULL,NULL
2155305,2011,NULL,NULL,NULL,NULL,NULL
2155303,2011,NULL,NULL,NULL,NULL,NULL
2155306,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
648900,2011,12887,12016,17930,19847,19980
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3426300,2011,21442,22137,23519,25682,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3128102,2011,20887,21115,22736,NULL,NULL
3128101,2011,19624,20185,20791,23489,NULL
161700,2011,13942,13500,17309,18905,21955
264200,2011,6194,12284,19389,23722,25061
270400,2011,30800,31308,29020,28254,30378
270500,2011,25353,27141,29639,30945,31263
234300,2011,18815,21275,21451,23606,26314
520800,2011,21839,24057,23963,NULL,NULL
303700,2011,8805,11034,19706,22493,28666
2269700,2011,14418,14847,16296,17370,17370
4167200,2011,NULL,NULL,NULL,NULL,NULL
206300,2011,5154,5922,8270,10248,10438
3164300,2011,33998,34758,39638,39709,39959
2285500,2011,23910,NULL,NULL,NULL,NULL
3413400,2011,12621,12573,12690,NULL,NULL
815500,2011,7294,8695,14360,17173,18311
272600,2011,NULL,NULL,NULL,NULL,NULL
4139400,2011,11123,NULL,NULL,NULL,NULL
2332103,2011,10966,11912,13965,16165,NULL
1291401,2011,12039,11891,16716,NULL,NULL
987003,2011,11292,11077,NULL,NULL,NULL
978303,2011,10682,13747,NULL,NULL,NULL
2345201,2011,11130,9282,15182,16082,16082
NULL,2011,NULL,NULL,NULL,NULL,NULL
1258400,2011,29251,29489,33807,35442,36376
1258401,2011,24461,26334,28965,31340,33690
3808300,2011,19496,21997,24213,24914,24914
2575400,2011,56880,NULL,NULL,NULL,NULL
169800,2011,NULL,NULL,NULL,NULL,NULL
274200,2011,14613,23276,21913,23754,33776
3516300,2011,16556,18311,17361,17786,NULL
4095300,2011,22104,21873,23022,25799,29540
2361300,2011,30530,NULL,NULL,NULL,NULL
122000,2011,18696,19769,20433,21255,22518
3361300,2011,18854,20264,NULL,21883,NULL
219400,2011,28907,23195,36952,32068,38012
748600,2011,30683,32820,35174,37864,38919
2066200,2011,23796,30600,33640,37441,34951
3068202,2011,18111,17847,21294,22844,NULL
2192800,2011,29666,29966,31166,31366,31466
4094300,2011,NULL,NULL,NULL,NULL,NULL
281000,2011,12726,11477,12894,19697,24782
895500,2011,3909,NULL,9045,9354,NULL
4166700,2011,12208,11908,14404,15758,16187
4138200,2011,8159,NULL,NULL,NULL,NULL
4173800,2011,4656,7466,9479,11454,NULL
3220300,2011,9842,11682,13446,14571,14571
4172700,2011,9633,NULL,NULL,NULL,NULL
4031300,2011,10056,11539,13597,14553,14553
4167300,2011,10806,12477,13902,15365,NULL
2165200,2011,8358,10434,11296,13659,13759
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,11079,12597,14314,13903,NULL
NULL,2011,11663,11716,13593,NULL,NULL
NULL,2011,16666,17556,17581,19256,NULL
4165800,2011,12243,15232,NULL,NULL,NULL
2612700,2011,10265,10965,10232,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,7437,11435,NULL,NULL,NULL
4157700,2011,11408,10927,NULL,NULL,15552
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,12218,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,10860,NULL,15060,15060,15060
4151200,2011,10709,9611,14611,14611,14611
4138400,2011,10898,11955,NULL,NULL,NULL
466603,2011,25361,26738,29302,NULL,NULL
466602,2011,24097,26776,NULL,NULL,NULL
2314000,2011,10087,NULL,NULL,NULL,NULL
3466400,2011,NULL,NULL,NULL,NULL,NULL
953100,2011,13179,13383,12380,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
4151800,2011,15499,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
4137000,2011,13621,NULL,NULL,NULL,NULL
105100,2011,13815,15630,18312,19410,20429
304500,2011,13200,13746,17996,21529,22503
253600,2011,14223,14138,16837,18202,18424
253700,2011,9716,10655,13064,14217,14275
153800,2011,18663,20328,22515,24986,26241
352900,2011,6497,9009,12526,14451,14441
NULL,2011,NULL,NULL,NULL,NULL,NULL
353000,2011,6670,8979,13925,15675,16204
353100,2011,4042,6500,10171,11659,11452
365600,2011,8136,9131,12528,16791,17883
365800,2011,7220,11513,17075,21473,22867
3064600,2011,4462,5553,9628,11482,11994
974100,2011,5374,6705,11076,14232,15155
366100,2011,1648,2569,8444,13498,14108
1011500,2011,4250,5884,11543,15945,17092
1116300,2011,5762,8224,10635,14877,14465
495100,2011,NULL,NULL,NULL,NULL,NULL
365900,2011,NULL,NULL,NULL,NULL,NULL
2555400,2011,NULL,NULL,NULL,NULL,NULL
495200,2011,NULL,NULL,NULL,NULL,NULL
993000,2011,3058,3284,7811,10477,8570
359900,2011,-1721,-145,3973,8719,9546
365500,2011,NULL,NULL,NULL,NULL,NULL
335000,2011,25304,26044,29984,33157,34967
374700,2011,9648,10700,13493,15618,15659
395500,2011,5433,7528,8635,10031,10548
NULL,2011,NULL,NULL,NULL,NULL,NULL
884600,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
-2,2011,NULL,NULL,NULL,NULL,NULL
337600,2011,20663,18174,21159,25258,27763
2358000,2011,17145,14424,18188,19513,30096
205200,2011,15806,13494,16062,20641,26081
2192200,2011,NULL,NULL,NULL,NULL,NULL
1085400,2011,NULL,NULL,NULL,NULL,NULL
1239300,2011,NULL,NULL,NULL,NULL,NULL
200100,2011,15444,17403,17028,21426,20381
3043100,2011,10069,10650,10875,21900,19033
687100,2011,5394,6012,7734,9857,10391
155500,2011,11938,10470,11576,13769,11757
471300,2011,5703,6441,8279,9457,7897
976500,2011,2038,2651,3221,4237,7564
107000,2011,NULL,NULL,NULL,NULL,NULL
4004300,2011,-2824,-2178,-687,NULL,NULL
371200,2011,3436,4167,6523,8353,8781
2320900,2011,22350,NULL,NULL,NULL,NULL
966000,2011,12835,11440,17092,17092,17092
312100,2011,22180,16879,20781,20912,29822
321311,2011,11117,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3035200,2011,10352,NULL,NULL,NULL,NULL
NULL,2011,7858,NULL,NULL,NULL,NULL
1293200,2011,15707,NULL,NULL,NULL,NULL
159600,2011,15129,12927,17577,18603,21246
3784400,2011,5701,NULL,NULL,NULL,NULL
2315500,2011,7612,7862,8662,NULL,13162
813200,2011,16951,19323,19323,NULL,NULL
4152100,2011,13241,NULL,NULL,NULL,NULL
1082600,2011,6270,6972,9120,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
678800,2011,6136,7339,11125,12653,13112
4162400,2011,15490,NULL,NULL,NULL,NULL
2144000,2011,14068,15461,17114,17114,NULL
2206200,2011,14489,15530,17361,17361,17361
2321400,2011,7685,8598,8624,10800,10800
3670300,2011,25405,NULL,NULL,NULL,NULL
4141200,2011,12264,13380,16419,16923,16799
910400,2011,15648,19748,20248,23048,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,6636,8787,NULL,NULL,NULL
3371300,2011,11829,12776,15074,15764,15949
2255400,2011,11819,13003,14530,15614,15614
1249600,2011,11611,NULL,NULL,NULL,NULL
3240300,2011,15797,18440,20125,20332,20332
NULL,2011,NULL,NULL,NULL,NULL,NULL
2191600,2011,6083,7763,3708,NULL,NULL
3932500,2011,10677,11049,NULL,NULL,NULL
4131200,2011,14425,NULL,NULL,NULL,NULL
3607400,2011,6994,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
243900,2011,7869,11798,15298,15548,17298
1014200,2011,19182,19682,21182,21896,22727
4142600,2011,NULL,NULL,NULL,NULL,NULL
4142601,2011,NULL,NULL,NULL,NULL,NULL
4142500,2011,15013,NULL,15327,NULL,27910
209900,2011,8194,11014,14337,18843,20048
NULL,2011,7475,9383,7958,NULL,NULL
4145200,2011,5874,6641,NULL,NULL,NULL
198700,2011,13605,14332,16511,20809,22281
3017800,2011,17623,19285,23128,NULL,NULL
560800,2011,8402,NULL,NULL,NULL,NULL
3263300,2011,7615,NULL,NULL,NULL,NULL
322100,2011,6192,6729,9403,11448,12048
NULL,2011,NULL,NULL,NULL,NULL,NULL
3714300,2011,3989,NULL,NULL,NULL,NULL
2251502,2011,6358,NULL,NULL,NULL,NULL
2251500,2011,11316,NULL,NULL,NULL,NULL
NULL,2011,9091,NULL,NULL,NULL,NULL
4029300,2011,10031,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
352600,2011,15581,16446,18154,17521,19256
4122000,2011,10302,NULL,NULL,NULL,NULL
2168100,2011,5704,6767,NULL,NULL,NULL
1069500,2011,5428,NULL,10876,NULL,NULL
943000,2011,4627,5245,6631,NULL,NULL
492600,2011,6873,7438,9317,9875,10007
2304700,2011,9942,9704,14526,NULL,NULL
3475400,2011,13250,NULL,NULL,NULL,NULL
2546000,2011,NULL,NULL,NULL,NULL,NULL
2224600,2011,9367,10302,14307,12120,14307
NULL,2011,NULL,NULL,NULL,NULL,NULL
2129003,2011,15011,16187,21057,22336,23841
2174400,2011,15740,15010,18868,23742,25301
2090200,2011,16044,16677,17897,22589,25692
2129000,2011,16343,16112,20035,23237,24549
783900,2011,17206,16763,19456,24519,24719
2174401,2011,15340,15388,20709,21463,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
4147200,2011,16028,NULL,NULL,NULL,NULL
NULL,2011,16853,NULL,NULL,NULL,NULL
4137500,2011,13552,NULL,NULL,14225,NULL
2317300,2011,8297,9893,11722,11722,11722
NULL,2011,NULL,NULL,NULL,NULL,NULL
4147300,2011,14584,NULL,NULL,NULL,NULL
1150500,2011,9501,NULL,NULL,NULL,NULL
4130900,2011,14732,NULL,NULL,NULL,NULL
1040900,2011,5555,8052,NULL,NULL,NULL
4147100,2011,15583,NULL,16248,NULL,17102
4147400,2011,15126,NULL,NULL,NULL,19208
4147500,2011,14270,NULL,15213,16363,16363
2317302,2011,6893,7045,8239,11439,NULL
2607000,2011,6939,NULL,NULL,NULL,NULL
492000,2011,4414,4660,6410,7530,7246
4127900,2011,15545,16735,NULL,NULL,NULL
183900,2011,18347,17077,21073,25387,26656
NULL,2011,NULL,NULL,NULL,NULL,NULL
183901,2011,10760,NULL,NULL,NULL,NULL
136800,2011,9382,9689,12616,12803,14603
3101900,2011,7052,6145,7457,10824,NULL
1205900,2011,14621,14059,17047,18006,20832
177100,2011,17110,16226,18635,23187,25013
141400,2011,7641,12268,13767,20232,40814
3028200,2011,11771,11985,14990,17650,NULL
622500,2011,NULL,NULL,NULL,NULL,NULL
3115900,2011,3255,NULL,NULL,NULL,NULL
2299300,2011,NULL,NULL,NULL,NULL,NULL
650700,2011,NULL,5216,NULL,NULL,NULL
177201,2011,NULL,NULL,NULL,NULL,NULL
177200,2011,13800,13958,16665,19128,24129
177212,2011,NULL,NULL,NULL,NULL,NULL
2106700,2011,16483,16909,11929,18103,17877
304400,2011,NULL,NULL,NULL,NULL,NULL
4160100,2011,13973,NULL,NULL,NULL,NULL
364700,2011,14318,14824,17999,23490,28954
357200,2011,4883,5377,7998,9576,9560
146000,2011,13737,14215,18174,21249,22902
177300,2011,3540,4134,6436,8037,6719
281200,2011,9074,8604,12806,14465,16942
104700,2011,10619,12577,13349,5112,NULL
2107700,2011,6970,8154,10159,10000,11174
159700,2011,13332,11339,13623,16570,15526
249500,2011,6710,7727,11867,13090,14251
2054300,2011,20977,21607,23313,NULL,NULL
2586400,2011,3927,5438,12038,8938,2838
446700,2011,19187,NULL,NULL,NULL,NULL
4059300,2011,11793,12345,14733,12575,NULL
221900,2011,11081,12044,17129,27813,42360
202900,2011,20345,20493,25618,28219,35622
976300,2011,5954,7159,7527,5634,1710
531103,2011,8040,8398,NULL,NULL,NULL
531100,2011,12857,17038,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
531104,2011,10412,NULL,NULL,NULL,NULL
531102,2011,4727,4773,6648,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
961802,2011,22799,23479,25229,26616,26781
NULL,2011,NULL,NULL,NULL,NULL,NULL
961800,2011,23192,23922,25618,26871,26446
NULL,2011,NULL,NULL,NULL,NULL,NULL
976400,2011,5446,5833,6515,9291,10661
3814300,2011,5035,5035,9385,NULL,NULL
2301100,2011,4414,5293,2539,NULL,NULL
352700,2011,14193,14513,20730,26187,29678
105000,2011,22371,23271,23561,24261,NULL
3075200,2011,20921,24228,24078,NULL,NULL
364800,2011,4892,6262,9106,10475,10543
3051500,2011,3500,3500,3500,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
3113300,2011,18089,17270,19120,23911,NULL
3969600,2011,17905,18059,17154,22095,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
1116500,2011,14,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2173900,2011,13199,13882,16331,17338,16741
288000,2011,1890,3804,6401,7520,6279
3549300,2011,23750,23518,25474,27000,NULL
3549301,2011,29566,30554,32323,33103,33255
322200,2011,10024,10604,13914,15293,15293
3216300,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
198800,2011,13685,13185,17482,17301,17563
288900,2011,9715,13155,19560,21855,37490
256300,2011,15331,15407,9341,11198,16109
264300,2011,6752,7542,8828,8106,8519
2232500,2011,5000,10240,NULL,NULL,NULL
3881300,2011,NULL,NULL,NULL,NULL,NULL
1092300,2011,19219,19049,NULL,NULL,NULL
374300,2011,NULL,NULL,NULL,NULL,NULL
289000,2011,NULL,NULL,NULL,NULL,NULL
352800,2011,15310,16631,22798,26658,29984
NULL,2011,19899,NULL,NULL,NULL,NULL
037893A2  ,2011,13420,NULL,NULL,NULL,NULL
3789300,2011,12728,NULL,NULL,NULL,NULL
NULL,2011,16775,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
037893A1  ,2011,12938,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2559300,2011,22781,22801,24326,28052,28201
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
289200,2011,3259,5481,7281,7281,7281
2170600,2011,NULL,NULL,NULL,NULL,NULL
4005300,2011,NULL,NULL,NULL,NULL,NULL
1118900,2011,6869,7644,8272,9231,NULL
2068000,2011,2927,NULL,NULL,NULL,NULL
312200,2011,NULL,NULL,NULL,NULL,NULL
238600,2011,NULL,NULL,NULL,NULL,NULL
2242900,2011,4450,5953,5894,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
4169700,2011,23893,26800,28316,29331,29331
NULL,2011,NULL,NULL,NULL,NULL,NULL
685800,2011,14948,16737,20029,24242,26857
4170800,2011,12215,13035,15668,NULL,NULL
626700,2011,14970,NULL,14887,16470,16470
3856300,2011,13545,NULL,NULL,NULL,NULL
1244601,2011,6334,NULL,NULL,NULL,NULL
1244600,2011,8123,NULL,NULL,NULL,NULL
3821400,2011,22764,22824,NULL,NULL,NULL
4175000,2011,8134,8052,NULL,NULL,NULL
2362002,2011,NULL,NULL,NULL,NULL,NULL
822100,2011,18763,20211,21726,23687,23435
2100500,2011,21432,23391,25347,25904,26403
822103,2011,18183,18680,21510,22896,22937
822101,2011,18387,18821,21557,23118,23080
822105,2011,20437,20957,23924,24918,25165
2100505,2011,18627,19188,21552,23111,23403
2362002,2011,17847,19142,21207,22458,22638
2362000,2011,18995,19897,22465,23714,23830
2100502,2011,17620,18785,20786,22206,22296
NULL,2011,NULL,NULL,NULL,NULL,NULL
3029700,2011,5405,3799,7599,NULL,NULL
3430300,2011,19278,20100,21711,21711,21711
NULL,2011,NULL,NULL,NULL,NULL,NULL
501900,2011,7257,8591,10578,NULL,NULL
502200,2011,4937,5272,7290,NULL,NULL
2163300,2011,12787,14113,13747,NULL,NULL
394100,2011,7628,8522,9331,10550,9143
393700,2011,6109,6816,9135,11324,11895
1171900,2011,7536,8221,9418,10991,12211
2587500,2011,7770,8692,9740,11359,8792
3531300,2011,5315,4840,NULL,NULL,NULL
2100000,2011,13234,14269,16069,18902,19169
2335500,2011,2451,4394,NULL,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
283700,2011,10096,10963,15558,17054,17469
2559000,2011,26035,27489,30203,32776,32896
4136900,2011,12004,NULL,NULL,NULL,NULL
312300,2011,13539,14562,17316,18427,18288
312301,2011,9870,10296,12874,13813,15010
105200,2011,11105,12332,16982,19244,19440
105500,2011,6354,9614,11334,11859,12551
001055A1  ,2011,NULL,NULL,NULL,NULL,NULL
1146200,2011,9479,11390,10687,14189,14278
106300,2011,10452,11768,14353,15006,14967
106500,2011,9583,10878,12867,13554,13554
001063A1  ,2011,NULL,NULL,NULL,NULL,NULL
3427500,2011,15475,15895,18144,20259,20259
108300,2011,8297,10113,14515,17343,17761
NULL,2011,NULL,NULL,NULL,NULL,NULL
110800,2011,6114,7883,10789,12494,12905
110100,2011,7230,6839,10456,11529,10578
108500,2011,8413,8664,9647,11169,8926
108600,2011,8127,7805,9873,9547,1429
NULL,2011,NULL,NULL,NULL,NULL,NULL
2073500,2011,6684,7853,8955,7629,9038
573200,2011,7062,7290,7992,12160,NULL
524500,2011,4826,5531,6913,8427,8224
110900,2011,NULL,NULL,NULL,NULL,NULL
001101A1  ,2011,NULL,NULL,NULL,NULL,NULL
111000,2011,6410,6474,6728,9995,9190
210200,2011,16235,16887,19153,21215,21885
141600,2011,21473,21854,23935,25459,27546
131200,2011,8051,9210,13139,22388,27669
131300,2011,8701,10188,13444,21130,26287
394700,2011,NULL,NULL,NULL,NULL,NULL
131400,2011,8191,9833,13443,21475,25881
131500,2011,8572,9720,13309,21345,25821
4127100,2011,8051,9343,13003,20325,25255
131600,2011,8195,8952,11538,19567,24895
131700,2011,8715,9987,14086,21122,25604
131900,2011,NULL,NULL,NULL,NULL,NULL
132000,2011,8998,10199,14754,24054,28859
132100,2011,9431,10454,15020,23049,29053
131100,2011,NULL,NULL,NULL,NULL,NULL
109200,2011,7464,8867,10889,12968,12481
395400,2011,6822,8744,12276,14317,14727
245400,2011,8814,9768,12762,14312,14665
315200,2011,7497,9827,11632,13924,13781
381800,2011,12703,12269,15267,14305,16608
177400,2011,10228,10504,16315,27611,43193
312502,2011,10399,11207,14321,16038,16329
312501,2011,11269,11862,14750,16268,16740
312500,2011,14816,16059,20403,23069,23286
137000,2011,12181,15071,20593,23994,25230
450900,2011,11206,11876,14302,15812,16629
450800,2011,12933,13779,17016,19899,20703
001370A1  ,2011,NULL,NULL,NULL,NULL,NULL
141700,2011,7238,9521,14438,19252,22245
141705,2011,3196,5411,8860,10702,11377
141702,2011,4412,5326,9733,11378,11599
141701,2011,3379,5139,8718,11609,12005
2285901,2011,12555,NULL,16963,NULL,NULL
NULL,2011,NULL,NULL,NULL,NULL,NULL
2285900,2011,13455,13335,13785,NULL,NULL
3011800,2011,12302,NULL,NULL,NULL,NULL
2326000,2011,14241,NULL,NULL,NULL,NULL
365100,2011,20845,20663,22593,26637,28894
312700,2011,15818,16684,22692,25218,27428
143100,2011,9847,10093,13141,17083,19020
137100,2011,22486,24950,26300,29475,36568
232300,2011,20177,20879,19922,19768,21206
189100,2011,15484,17495,19493,21070,21342
3995300,2011,NULL,NULL,NULL,NULL,NULL
179500,2011,13980,14932,18969,21383,22315
153500,2011,3778,4037,4458,8455,13263
NULL,2011,NULL,NULL,NULL,NULL,NULL
4156300,2011,17819,NULL,19445,NULL,NULL
159800,2011,4177,6074,9459,11063,11360
252700,2011,21623,20663,24418,23781,24195
393500,2011,19721,20572,21246,21946,22542
142200,2011,21164,22847,24614,26516,30418
161100,2011,5904,7231,9192,12190,12862
161000,2011,6635,8664,11357,14076,15929
161500,2011,5664,6443,8765,10275,10737
001610A1  ,2011,NULL,NULL,NULL,NULL,NULL
2107800,2011,2979,5421,7342,9125,NULL
202300,2011,16178,17931,21511,18654,20873
365200,2011,8103,9192,15398,18435,18753
1171100,2011,NULL,NULL,NULL,NULL,NULL
361200,2011,6892,7040,10180,15829,15938
