OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
1309500,2012,10243,10775,11117,14217,14217
1309501,2012,9936,9970,13270,NULL,NULL
1309502,2012,10421,9831,11619,14439,14439
2211000,2012,9217,7807,13857,13857,NULL
720300,2012,9800,10894,12530,14313,14313
522000,2012,7517,8350,8730,7172,8676
466608,2012,22886,24869,26269,27189,NULL
466600,2012,24707,24925,26997,27762,29119
466607,2012,24244,24937,25243,27618,NULL
466604,2012,25067,25205,26287,29210,29210
466606,2012,22548,23726,25482,26901,26901
331100,2012,NULL,NULL,NULL,NULL,NULL
341100,2012,23047,22544,26143,29538,34813
360600,2012,9070,9055,12952,15358,16225
924800,2012,NULL,NULL,NULL,NULL,NULL
103600,2012,14826,21670,25362,25644,27788
789200,2012,8217,8255,8617,10789,NULL
701200,2012,NULL,NULL,NULL,NULL,NULL
916300,2012,4718,5748,7806,9547,9910
127200,2012,NULL,NULL,NULL,NULL,NULL
127200,2012,6171,NULL,NULL,NULL,NULL
1203100,2012,25326,21063,21882,25536,30731
127300,2012,5430,NULL,NULL,NULL,NULL
889500,2012,NULL,NULL,NULL,NULL,NULL
4145000,2012,23037,22034,26484,26484,26484
127500,2012,6107,NULL,NULL,NULL,NULL
1182000,2012,6135,NULL,NULL,NULL,NULL
115100,2012,5321,8371,13163,18417,19279
394800,2012,36813,33582,32208,39189,42129
NULL,2012,NULL,NULL,NULL,NULL,NULL
127800,2012,27630,22773,19471,36875,32875
4141300,2012,22894,23534,NULL,26727,26727
NULL,2012,NULL,NULL,NULL,NULL,NULL
115400,2012,8993,11518,15604,20766,21375
127900,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
360902,2012,5565,6408,8499,10678,10889
2500000,2012,NULL,NULL,NULL,NULL,NULL
128000,2012,8111,NULL,NULL,NULL,NULL
2120700,2012,NULL,NULL,NULL,NULL,NULL
2120700,2012,19183,18653,21091,23673,22464
128200,2012,10401,15709,NULL,NULL,NULL
115500,2012,12596,14818,18369,22904,23667
1245200,2012,NULL,NULL,NULL,NULL,NULL
3177300,2012,NULL,NULL,NULL,NULL,NULL
266000,2012,6519,9530,10578,10136,NULL
469700,2012,NULL,NULL,NULL,NULL,NULL
296100,2012,8594,9172,9531,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2620000,2012,10572,13542,13742,17042,NULL
1147700,2012,NULL,NULL,NULL,NULL,NULL
2116000,2012,18580,20287,NULL,24037,24037
735102,2012,19852,21227,NULL,NULL,NULL
2160300,2012,17894,16886,NULL,20739,NULL
2615000,2012,15595,15822,19314,20787,20787
2116008,2012,15927,17185,19637,20675,21471
3031405,2012,16856,18186,18053,19313,22571
735100,2012,17896,17754,20527,22644,23901
3031400,2012,18228,18147,21406,22906,22906
3031402,2012,14580,14540,17919,20198,NULL
3031408,2012,17335,19233,20766,22466,22466
3031406,2012,17396,17992,21388,22371,23017
3031400,2012,24629,25846,26654,29370,30009
2116006,2012,16765,19629,20649,NULL,22249
2615001,2012,NULL,NULL,NULL,NULL,NULL
2616402,2012,21186,22562,24124,25597,26215
2616400,2012,18554,18040,22195,23261,23928
2116011,2012,17639,18494,20631,22756,22756
4173400,2012,11882,12576,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
128400,2012,2900,NULL,NULL,NULL,NULL
2577900,2012,15642,17034,19151,19881,NULL
2578000,2012,15650,16671,18991,20868,NULL
998900,2012,16574,17474,21824,NULL,NULL
128500,2012,10652,14698,14698,NULL,NULL
132600,2012,27218,24232,26932,37745,42464
151900,2012,8711,9339,10627,11442,11485
2278100,2012,10299,11342,12145,14984,12878
264900,2012,20188,23312,26236,27691,30150
128600,2012,4660,9445,NULL,NULL,NULL
128700,2012,6938,NULL,NULL,NULL,NULL
3695700,2012,2942,NULL,NULL,NULL,NULL
281300,2012,20593,24045,28246,28355,39367
2517100,2012,21452,20850,NULL,24701,NULL
175200,2012,5958,6046,8665,10330,10624
2141500,2012,28819,30353,31874,34512,37362
NULL,2012,NULL,NULL,NULL,NULL,NULL
159000,2012,9149,10161,12556,14182,14415
561800,2012,6924,7566,9929,10381,11583
2120600,2012,NULL,NULL,NULL,NULL,NULL
1164700,2012,9449,10817,15539,16944,17384
678500,2012,4798,5830,4808,9488,NULL
2314100,2012,25590,27756,NULL,NULL,NULL
2190400,2012,14095,NULL,16383,19608,19608
NULL,2012,NULL,NULL,NULL,NULL,NULL
3032300,2012,20400,21700,25032,25507,25507
NULL,2012,NULL,NULL,NULL,NULL,NULL
3983300,2012,NULL,NULL,NULL,NULL,NULL
175300,2012,36559,36715,39274,40157,45421
466700,2012,30715,33725,36047,39261,41187
746800,2012,33883,35807,39110,43762,45299
231500,2012,2812,4050,5612,7851,8263
361000,2012,14561,14814,17159,19286,21368
1240700,2012,7784,6060,9150,13610,NULL
2251200,2012,11198,12849,NULL,NULL,NULL
2354200,2012,16792,18790,19494,NULL,NULL
2145100,2012,4065,3804,NULL,9388,9888
830400,2012,7265,7955,10016,11875,11892
117400,2012,13124,14679,20847,25040,41134
3429301,2012,24414,24990,28046,28613,28613
3429300,2012,25029,27012,28412,29332,NULL
2569600,2012,16082,16635,16710,NULL,NULL
378700,2012,2664,3530,5179,NULL,NULL
3280300,2012,NULL,NULL,NULL,NULL,NULL
378800,2012,20405,20462,23488,26589,30566
379000,2012,22727,22155,26512,30940,34892
378703,2012,5,NULL,NULL,NULL,NULL
2530700,2012,11967,12270,NULL,NULL,NULL
2530704,2012,12792,14440,16245,NULL,NULL
2521801,2012,14204,14361,17241,NULL,NULL
2521800,2012,11815,13160,14410,16960,NULL
4067300,2012,7490,7990,8490,NULL,NULL
2556700,2012,13010,12963,13348,13407,NULL
2588600,2012,NULL,NULL,NULL,NULL,NULL
317800,2012,10620,10747,12398,13274,15113
152000,2012,7187,8429,11012,12401,12467
3106500,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
263200,2012,21075,23171,27869,29415,31610
336200,2012,18430,17660,19904,23862,25323
NULL,2012,NULL,NULL,NULL,NULL,NULL
353400,2012,11129,12312,16124,24390,29280
822800,2012,4323,2995,4792,9062,NULL
4184400,2012,6980,8028,9661,NULL,NULL
2505900,2012,NULL,9800,10200,NULL,NULL
657800,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3090000,2012,NULL,NULL,NULL,NULL,NULL
2359300,2012,14281,13187,9675,NULL,NULL
128900,2012,4573,NULL,10207,NULL,NULL
4161700,2012,9462,11156,10677,NULL,NULL
296200,2012,18001,18075,19904,21352,21290
3453400,2012,3742,NULL,8392,NULL,NULL
769300,2012,10023,10532,NULL,NULL,NULL
994200,2012,13885,14571,17306,18510,17427
3104000,2012,12078,16245,16245,NULL,NULL
3774400,2012,10145,NULL,NULL,NULL,NULL
2616600,2012,22262,NULL,27219,NULL,NULL
4130400,2012,18297,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
569100,2012,8295,9195,9893,NULL,6380
373700,2012,20904,23355,23605,26660,28919
NULL,2012,NULL,NULL,NULL,NULL,NULL
382200,2012,9246,10513,13273,14817,15806
NULL,2012,NULL,NULL,NULL,NULL,NULL
4173000,2012,NULL,NULL,NULL,NULL,NULL
393000,2012,6744,6963,9189,10711,10865
990200,2012,3511,5664,6818,NULL,NULL
2063700,2012,NULL,NULL,NULL,NULL,NULL
2078800,2012,7336,9920,10120,12120,NULL
943300,2012,6954,7063,9863,10863,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
175600,2012,27789,28831,30739,NULL,29929
332600,2012,12026,13189,17068,19615,20215
379100,2012,5988,6643,9885,11758,10248
NULL,2012,NULL,NULL,NULL,NULL,NULL
159100,2012,15128,15539,16742,18637,18990
159101,2012,24605,25868,NULL,29493,NULL
3529300,2012,10489,NULL,NULL,NULL,NULL
281600,2012,15477,21174,26535,28309,31119
231600,2012,13789,16212,18488,20453,18648
129000,2012,7381,12820,NULL,NULL,NULL
2064300,2012,3391,NULL,NULL,NULL,NULL
919200,2012,24305,24806,28585,31923,33375
2188400,2012,17698,19749,20213,22763,22763
632200,2012,14214,NULL,16892,16725,16642
542600,2012,9028,8964,NULL,13303,NULL
385000,2012,14218,12545,13584,16857,20545
220800,2012,23390,25032,26435,29382,37297
4178000,2012,9848,NULL,NULL,NULL,NULL
188700,2012,16180,17245,17577,20893,23873
129100,2012,13884,15773,15316,22548,23257
311900,2012,3973,2918,4627,5262,5148
2143700,2012,13986,14102,15691,NULL,NULL
405600,2012,NULL,NULL,NULL,NULL,NULL
2277300,2012,7014,7488,7326,NULL,NULL
2601700,2012,NULL,NULL,NULL,NULL,NULL
886000,2012,NULL,NULL,NULL,NULL,NULL
2188200,2012,-541,-1028,1987,NULL,NULL
379200,2012,6771,7221,10339,12086,12166
281400,2012,13212,23324,21627,22569,39530
4174000,2012,16591,18479,18324,19224,19224
4145500,2012,17964,21368,19668,NULL,NULL
3829500,2012,11275,15568,11868,15568,NULL
771300,2012,4741,NULL,NULL,NULL,NULL
3092700,2012,17045,16064,20053,22186,22186
332700,2012,12084,12921,17270,20385,21107
220900,2012,9350,12694,16951,24345,39142
103800,2012,4543,4770,6170,4201,NULL
367900,2012,7284,6621,8960,11366,11557
2267600,2012,NULL,NULL,NULL,NULL,NULL
3814400,2012,7911,7230,13242,25001,20032
129200,2012,6505,NULL,11733,NULL,NULL
4168500,2012,NULL,NULL,NULL,NULL,NULL
4117500,2012,14496,NULL,NULL,17328,NULL
3891300,2012,NULL,NULL,NULL,NULL,NULL
199700,2012,5241,5499,7565,9725,9982
NULL,2012,NULL,NULL,NULL,NULL,NULL
4149800,2012,3275,5417,8550,NULL,NULL
115600,2012,9844,12926,17864,22624,23151
NULL,2012,NULL,NULL,NULL,NULL,NULL
2074600,2012,9947,NULL,NULL,NULL,NULL
2597300,2012,NULL,NULL,NULL,NULL,NULL
344600,2012,16942,18672,18873,22350,20420
542400,2012,14396,NULL,23696,NULL,NULL
553700,2012,10146,10253,13711,14781,15181
548843,2012,6913,7303,8795,7325,NULL
2277400,2012,13347,17187,17304,NULL,18387
493800,2012,27440,28828,32406,32519,33170
1026400,2012,29791,35358,NULL,NULL,NULL
347000,2012,12341,13263,16163,17883,18476
347100,2012,11317,12534,15136,16438,16333
3264300,2012,11025,NULL,NULL,NULL,NULL
3661400,2012,7744,NULL,NULL,NULL,NULL
152200,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
561700,2012,3645,4346,6421,8823,NULL
1292900,2012,18455,NULL,NULL,NULL,NULL
1326300,2012,18578,18461,21678,25587,26337
2518300,2012,9570,10603,12928,12928,NULL
3956300,2012,4051,4634,6493,NULL,NULL
2146600,2012,6876,7758,9410,11132,11448
3343300,2012,NULL,NULL,NULL,NULL,NULL
798500,2012,5986,6533,7130,6674,NULL
361100,2012,3022,2126,3223,4514,8044
537200,2012,6139,7055,9785,11234,11543
970600,2012,4938,7016,8294,NULL,NULL
176900,2012,4780,4800,7766,8851,NULL
3922300,2012,4796,8408,NULL,NULL,NULL
3103400,2012,3307,3630,5450,NULL,NULL
497700,2012,NULL,NULL,NULL,NULL,NULL
4146800,2012,-819,5285,5285,NULL,NULL
2548802,2012,25667,25689,26859,30395,30395
2549402,2012,26615,28916,28688,NULL,31366
2549400,2012,25938,26686,28538,30502,30502
2596500,2012,NULL,NULL,NULL,NULL,NULL
2548800,2012,25263,24939,29210,29929,NULL
1303909,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
1303907,2012,26295,27220,28728,29062,29212
NULL,2012,NULL,NULL,NULL,NULL,NULL
1303906,2012,23435,24192,26822,27863,28156
1303914,2012,24055,28195,27967,NULL,NULL
1303900,2012,23609,24880,26471,28747,28747
1303908,2012,23885,24745,25720,28622,NULL
1303912,2012,25424,26178,27541,29385,30452
1303913,2012,25690,27511,30187,31308,31083
1303904,2012,23280,23940,26043,28210,NULL
1303910,2012,23619,25203,26659,28309,NULL
1303900,2012,28747,29223,30858,33145,33145
1303911,2012,24218,25485,27316,NULL,28941
527100,2012,6476,6457,8675,10302,10842
570700,2012,8782,9053,10205,NULL,NULL
2508331,2012,5317,5912,7872,8635,8788
199800,2012,5813,6598,8372,10274,11062
3070900,2012,NULL,NULL,NULL,NULL,NULL
250100,2012,8471,9376,12118,14171,14623
776400,2012,9595,10485,13273,14001,14022
4036300,2012,11444,12125,14135,14744,14969
243500,2012,3726,3601,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
2270400,2012,9501,NULL,15646,NULL,NULL
3553300,2012,25703,26757,NULL,NULL,NULL
3123900,2012,22994,23591,25206,27095,26542
296400,2012,7920,8202,8473,11884,12034
184800,2012,7578,7471,10899,11588,12083
175700,2012,7085,7537,9861,11939,NULL
3555400,2012,17296,19033,20402,20502,NULL
3555300,2012,19066,20845,20545,21808,NULL
3746400,2012,17971,18895,21437,NULL,NULL
202400,2012,6907,8415,10863,12235,12327
317900,2012,7491,8326,11017,11893,11859
3459300,2012,5093,NULL,NULL,NULL,NULL
3066500,2012,5336,6368,8307,8978,NULL
1238600,2012,NULL,NULL,10326,NULL,NULL
152100,2012,16829,16929,18723,20673,23285
351800,2012,16204,16920,19442,22314,22792
110700,2012,7152,7480,7925,11018,13020
773800,2012,9004,9419,9625,NULL,NULL
4181200,2012,28828,28174,32431,32914,NULL
2075800,2012,38268,42296,41448,45448,45448
3113600,2012,24226,24503,25883,29514,29621
3332300,2012,23746,NULL,NULL,NULL,NULL
122900,2012,NULL,NULL,NULL,NULL,NULL
4172000,2012,NULL,NULL,NULL,NULL,NULL
3035300,2012,23749,18580,NULL,NULL,NULL
3035305,2012,18590,18775,NULL,NULL,NULL
3035302,2012,26191,26380,30293,NULL,NULL
3035306,2012,25367,25657,25788,NULL,28488
3035301,2012,25952,26205,NULL,NULL,NULL
3035303,2012,25309,26237,29337,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
351700,2012,NULL,NULL,NULL,NULL,NULL
140600,2012,10152,10669,12250,14836,16776
562100,2012,8245,9116,11427,13378,14273
175800,2012,11943,13132,17693,20840,22165
175900,2012,11435,13025,17557,19917,20107
823700,2012,NULL,NULL,NULL,NULL,NULL
552500,2012,8165,9107,12389,13696,13927
361300,2012,18001,19664,24224,28685,39621
314900,2012,11639,14948,15951,16351,6462
258000,2012,24197,23714,25636,26234,29195
1034200,2012,2369,2803,7537,NULL,NULL
321900,2012,10231,11256,14046,15483,16324
NULL,2012,NULL,NULL,NULL,NULL,NULL
3103800,2012,2455,5369,8699,NULL,NULL
1287000,2012,5940,7024,9289,10130,10130
3903500,2012,10905,17188,18471,21483,21648
2278800,2012,14085,18165,18326,21111,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
104000,2012,6991,7323,9970,11240,11775
202500,2012,12517,7829,11492,12163,13095
202600,2012,6548,6903,7576,NULL,NULL
768600,2012,8833,9390,10508,13266,7605
202500,2012,NULL,NULL,NULL,NULL,NULL
202500,2012,NULL,NULL,NULL,NULL,NULL
367800,2012,12108,12989,15049,16044,16519
369300,2012,17998,20493,24158,25154,28929
373800,2012,14927,15309,17786,19165,21484
342200,2012,15276,14664,19251,18964,16847
381600,2012,6676,7788,8322,11845,10678
1064100,2012,19880,23051,24418,NULL,NULL
4153200,2012,21419,NULL,25782,NULL,NULL
1274400,2012,NULL,NULL,NULL,NULL,NULL
866100,2012,7812,7971,8276,9199,NULL
2622002,2012,NULL,NULL,NULL,NULL,NULL
2622000,2012,NULL,NULL,NULL,NULL,NULL
4054300,2012,NULL,NULL,NULL,NULL,NULL
250200,2012,16694,13607,15984,16693,18744
3107000,2012,NULL,NULL,NULL,NULL,NULL
357401,2012,2277,NULL,4124,6887,NULL
561500,2012,1669,2799,4792,4507,NULL
3593300,2012,24452,24955,25163,26289,NULL
237500,2012,10335,10742,14390,16745,16153
243600,2012,3917,4545,5868,6807,NULL
2218300,2012,22124,22261,NULL,NULL,NULL
3008700,2012,21617,22253,NULL,NULL,NULL
1043900,2012,5374,5747,7123,6895,NULL
361400,2012,6588,7499,8965,7689,12077
4131700,2012,15312,15174,17369,NULL,NULL
2491501,2012,36749,37499,38499,NULL,NULL
2491500,2012,41834,42576,NULL,NULL,NULL
726000,2012,6257,5907,6653,7530,NULL
766900,2012,5882,6907,8985,11099,11203
361900,2012,15865,16398,19940,21952,22382
361600,2012,19775,20605,20936,22538,23668
361800,2012,8904,8752,9458,12813,NULL
318000,2012,19374,17928,18524,21387,22166
3076100,2012,NULL,NULL,NULL,NULL,NULL
129400,2012,4653,NULL,NULL,NULL,NULL
194000,2012,17169,18718,20165,22431,23841
185700,2012,6719,9443,NULL,NULL,NULL
846600,2012,10672,11758,NULL,NULL,NULL
163600,2012,7217,8106,8847,10779,10062
2511000,2012,9714,10443,10629,NULL,NULL
129500,2012,NULL,NULL,NULL,NULL,NULL
231700,2012,7485,7929,10339,11453,11601
318100,2012,7927,8237,11061,13002,13209
322000,2012,6902,7299,10613,11807,11886
362000,2012,19205,20387,23814,26685,28877
546700,2012,9548,9688,9985,8153,NULL
2104402,2012,18654,NULL,NULL,NULL,NULL
2104404,2012,15031,NULL,15257,17372,16447
2104403,2012,16038,15098,17093,NULL,NULL
2104400,2012,13237,13858,16241,16524,16774
196000,2012,14502,15580,19597,20151,22629
2491400,2012,NULL,NULL,NULL,NULL,NULL
2596400,2012,20049,20241,21872,NULL,24146
767800,2012,19706,19920,22215,24361,24361
399400,2012,4815,3759,5312,7955,7894
344700,2012,14657,14769,17347,18936,19446
2237800,2012,25630,25558,25732,25785,26052
159400,2012,28665,29144,32665,34618,33165
461802,2012,18408,11412,19735,22058,20006
461800,2012,22763,23131,26134,28101,27538
166300,2012,NULL,NULL,NULL,NULL,NULL
379300,2012,3520,5246,8351,10416,9976
954400,2012,4407,6780,9170,11340,11847
164300,2012,8945,10213,12293,13859,14795
231800,2012,12693,13930,16268,18425,21005
104100,2012,14099,14413,20222,21170,23533
3096500,2012,7542,9242,10395,NULL,NULL
221100,2012,20473,21434,24640,27235,32750
958100,2012,8613,9199,10160,11939,NULL
221100,2012,NULL,NULL,NULL,NULL,NULL
807800,2012,8097,8561,10668,12573,12737
154001,2012,17115,18130,20047,23976,23889
281500,2012,NULL,NULL,NULL,NULL,NULL
281700,2012,12311,18575,21684,24342,25591
234200,2012,22177,22432,22501,25739,28142
2530600,2012,2275,2916,4886,5862,6374
231000,2012,3563,5192,7583,9649,9434
553400,2012,7666,8467,10754,12376,12553
282000,2012,9505,11301,15641,16730,17274
642902,2012,NULL,NULL,NULL,NULL,NULL
209200,2012,22286,17730,26443,24910,45185
282300,2012,24906,25170,28650,31212,34151
659100,2012,18735,19685,20057,22505,NULL
2140400,2012,23574,NULL,NULL,NULL,NULL
646700,2012,NULL,NULL,15133,19871,NULL
282900,2012,11392,17575,19337,26643,34337
2340501,2012,30840,32609,33843,34799,35049
2340500,2012,26024,26973,28266,NULL,NULL
250400,2012,25219,26713,29887,32142,33821
3097600,2012,15396,NULL,NULL,NULL,NULL
729100,2012,NULL,NULL,15426,NULL,NULL
657400,2012,NULL,NULL,NULL,NULL,NULL
655100,2012,NULL,NULL,NULL,NULL,NULL
209500,2012,5746,11801,18086,24234,26305
362300,2012,14748,14103,18060,22732,24582
238200,2012,13415,12265,17152,23356,34004
1236400,2012,32122,30176,32339,32246,NULL
947900,2012,20344,21021,25900,27132,28550
152800,2012,6678,7815,9680,10967,11230
360800,2012,4652,5448,7269,NULL,9984
146800,2012,8072,18266,20982,20256,22820
619100,2012,10081,NULL,NULL,16751,NULL
318300,2012,10294,19034,18575,15286,28086
209300,2012,16244,19815,29735,28914,38878
3098000,2012,NULL,NULL,NULL,NULL,NULL
283200,2012,15321,17872,23400,25486,26530
2358600,2012,6980,8749,9999,11899,9124
3889300,2012,22536,22878,25928,NULL,NULL
2184400,2012,12031,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
130500,2012,4501,6895,8530,16652,37357
1119400,2012,11096,11694,12226,NULL,NULL
3380304,2012,17366,18491,19243,22491,22491
3380303,2012,15995,15315,15637,NULL,21230
780402,2012,13431,13942,12560,19383,19383
780400,2012,20364,21703,24563,25666,26591
3380302,2012,17484,18233,19697,22662,NULL
3380301,2012,18006,17418,22684,23130,23130
3380300,2012,21839,22788,23103,27233,27233
780401,2012,14059,14069,16185,20597,20597
3061800,2012,10467,14032,NULL,13280,NULL
1088100,2012,13852,13601,15439,16926,NULL
408000,2012,NULL,NULL,NULL,NULL,NULL
4154500,2012,18823,NULL,NULL,NULL,NULL
4189600,2012,15423,17173,NULL,NULL,NULL
130600,2012,NULL,NULL,NULL,NULL,NULL
941900,2012,9293,9333,13387,14529,14529
150400,2012,10737,10615,13483,14760,NULL
808000,2012,5780,6442,9177,10319,10548
471100,2012,9200,8860,9809,11601,11365
284600,2012,8129,11404,17392,19317,19866
953500,2012,11933,13011,14379,NULL,NULL
486607,2012,17756,17756,19288,NULL,NULL
486600,2012,15574,16354,16380,19514,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
362400,2012,15308,16802,19313,20631,20794
251200,2012,20963,20470,22502,21683,19266
194500,2012,13788,15232,16796,18816,19770
2143500,2012,10928,NULL,11725,31949,32392
153100,2012,17819,18950,20629,22060,23166
2228100,2012,15420,17116,NULL,19616,NULL
263900,2012,19347,19520,27570,29401,36610
3120302,2012,21065,NULL,NULL,NULL,NULL
NULL,2012,22828,25355,24866,26725,NULL
367405,2012,20465,20881,24464,NULL,NULL
367403,2012,23122,24926,26593,NULL,NULL
367401,2012,16088,17460,19403,22878,NULL
367400,2012,17605,NULL,NULL,NULL,NULL
367406,2012,24362,24521,24326,24832,26533
855200,2012,19481,19469,23694,23694,NULL
210700,2012,16521,19921,22999,26078,28025
2269300,2012,12675,12328,NULL,NULL,NULL
1013800,2012,6577,5620,8549,9862,9862
104400,2012,15335,21019,21079,21529,16688
934500,2012,16678,17165,23379,26598,26638
1242504,2012,16817,NULL,NULL,NULL,NULL
1242500,2012,18013,19906,NULL,NULL,NULL
1242503,2012,9854,8831,11656,NULL,NULL
2610900,2012,9381,9653,NULL,NULL,NULL
221700,2012,19411,22206,24598,27620,35414
283800,2012,8148,10503,15664,17555,18692
3293300,2012,15705,17277,17827,18850,17745
2541200,2012,25783,28892,29392,NULL,NULL
145953,2012,NULL,30169,NULL,NULL,NULL
145984,2012,NULL,NULL,NULL,NULL,NULL
145948,2012,29986,NULL,NULL,NULL,NULL
145900,2012,NULL,29541,30374,NULL,NULL
145942,2012,29191,NULL,30207,NULL,NULL
145939,2012,29620,29907,NULL,NULL,NULL
145900,2012,29524,29524,NULL,NULL,NULL
145911,2012,29463,NULL,NULL,NULL,NULL
145991,2012,NULL,30410,NULL,NULL,NULL
145961,2012,NULL,NULL,NULL,NULL,NULL
145929,2012,29275,30358,NULL,NULL,NULL
145935,2012,29503,30408,NULL,NULL,NULL
145937,2012,29523,NULL,NULL,NULL,NULL
145932,2012,30199,31124,NULL,NULL,NULL
145987,2012,NULL,NULL,NULL,NULL,NULL
145901,2012,29992,30349,NULL,NULL,NULL
145974,2012,NULL,NULL,NULL,NULL,NULL
2206300,2012,13622,15022,16022,NULL,NULL
4152900,2012,12175,13045,13457,13457,13457
NULL,2012,NULL,NULL,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
3169300,2012,12824,NULL,NULL,NULL,NULL
2202200,2012,5944,6634,10573,10973,NULL
3126900,2012,1543,NULL,NULL,NULL,NULL
4100300,2012,8830,11664,14664,NULL,NULL
2538800,2012,21190,NULL,NULL,NULL,NULL
287800,2012,3859,7325,7155,8797,9827
221800,2012,24393,24682,28236,30716,35888
362500,2012,8645,8896,12707,14645,15221
4039300,2012,19477,19657,20146,NULL,21407
1208800,2012,28106,32654,34156,34396,35526
3104900,2012,2192,3441,NULL,NULL,NULL
287900,2012,6221,8182,11275,13237,13576
461900,2012,23123,23918,27549,26992,26948
3752400,2012,22769,24280,27114,28626,28626
2260500,2012,5150,5197,5197,2497,NULL
3108100,2012,21475,21656,23802,25558,25995
4163000,2012,16670,19209,21860,21860,21860
4170100,2012,12950,13245,15170,16013,16858
1042401,2012,8443,10949,11249,NULL,13749
4163100,2012,10786,12641,16024,NULL,NULL
1042400,2012,8218,8780,11980,12980,NULL
4166800,2012,7618,NULL,NULL,NULL,NULL
267000,2012,17375,14080,17913,19816,21398
2104900,2012,13889,NULL,18542,NULL,18992
2567600,2012,8921,9424,12291,NULL,NULL
560700,2012,6708,7713,NULL,NULL,NULL
4120000,2012,7082,NULL,NULL,NULL,NULL
2326900,2012,24412,24097,26920,NULL,NULL
2524000,2012,21029,21432,NULL,NULL,NULL
NULL,2012,NULL,NULL,NULL,NULL,NULL
283500,2012,9586,12948,17542,19532,20089
283600,2012,9840,12936,17709,19947,20622
284400,2012,9589,12678,16925,19000,19502
679100,2012,11394,15173,18977,20899,21290
286200,2012,3131,4492,8002,9346,9673
284200,2012,6469,9103,14036,15957,16491
284100,2012,8014,11099,15418,17616,17939
284300,2012,10292,12984,18052,19912,20526
284500,2012,10072,13920,17043,19548,20256
710900,2012,4928,7586,13360,15597,16051
284800,2012,9341,12739,17124,19099,19802
284900,2012,7179,10301,14746,16806,17370
285000,2012,9210,12015,15553,17653,18332
285600,2012,11996,14674,18370,20561,21341
285100,2012,9025,13715,17196,19965,21183
992900,2012,NULL,NULL,NULL,NULL,NULL
285400,2012,10662,12528,16519,18668,19106
285500,2012,9034,11504,15365,17534,17966
285700,2012,10664,12274,17126,18955,19472
283900,2012,NULL,NULL,NULL,NULL,NULL
1028600,2012,12333,12440,15513,16633,18035
285300,2012,11537,12868,16833,19456,20196
284700,2012,8593,11753,16419,18658,19252
1167800,2012,8056,11917,16663,17404,17871
288100,2012,4170,5941,9253,11184,11666
878800,2012,NULL,NULL,NULL,NULL,NULL
297000,2012,6876,7315,7823,7704,NULL
3561400,2012,5987,6157,8678,NULL,NULL
336900,2012,16908,16564,21563,25180,28554
2568800,2012,7020,8232,11185,12796,12938
NULL,2012,NULL,NULL,NULL,NULL,NULL
3021500,2012,15020,15649,NULL,NULL,NULL
3009400,2012,14992,15110,NULL,NULL,NULL
337000,2012,10793,7778,11496,24807,33015
2170000,2012,19316,20661,20731,NULL,NULL
374200,2012,18272,18436,21837,26049,29322
1159600,2012,10291,10486,9303,12758,13877
1292700,2012,10688,10741,13176,NULL,NULL
288200,2012,18579,20855,23949,29209,39598
194600,2012,19096,21468,20106,22762,23647
379600,2012,4114,5879,7365,10605,10505
130900,2012,6140,NULL,NULL,NULL,NULL
4100400,2012,NULL,NULL,NULL,NULL,NULL
104600,2012,13031,13334,13635,14667,NULL
153300,2012,3991,5035,6993,8423,8503
2508900,2012,9329,13723,16175,19617,NULL
1198900,2012,4365,7170,NULL,NULL,NULL
2550600,2012,6950,NULL,NULL,5700,NULL
4115500,2012,5598,5783,5058,6708,NULL
1201100,2012,13266,13215,13789,13674,NULL
1252300,2012,10820,9070,7460,9570,7820
363100,2012,11481,11991,13725,14649,NULL
362600,2012,4877,5692,7428,8958,9295
