OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
354600,2010,"75,001 TO 110,000",8658
345100,2010,"75,001 TO 110,000",16647
3577300,2010,"75,001 TO 110,000",28848
3100400,2010,"75,001 TO 110,000",13378
185400,2010,"75,001 TO 110,000",19798
191000,2010,"75,001 TO 110,000",3662
117700,2010,"75,001 TO 110,000",27459
342700,2010,"75,001 TO 110,000",20240
203900,2010,"75,001 TO 110,000",20508
191100,2010,"75,001 TO 110,000",4048
257200,2010,"75,001 TO 110,000",27463
270100,2010,"75,001 TO 110,000",19390
2220000,2010,"75,001 TO 110,000",28714
677100,2010,"75,001 TO 110,000",31163
147100,2010,"75,001 TO 110,000",9583
342800,2010,"75,001 TO 110,000",16399
155800,2010,"75,001 TO 110,000",8168
2615800,2010,"75,001 TO 110,000",14518
665600,2010,"75,001 TO 110,000",10494
2337900,2010,"75,001 TO 110,000",25416
769400,2010,"75,001 TO 110,000",7979
3125100,2010,"75,001 TO 110,000",7927
270300,2010,"75,001 TO 110,000",20558
214000,2010,"75,001 TO 110,000",22523
234100,2010,"75,001 TO 110,000",23297
260000,2010,"75,001 TO 110,000",30964
254000,2010,"75,001 TO 110,000",21837
161900,2010,"75,001 TO 110,000",8987
206400,2010,"75,001 TO 110,000",11085
1036200,2010,"75,001 TO 110,000",10443
368500,2010,"75,001 TO 110,000",23968
269800,2010,"75,001 TO 110,000",11630
1138500,2010,"75,001 TO 110,000",19174
214100,2010,"75,001 TO 110,000",25386
