OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
291200,2010,"0 TO 30,000",17679
2601600,2010,"0 TO 30,000",12660
155700,2010,"0 TO 30,000",18130
184600,2010,"0 TO 30,000",16064
2075700,2010,"0 TO 30,000",23393
618100,2010,"0 TO 30,000",20097
2115400,2010,"0 TO 30,000",9750
370400,2010,"0 TO 30,000",16085
218300,2010,"0 TO 30,000",8411
160600,2010,"0 TO 30,000",10954
162500,2010,"0 TO 30,000",7057
367000,2010,"0 TO 30,000",7410
3611300,2010,"0 TO 30,000",10000
778100,2010,"0 TO 30,000",24255
491000,2010,"0 TO 30,000",25506
491001,2010,"0 TO 30,000",24687
2289800,2010,"0 TO 30,000",30324
743600,2010,"0 TO 30,000",36846
2351901,2010,"0 TO 30,000",23022
749100,2010,"0 TO 30,000",25632
3115803,2010,"0 TO 30,000",24975
2083600,2010,"0 TO 30,000",32964
3272300,2010,"0 TO 30,000",24471
2052000,2010,"0 TO 30,000",26127
2591900,2010,"0 TO 30,000",25245
946610,2010,"0 TO 30,000",23823
2306302,2010,"0 TO 30,000",23859
2312202,2010,"0 TO 30,000",25173
2201802,2010,"0 TO 30,000",24489
2312200,2010,"0 TO 30,000",24291
3115802,2010,"0 TO 30,000",23967
3043200,2010,"0 TO 30,000",24426
946607,2010,"0 TO 30,000",23679
2306300,2010,"0 TO 30,000",20394
2326200,2010,"0 TO 30,000",25146
2539100,2010,"0 TO 30,000",20412
2549005,2010,"0 TO 30,000",20277
2539102,2010,"0 TO 30,000",21123
2351900,2010,"0 TO 30,000",22356
3115800,2010,"0 TO 30,000",39768
946600,2010,"0 TO 30,000",25146
2091700,2010,"0 TO 30,000",71540
1041000,2010,"0 TO 30,000",24507
2549000,2010,"0 TO 30,000",20772
217600,2010,"0 TO 30,000",3192
3308300,2010,"0 TO 30,000",22140
928400,2010,"0 TO 30,000",16530
928401,2010,"0 TO 30,000",17350
1116602,2010,"0 TO 30,000",24448
1116600,2010,"0 TO 30,000",22812
2256200,2010,"0 TO 30,000",15210
2256201,2010,"0 TO 30,000",17180
840400,2010,"0 TO 30,000",3863
2100200,2010,"0 TO 30,000",4421
2218808,2010,"0 TO 30,000",20128
2218800,2010,"0 TO 30,000",26144
2218804,2010,"0 TO 30,000",20536
2218805,2010,"0 TO 30,000",20064
112300,2010,"0 TO 30,000",30481
2153600,2010,"0 TO 30,000",12570
150000,2010,"0 TO 30,000",4238
3626300,2010,"0 TO 30,000",19448
3626301,2010,"0 TO 30,000",17706
2060900,2010,"0 TO 30,000",16942
512704,2010,"0 TO 30,000",17663
2110501,2010,"0 TO 30,000",16276
458304,2010,"0 TO 30,000",16835
512700,2010,"0 TO 30,000",15715
2616200,2010,"0 TO 30,000",16288
458301,2010,"0 TO 30,000",17032
945103,2010,"0 TO 30,000",16004
2616205,2010,"0 TO 30,000",17665
2616203,2010,"0 TO 30,000",17185
675501,2010,"0 TO 30,000",16762
2616204,2010,"0 TO 30,000",16480
512730,2010,"0 TO 30,000",17546
512727,2010,"0 TO 30,000",17466
512731,2010,"0 TO 30,000",17957
945101,2010,"0 TO 30,000",16663
512712,2010,"0 TO 30,000",16125
945102,2010,"0 TO 30,000",15372
512732,2010,"0 TO 30,000",16651
675500,2010,"0 TO 30,000",18381
458300,2010,"0 TO 30,000",17129
945100,2010,"0 TO 30,000",15892
458305,2010,"0 TO 30,000",42624
340100,2010,"0 TO 30,000",5771
2543400,2010,"0 TO 30,000",15309
2170700,2010,"0 TO 30,000",2229
639900,2010,"0 TO 30,000",17769
353600,2010,"0 TO 30,000",11891
3399300,2010,"0 TO 30,000",83196
3066300,2010,"0 TO 30,000",26358
3066302,2010,"0 TO 30,000",25702
716400,2010,"0 TO 30,000",21872
3066200,2010,"0 TO 30,000",27352
267807,2010,"0 TO 30,000",15456
267801,2010,"0 TO 30,000",18021
267800,2010,"0 TO 30,000",18351
267810,2010,"0 TO 30,000",20175
267809,2010,"0 TO 30,000",24533
267803,2010,"0 TO 30,000",17238
267804,2010,"0 TO 30,000",16934
267813,2010,"0 TO 30,000",17110
267808,2010,"0 TO 30,000",18710
267812,2010,"0 TO 30,000",18082
267802,2010,"0 TO 30,000",19340
267805,2010,"0 TO 30,000",14515
267806,2010,"0 TO 30,000",16197
267811,2010,"0 TO 30,000",17567
267814,2010,"0 TO 30,000",18254
340200,2010,"0 TO 30,000",22296
322800,2010,"0 TO 30,000",3818
323700,2010,"0 TO 30,000",9253
3930300,2010,"0 TO 30,000",9648
2073300,2010,"0 TO 30,000",13428
3065900,2010,"0 TO 30,000",6426
323800,2010,"0 TO 30,000",16221
323900,2010,"0 TO 30,000",8562
2270500,2010,"0 TO 30,000",23238
184700,2010,"0 TO 30,000",15114
1121000,2010,"0 TO 30,000",7094
2544300,2010,"0 TO 30,000",25460
190600,2010,"0 TO 30,000",6713
324000,2010,"0 TO 30,000",5501
2192100,2010,"0 TO 30,000",30580
178800,2010,"0 TO 30,000",23443
790000,2010,"0 TO 30,000",16938
807300,2010,"0 TO 30,000",6029
647700,2010,"0 TO 30,000",7605
2275300,2010,"0 TO 30,000",4238
112400,2010,"0 TO 30,000",6473
324100,2010,"0 TO 30,000",19863
996300,2010,"0 TO 30,000",11400
3099700,2010,"0 TO 30,000",9321
335100,2010,"0 TO 30,000",22345
483500,2010,"0 TO 30,000",10915
259800,2010,"0 TO 30,000",16455
112500,2010,"0 TO 30,000",22773
2065700,2010,"0 TO 30,000",16344
2520200,2010,"0 TO 30,000",5990
884400,2010,"0 TO 30,000",9115
112700,2010,"0 TO 30,000",22236
1186500,2010,"0 TO 30,000",20527
3681300,2010,"0 TO 30,000",24420
113100,2010,"0 TO 30,000",9401
113200,2010,"0 TO 30,000",31439
113300,2010,"0 TO 30,000",25378
3935300,2010,"0 TO 30,000",18560
114300,2010,"0 TO 30,000",8832
114400,2010,"0 TO 30,000",2917
799300,2010,"0 TO 30,000",2914
3980300,2010,"0 TO 30,000",8352
114600,2010,"0 TO 30,000",7250
114100,2010,"0 TO 30,000",594
113800,2010,"0 TO 30,000",7506
114700,2010,"0 TO 30,000",2664
113700,2010,"0 TO 30,000",1052
113900,2010,"0 TO 30,000",3593
114000,2010,"0 TO 30,000",2195
3260300,2010,"0 TO 30,000",5428
115300,2010,"0 TO 30,000",7356
115000,2010,"0 TO 30,000",6822
114200,2010,"0 TO 30,000",4625
3011300,2010,"0 TO 30,000",6240
115700,2010,"0 TO 30,000",3305
331600,2010,"0 TO 30,000",10557
183400,2010,"0 TO 30,000",7347
245000,2010,"0 TO 30,000",14888
224100,2010,"0 TO 30,000",14337
488901,2010,"0 TO 30,000",10113
488900,2010,"0 TO 30,000",12916
2182900,2010,"0 TO 30,000",28416
3842500,2010,"0 TO 30,000",24000
4083400,2010,"0 TO 30,000",16920
3874300,2010,"0 TO 30,000",16960
3785300,2010,"0 TO 30,000",328
686500,2010,"0 TO 30,000",1877
3023500,2010,"0 TO 30,000",12200
3078400,2010,"0 TO 30,000",31728
3921300,2010,"0 TO 30,000",20340
2234000,2010,"0 TO 30,000",8040
315000,2010,"0 TO 30,000",5304
291300,2010,"0 TO 30,000",21159
195900,2010,"0 TO 30,000",12060
697300,2010,"0 TO 30,000",4633
996500,2010,"0 TO 30,000",16092
268100,2010,"0 TO 30,000",13830
2236500,2010,"0 TO 30,000",7323
