OPEID,DisbursementYear,IncomeBracket,AvgNetPrice
303900,2009,"OVER 110,000",25264
686700,2009,"OVER 110,000",9647
156100,2009,"OVER 110,000",12464
3874400,2009,"OVER 110,000",14524
323100,2009,"OVER 110,000",9954
680700,2009,"OVER 110,000",7530
954200,2009,"OVER 110,000",13856
324900,2009,"OVER 110,000",9886
340800,2009,"OVER 110,000",7878
1116700,2009,"OVER 110,000",12756
381000,2009,"OVER 110,000",11241
887100,2009,"OVER 110,000",22680
2361600,2009,"OVER 110,000",23320
888700,2009,"OVER 110,000",27312
793000,2009,"OVER 110,000",22808
2089600,2009,"OVER 110,000",24822
2172700,2009,"OVER 110,000",22672
234600,2009,"OVER 110,000",23130
270900,2009,"OVER 110,000",21511
224700,2009,"OVER 110,000",22356
166600,2009,"OVER 110,000",20828
2070500,2009,"OVER 110,000",26333
254100,2009,"OVER 110,000",19256
319100,2009,"OVER 110,000",21197
234700,2009,"OVER 110,000",22189
355700,2009,"OVER 110,000",24557
384200,2009,"OVER 110,000",20802
137900,2009,"OVER 110,000",40735
315300,2009,"OVER 110,000",12105
3034400,2009,"OVER 110,000",30300
3029900,2009,"OVER 110,000",39636
752200,2009,"OVER 110,000",24928
343100,2009,"OVER 110,000",19688
271000,2009,"OVER 110,000",14626
206800,2009,"OVER 110,000",14528
133900,2009,"OVER 110,000",27125
185600,2009,"OVER 110,000",24027
271100,2009,"OVER 110,000",37647
226600,2009,"OVER 110,000",21401
286300,2009,"OVER 110,000",9413
1231500,2009,"OVER 110,000",21260
2279600,2009,"OVER 110,000",20223
3766300,2009,"OVER 110,000",20010
2623800,2009,"OVER 110,000",16947
3099000,2009,"OVER 110,000",25560
1248300,2009,"OVER 110,000",35400
2548500,2009,"OVER 110,000",11415
245800,2009,"OVER 110,000",16864
348400,2009,"OVER 110,000",24927
2068200,2009,"OVER 110,000",23033
3319300,2009,"OVER 110,000",29920
254200,2009,"OVER 110,000",29049
236600,2009,"OVER 110,000",21160
245900,2009,"OVER 110,000",8505
238300,2009,"OVER 110,000",24476
3723300,2009,"OVER 110,000",48160
730400,2009,"OVER 110,000",36524
246000,2009,"OVER 110,000",20433
260100,2009,"OVER 110,000",7897
348500,2009,"OVER 110,000",15335
727300,2009,"OVER 110,000",12049
269100,2009,"OVER 110,000",11783
269200,2009,"OVER 110,000",11839
268700,2009,"OVER 110,000",11374
268800,2009,"OVER 110,000",12583
861100,2009,"OVER 110,000",12497
268900,2009,"OVER 110,000",11631
269300,2009,"OVER 110,000",9997
269400,2009,"OVER 110,000",11011
1005100,2009,"OVER 110,000",9900
702200,2009,"OVER 110,000",10390
1009700,2009,"OVER 110,000",13433
269600,2009,"OVER 110,000",11806
269000,2009,"OVER 110,000",10485
269700,2009,"OVER 110,000",10451
475900,2009,"OVER 110,000",10487
214300,2009,"OVER 110,000",31524
325100,2009,"OVER 110,000",17587
304000,2009,"OVER 110,000",4043
2336700,2009,"OVER 110,000",19188
271200,2009,"OVER 110,000",18856
499600,2009,"OVER 110,000",7902
280800,2009,"OVER 110,000",20485
299500,2009,"OVER 110,000",12056
1040200,2009,"OVER 110,000",17683
346300,2009,"OVER 110,000",14206
346100,2009,"OVER 110,000",16133
356000,2009,"OVER 110,000",18777
1076100,2009,"OVER 110,000",29591
395600,2009,"OVER 110,000",8016
473100,2009,"OVER 110,000",35087
257300,2009,"OVER 110,000",35968
154300,2009,"OVER 110,000",8523
1082700,2009,"OVER 110,000",9888
291800,2009,"OVER 110,000",32561
291900,2009,"OVER 110,000",12750
381100,2009,"OVER 110,000",23128
2169100,2009,"OVER 110,000",22060
3025800,2009,"OVER 110,000",18280
252900,2009,"OVER 110,000",9074
4117300,2009,"OVER 110,000",23523
214400,2009,"OVER 110,000",28292
304100,2009,"OVER 110,000",20456
4139800,2009,"OVER 110,000",24196
142800,2009,"OVER 110,000",5881
325200,2009,"OVER 110,000",33671
462500,2009,"OVER 110,000",10764
225100,2009,"OVER 110,000",10303
3332600,2009,"OVER 110,000",30540
2538300,2009,"OVER 110,000",31575
240300,2009,"OVER 110,000",13540
2619200,2009,"OVER 110,000",15024
536300,2009,"OVER 110,000",7591
167100,2009,"OVER 110,000",34877
179200,2009,"OVER 110,000",30517
712000,2009,"OVER 110,000",11191
398600,2009,"OVER 110,000",29721
2298000,2009,"OVER 110,000",26118
325300,2009,"OVER 110,000",37615
298900,2009,"OVER 110,000",12472
3724300,2009,"OVER 110,000",21756
4127400,2009,"OVER 110,000",29937
200400,2009,"OVER 110,000",22730
1148100,2009,"OVER 110,000",31255
367100,2009,"OVER 110,000",14444
254400,2009,"OVER 110,000",18346
271300,2009,"OVER 110,000",16931
119600,2009,"OVER 110,000",37380
2164300,2009,"OVER 110,000",13620
185900,2009,"OVER 110,000",23706
469200,2009,"OVER 110,000",26318
2068300,2009,"OVER 110,000",22688
2588200,2009,"OVER 110,000",26868
266700,2009,"OVER 110,000",24066
186000,2009,"OVER 110,000",25833
260300,2009,"OVER 110,000",37255
325600,2009,"OVER 110,000",37574
246100,2009,"OVER 110,000",25526
489300,2009,"OVER 110,000",15680
489302,2009,"OVER 110,000",14555
292000,2009,"OVER 110,000",42114
989200,2009,"OVER 110,000",24364
464100,2009,"OVER 110,000",28481
325800,2009,"OVER 110,000",26358
286400,2009,"OVER 110,000",9262
683500,2009,"OVER 110,000",10973
2178501,2009,"OVER 110,000",25044
2178500,2009,"OVER 110,000",19029
179300,2009,"OVER 110,000",32396
292300,2009,"OVER 110,000",15227
886200,2009,"OVER 110,000",6317
240400,2009,"OVER 110,000",7840
1099700,2009,"OVER 110,000",10482
332000,2009,"OVER 110,000",15202
348700,2009,"OVER 110,000",13931
356400,2009,"OVER 110,000",23484
142500,2009,"OVER 110,000",20647
147000,2009,"OVER 110,000",9594
167400,2009,"OVER 110,000",17994
407500,2009,"OVER 110,000",10680
196300,2009,"OVER 110,000",12715
527700,2009,"OVER 110,000",10056
370800,2009,"OVER 110,000",23063
225900,2009,"OVER 110,000",15347
214500,2009,"OVER 110,000",27935
265100,2009,"OVER 110,000",11510
315500,2009,"OVER 110,000",5670
319300,2009,"OVER 110,000",17205
325900,2009,"OVER 110,000",31327
377500,2009,"OVER 110,000",16379
392900,2009,"OVER 110,000",7186
2522700,2009,"OVER 110,000",18315
148700,2009,"OVER 110,000",31183
3916300,2009,"OVER 110,000",13167
384800,2009,"OVER 110,000",25047
332100,2009,"OVER 110,000",15945
1275000,2009,"OVER 110,000",9933
500100,2009,"OVER 110,000",11584
147800,2009,"OVER 110,000",15911
1038700,2009,"OVER 110,000",5827
2091200,2009,"OVER 110,000",27996
167500,2009,"OVER 110,000",10163
292600,2009,"OVER 110,000",7367
326200,2009,"OVER 110,000",26776
199100,2009,"OVER 110,000",8893
186200,2009,"OVER 110,000",9672
167600,2009,"OVER 110,000",24832
271800,2009,"OVER 110,000",28024
292700,2009,"OVER 110,000",31089
147900,2009,"OVER 110,000",35451
147902,2009,"OVER 110,000",31990
214600,2009,"OVER 110,000",37050
214700,2009,"OVER 110,000",31474
156300,2009,"OVER 110,000",15541
2328900,2009,"OVER 110,000",17374
370900,2009,"OVER 110,000",20531
156400,2009,"OVER 110,000",41490
966400,2009,"OVER 110,000",31068
2141103,2009,"OVER 110,000",38500
1234301,2009,"OVER 110,000",29124
2252701,2009,"OVER 110,000",30528
987000,2009,"OVER 110,000",32172
2149801,2009,"OVER 110,000",33744
1292100,2009,"OVER 110,000",27132
2173201,2009,"OVER 110,000",30252
1301500,2009,"OVER 110,000",33036
1180801,2009,"OVER 110,000",32064
1296800,2009,"OVER 110,000",46056
2344200,2009,"OVER 110,000",32580
902501,2009,"OVER 110,000",37020
1291600,2009,"OVER 110,000",52536
2607600,2009,"OVER 110,000",36888
987002,2009,"OVER 110,000",30528
1291700,2009,"OVER 110,000",52440
1180800,2009,"OVER 110,000",29544
1291500,2009,"OVER 110,000",48816
2079401,2009,"OVER 110,000",28128
3077600,2009,"OVER 110,000",47064
1260601,2009,"OVER 110,000",35520
1260500,2009,"OVER 110,000",24528
2599500,2009,"OVER 110,000",33000
966500,2009,"OVER 110,000",34476
2177100,2009,"OVER 110,000",49968
1291400,2009,"OVER 110,000",49008
2345200,2009,"OVER 110,000",30780
1170800,2009,"OVER 110,000",28728
1260602,2009,"OVER 110,000",38196
1070900,2009,"OVER 110,000",38668
1102000,2009,"OVER 110,000",32484
1097000,2009,"OVER 110,000",31776
1054201,2009,"OVER 110,000",33408
2141102,2009,"OVER 110,000",34678
945900,2009,"OVER 110,000",30216
2076700,2009,"OVER 110,000",28908
2173200,2009,"OVER 110,000",29220
2332100,2009,"OVER 110,000",47184
902500,2009,"OVER 110,000",33876
817800,2009,"OVER 110,000",32568
966601,2009,"OVER 110,000",37320
3077603,2009,"OVER 110,000",47904
1054100,2009,"OVER 110,000",32496
978300,2009,"OVER 110,000",31344
1054301,2009,"OVER 110,000",32400
2220300,2009,"OVER 110,000",32256
966401,2009,"OVER 110,000",35040
1260600,2009,"OVER 110,000",33060
1180802,2009,"OVER 110,000",31632
757300,2009,"OVER 110,000",31260
