OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
2064300,2010,0,0,0,NULL
919200,2010,225,59,1446054,6427
2188400,2010,165,83,948359,5748
632200,2010,275,84,2410072,8764
542600,2010,36,59,297368,8260
385000,2010,229,45,2031932,8873
220800,2010,1300,66,10032970,7718
NULL,2010,NULL,NULL,NULL,NULL
188700,2010,1448,73,10347289,7146
129100,2010,688,72,5247350,7627
311900,2010,6998,32,29752103,4252
2143700,2010,0,0,0,NULL
405600,2010,NULL,NULL,NULL,NULL
2277300,2010,0,0,0,NULL
011719A1  ,2010,NULL,NULL,NULL,NULL
886000,2010,NULL,NULL,NULL,NULL
2188200,2010,0,0,0,NULL
379200,2010,469,8,2879500,6140
281400,2010,1078,40,5381444,4992
NULL,2010,NULL,NULL,NULL,NULL
4145500,2010,84,86,615077,7322
3829500,2010,57,78,491958,8631
771300,2010,83,1,420904,5071
3092700,2010,378,84,2812862,7441
332700,2010,5848,75,39761709,6799
220900,2010,1517,58,8857880,5839
103800,2010,0,0,0,NULL
367900,2010,705,16,2349591,3333
2267600,2010,NULL,NULL,NULL,NULL
3814400,2010,120,28,786369,6553
129200,2010,603,5,2110411,3500
NULL,2010,3,2,4135,1378
4117500,2010,18,51,70501,3917
3891300,2010,378,62,1982583,5245
199700,2010,2872,35,16839643,5863
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,17,71,95475,5616
115600,2010,2811,37,18952836,6742
NULL,2010,NULL,NULL,NULL,NULL
2074600,2010,507,29,2833759,5589
2597300,2010,28,8,185390,6621
344600,2010,3221,83,28436896,8829
542400,2010,152,72,884182,5817
553700,2010,1821,45,10846372,5956
548843,2010,0,0,0,NULL
2277400,2010,479,84,3632716,7584
493800,2010,676,82,7917040,11712
1026400,2010,246,98,2135559,8681
347000,2010,976,51,6595288,6757
347100,2010,6673,62,43736791,6554
3264300,2010,12,28,36478,3040
3661400,2010,0,0,0,NULL
152200,2010,163,6,554346,3401
NULL,2010,NULL,NULL,NULL,NULL
561700,2010,0,0,0,NULL
1292900,2010,112,68,396321,3539
1326300,2010,600,86,4585578,7643
2518300,2010,55,77,191416,3480
3956300,2010,0,0,0,NULL
2146600,2010,366,7,2079219,5681
008918A1  ,2010,NULL,NULL,NULL,NULL
798500,2010,0,0,0,NULL
361100,2010,2185,22,9939560,4549
537200,2010,124,2,301200,2429
970600,2010,0,0,0,NULL
176900,2010,0,0,0,NULL
3922300,2010,0,0,0,NULL
3103400,2010,0,0,0,NULL
497700,2010,NULL,NULL,NULL,NULL
4146800,2010,19,40,17100,900
2548802,2010,1410,78,10543207,7477
2549402,2010,756,42,6462932,8549
2549400,2010,1127,41,6946836,6164
NULL,2010,0,0,0,NULL
2548800,2010,814,39,5891732,7238
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
1303907,2010,881,87,9710922,11023
NULL,2010,NULL,NULL,NULL,NULL
1303906,2010,514,86,5500862,10702
NULL,2010,NULL,NULL,NULL,NULL
1303900,2010,10217,83,113751764,11134
1303908,2010,446,81,4744161,10637
2539600,2010,1742,83,16266982,9338
NULL,2010,NULL,NULL,NULL,NULL
1303904,2010,743,86,8393689,11297
NULL,2010,53,82,478662,9031
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
527100,2010,1148,24,7607242,6627
570700,2010,443,22,1349384,3046
2508300,2010,4893,38,27164509,5552
199800,2010,490,10,1733921,3539
3070900,2010,54,43,638183,11818
250100,2010,4654,49,30023482,6451
776400,2010,1748,70,11710826,6700
4036300,2010,9,5,54244,6027
243500,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
2270400,2010,196,97,1862369,9502
3553300,2010,101,66,1068330,10578
3123900,2010,1367,78,13337066,9756
296400,2010,402,17,2044221,5085
184800,2010,1352,36,6523157,4825
175700,2010,0,0,0,NULL
3555400,2010,381,77,3183791,8356
3555300,2010,540,69,5961784,11040
3746400,2010,251,65,2307326,9193
202400,2010,5753,42,37450942,6510
317900,2010,1676,45,8382821,5002
3459300,2010,0,0,0,NULL
3066500,2010,0,0,0,NULL
1238600,2010,117,83,695962,5948
152100,2010,1859,70,18511421,9958
351800,2010,1507,57,13275662,8809
110700,2010,1457,52,9267586,6361
773800,2010,273,14,1252188,4587
NULL,2010,NULL,NULL,NULL,NULL
2075800,2010,150,68,1439882,9599
3113600,2010,601,53,4252136,7075
3332300,2010,19,28,174865,9203
122900,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3035300,2010,445,95,1606497,3610
NULL,2010,264,95,114327,433
3035302,2010,393,95,429499,1093
NULL,2010,340,95,267485,787
3035301,2010,397,95,495738,1249
3035303,2010,756,95,657200,869
NULL,2010,NULL,NULL,NULL,NULL
351700,2010,NULL,NULL,NULL,NULL
140600,2010,4952,58,34094191,6885
562100,2010,0,0,0,NULL
175800,2010,11846,76,88757273,7493
175900,2010,6003,54,41838395,6970
001758A1  ,2010,NULL,NULL,NULL,NULL
552500,2010,2952,47,13292625,4503
361300,2010,2054,33,24444802,11901
314900,2010,1340,81,14670140,10948
258000,2010,2201,46,18440371,8378
1034200,2010,0,0,0,NULL
321900,2010,2405,54,18146951,7546
NULL,2010,NULL,NULL,NULL,NULL
3103800,2010,37,93,222000,6000
1287000,2010,1496,44,6395508,4275
3903500,2010,1425,83,9778116,6862
2278800,2010,2243,92,21706152,9677
NULL,2010,NULL,NULL,NULL,NULL
104000,2010,1095,21,4070363,3717
202500,2010,4846,75,37333584,7704
202600,2010,1554,60,11081392,7131
768600,2010,1656,55,6304861,3807
002025A1  ,2010,NULL,NULL,NULL,NULL
002025A2  ,2010,NULL,NULL,NULL,NULL
367800,2010,2478,34,12100293,4883
369300,2010,410,84,1514147,3693
373800,2010,436,68,3817349,8755
342200,2010,1139,68,8531032,7490
381600,2010,107,4,364693,3408
1064100,2010,84,53,609101,7251
NULL,2010,7,29,52248,7464
1274400,2010,121,83,722092,5968
866100,2010,0,0,0,NULL
2622002,2010,NULL,NULL,NULL,NULL
2622000,2010,NULL,NULL,NULL,NULL
4054300,2010,0,0,0,NULL
250200,2010,1770,61,12910472,7294
3107000,2010,NULL,NULL,NULL,NULL
357401,2010,15,13,72071,4805
561500,2010,0,0,0,NULL
3593300,2010,1556,76,2673390,1718
237500,2010,1661,26,11228946,6760
243600,2010,0,0,0,NULL
2218300,2010,483,93,1830508,3790
3008700,2010,0,0,0,NULL
1043900,2010,0,0,0,NULL
361400,2010,512,9,2671047,5217
4131700,2010,402,62,2963282,7371
2491501,2010,238,94,2698985,11340
2491500,2010,261,94,2145650,8221
726000,2010,0,0,0,NULL
766900,2010,736,24,2826082,3840
361900,2010,436,55,3370273,7730
361600,2010,1218,72,9447561,7757
361800,2010,95,47,345810,3640
318000,2010,185,77,1213282,6558
3076100,2010,NULL,NULL,NULL,NULL
129400,2010,349,2,1193003,3418
194000,2010,797,52,7339250,9209
185700,2010,816,49,4710158,5772
846600,2010,185,7,1175274,6353
163600,2010,1937,13,5376350,2776
2511000,2010,0,0,0,NULL
129500,2010,NULL,NULL,NULL,NULL
231700,2010,539,18,2859105,5304
318100,2010,2785,65,16745975,6013
322000,2010,653,30,3541645,5424
362000,2010,655,50,4914834,7504
546700,2010,0,0,0,NULL
2104402,2010,65,43,301955,4645
2104404,2010,118,47,590774,5007
2104403,2010,82,50,408285,4979
2104400,2010,151,66,671968,4450
196000,2010,749,63,7460585,9961
2491400,2010,0,0,0,NULL
2596400,2010,529,82,6179382,11681
767800,2010,1298,100,14808882,11409
399400,2010,966,17,2628200,2721
344700,2010,478,59,2230815,4667
2237800,2010,833,82,4608142,5532
159400,2010,1520,68,11661658,7672
461802,2010,598,97,5569907,9314
461800,2010,704,55,6759300,9601
166300,2010,NULL,NULL,NULL,NULL
379300,2010,2815,38,15043651,5344
954400,2010,1417,15,7465731,5269
164300,2010,195,9,702098,3601
231800,2010,2089,73,17924718,8581
104100,2010,872,67,7285098,8354
3096500,2010,135,80,648000,4800
221100,2010,3013,84,23517650,7805
958100,2010,156,99,777537,4984
NULL,2010,NULL,NULL,NULL,NULL
807800,2010,905,13,3441271,3803
296700,2010,286,48,2755520,9635
281500,2010,NULL,NULL,NULL,NULL
281700,2010,1555,79,11473446,7378
234200,2010,2832,75,22803936,8052
2530600,2010,1015,13,4345667,4281
231000,2010,1494,31,6820895,4566
553400,2010,2283,51,12454399,5455
282000,2010,1153,46,7775239,6743
642902,2010,3,43,31500,10500
209200,2010,254,55,1709030,6728
282300,2010,8671,59,71066069,8196
2140400,2010,111,85,872638,7862
659100,2010,45,48,250674,5571
646700,2010,208,72,1886467,9070
282900,2010,1295,56,7937438,6129
2340501,2010,157,79,1282391,8168
2340500,2010,167,49,1312453,7859
250400,2010,527,79,3627606,6884
3097600,2010,0,0,0,NULL
729100,2010,121,68,1072770,8866
657400,2010,119,89,1084689,9115
655100,2010,143,93,505685,3536
209500,2010,854,42,5533905,6480
362300,2010,1672,70,12687113,7588
238200,2010,1654,53,10281248,6216
1236400,2010,3,2,21250,7083
947900,2010,120,74,971641,8097
152800,2010,8381,29,64396691,7684
360800,2010,1253,11,6787204,5417
146800,2010,770,65,6940840,9014
619100,2010,364,69,2579147,7086
318300,2010,523,72,4517008,8637
209300,2010,217,52,1579660,7280
3098000,2010,37,47,385476,10418
283200,2010,890,46,6204680,6972
2358600,2010,60,37,218555,3643
3889300,2010,400,97,2000000,5000
2184400,2010,145,61,1038811,7164
NULL,2010,NULL,NULL,NULL,NULL
130500,2010,979,14,5627274,5748
1119400,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
2539903,2010,362,61,1973834,5453
780400,2010,882,63,4318059,4896
2615401,2010,764,74,4378975,5732
2615400,2010,829,80,4718544,5692
3380300,2010,339,52,2162920,6380
2586901,2010,512,74,3096320,6048
3061800,2010,49,30,148737,3035
1088100,2010,8927,72,58981777,6607
408000,2010,NULL,NULL,NULL,NULL
NULL,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
130600,2010,NULL,NULL,NULL,NULL
941900,2010,60,71,261207,4353
150400,2010,3319,28,23548276,7095
808000,2010,1579,37,6930310,4389
471100,2010,659,58,3524369,5348
284600,2010,3443,53,29218622,8486
953500,2010,29,71,221378,7634
486607,2010,379,88,3224207,8507
486600,2010,901,93,8041150,8925
NULL,2010,NULL,NULL,NULL,NULL
362400,2010,6623,59,55556259,8388
251200,2010,519,54,2213356,4265
2143500,2010,75,69,552374,7365
194500,2010,505,74,3761625,7449
153100,2010,1204,56,9194537,7637
2228100,2010,41,48,220036,5367
263900,2010,1523,67,10136235,6655
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
367403,2010,823,43,6913200,8400
367405,2010,359,83,3517206,9797
367401,2010,704,97,5780448,8211
367400,2010,635,86,6921500,10900
NULL,2010,NULL,NULL,NULL,NULL
855200,2010,176,88,1499510,8520
210700,2010,1740,55,12725506,7314
2269300,2010,0,0,0,NULL
1013800,2010,100,44,568972,5690
104400,2010,944,91,8720465,9238
934500,2010,4315,63,30864919,7153
012425A1  ,2010,183,81,1283220,7012
1242500,2010,440,67,2740369,6228
1242503,2010,259,48,1426461,5508
2610900,2010,0,0,0,NULL
221700,2010,1627,66,10723215,6591
283800,2010,7349,45,47510030,6465
3293300,2010,62,52,433073,6985
2541200,2010,562,82,2895456,5152
NULL,2010,457,81,4819375,10546
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,220,61,2589706,11771
145900,2010,1101,65,12366912,11232
NULL,2010,1783,75,20100546,11273
NULL,2010,3493,80,39021752,11171
NULL,2010,2241,60,21303552,9506
NULL,2010,2580,62,29831755,11563
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,339,72,3814546,11252
NULL,2010,3286,85,35754701,10881
NULL,2010,1801,72,19974062,11091
NULL,2010,1587,75,18750057,11815
NULL,2010,1633,77,17651783,10809
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,5276,56,60041699,11380
NULL,2010,138,78,1291751,9361
2206300,2010,33,67,193651,5868
4152900,2010,150,86,674922,4499
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3169300,2010,11,4,57605,5237
2202200,2010,51,34,355476,6970
3126900,2010,22,73,75000,3409
4100300,2010,86,50,598955,6965
2538800,2010,57,51,471296,8268
287800,2010,7801,31,15813042,2027
221800,2010,3389,60,24105672,7113
362500,2010,1071,49,6420045,5994
4039300,2010,547,56,2697198,4931
1208800,2010,542,86,4460796,8230
3104900,2010,21,41,65503,3119
287900,2010,501,29,2185529,4362
461900,2010,3501,75,24456164,6985
3752400,2010,113,84,911292,8065
2260500,2010,0,0,0,NULL
3108100,2010,2660,93,16729489,6289
NULL,2010,32,17,161033,5032
NULL,2010,7,4,29645,4235
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,11,14,80167,7288
1042400,2010,102,48,624451,6122
NULL,2010,12,9,82875,6906
267000,2010,391,65,2441733,6245
2104900,2010,245,75,1446664,5905
2567600,2010,0,0,0,NULL
560700,2010,0,0,0,NULL
4120000,2010,14,100,83300,5950
2326900,2010,408,61,1824380,4472
2524000,2010,221,51,1229820,5565
NULL,2010,NULL,NULL,NULL,NULL
283500,2010,7786,59,52504429,6743
283600,2010,5496,47,36228387,6592
284400,2010,3896,73,25840857,6633
679100,2010,2545,63,16575539,6513
286200,2010,2029,31,8295434,4088
284200,2010,6217,63,52095680,8380
284100,2010,5104,73,34998279,6857
284300,2010,4327,69,28739750,6642
284500,2010,2781,51,17225197,6194
710900,2010,1795,47,10975730,6115
284800,2010,5187,72,34195846,6593
284900,2010,3774,64,23636069,6263
285000,2010,2749,73,18131629,6596
285600,2010,1822,68,10594130,5815
285100,2010,1258,60,7015722,5577
992900,2010,NULL,NULL,NULL,NULL
285400,2010,2525,68,18008393,7132
285500,2010,2233,67,13726915,6147
285700,2010,1994,62,12180826,6109
283900,2010,181,52,1830765,10115
1028600,2010,4597,34,39360271,8562
285300,2010,865,55,5769539,6670
284700,2010,3847,67,25006757,6500
1167800,2010,1210,53,9869497,8157
288100,2010,2263,16,7054666,3117
878800,2010,NULL,NULL,NULL,NULL
297000,2010,152,4,925076,6086
NULL,2010,17,61,65140,3832
336900,2010,1701,76,9521443,5598
2568800,2010,538,13,2078490,3863
NULL,2010,NULL,NULL,NULL,NULL
3021500,2010,0,0,0,NULL
3009400,2010,0,0,0,NULL
337000,2010,394,26,2269257,5760
2170000,2010,358,65,1516550,4236
374200,2010,342,46,2287820,6690
1159600,2010,33,70,204914,6210
1292700,2010,46,72,246859,5367
288200,2010,7612,55,53991878,7093
194600,2010,497,73,3767700,7581
379600,2010,1568,23,8927094,5693
130900,2010,0,0,0,NULL
4100400,2010,NULL,NULL,NULL,NULL
104600,2010,477,68,3557531,7458
153300,2010,4810,33,21506866,4471
2508900,2010,10,32,65800,6580
1198900,2010,0,0,0,NULL
2550600,2010,0,0,0,NULL
4115500,2010,0,0,0,NULL
1201100,2010,0,0,0,NULL
1252300,2010,0,0,0,NULL
363100,2010,6819,80,37326343,5474
362600,2010,3831,9,14579891,3806
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
1181000,2010,477,56,2229668,4674
4116600,2010,86,99,775964,9023
3100800,2010,0,0,0,NULL
183800,2010,1002,41,6306590,6294
2209200,2010,0,0,0,NULL
2528300,2010,419,74,2158533,5152
397900,2010,NULL,NULL,NULL,NULL
1103100,2010,3665,84,22633576,6176
991000,2010,345,13,1564958,4536
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3127900,2010,0,0,0,NULL
3078500,2010,32,71,182416,5701
3750300,2010,132,82,699185,5297
2073200,2010,0,0,0,NULL
362700,2010,2239,40,10915552,4875
337100,2010,17624,65,147045583,8343
NULL,2010,97,48,739889,7628
3024900,2010,181,83,612685,3385
2540000,2010,115,80,661250,5750
003530A2  ,2010,NULL,NULL,NULL,NULL
4035300,2010,179,66,677736,3786
535900,2010,366,29,1504862,4112
535800,2010,0,0,0,NULL
528000,2010,0,0,0,NULL
402600,2010,0,0,0,NULL
535700,2010,0,0,0,NULL
778200,2010,0,0,0,NULL
528100,2010,0,0,0,NULL
1032600,2010,0,0,0,NULL
528200,2010,0,0,0,NULL
535600,2010,0,0,0,NULL
1070000,2010,0,0,0,NULL
535400,2010,0,0,0,NULL
402500,2010,0,0,0,NULL
535300,2010,0,0,0,NULL
535200,2010,0,0,0,NULL
530700,2010,0,0,0,NULL
536000,2010,0,0,0,NULL
535100,2010,0,0,0,NULL
2103500,2010,0,0,0,NULL
528300,2010,0,0,0,NULL
971000,2010,0,0,0,NULL
2237900,2010,0,0,0,NULL
946400,2010,0,0,0,NULL
1216400,2010,0,0,0,NULL
537900,2010,0,0,0,NULL
2092800,2010,0,0,0,NULL
956700,2010,0,0,0,NULL
352200,2010,4518,66,13579260,3006
352300,2010,3917,44,23653885,6039
352400,2010,461,79,4473122,9703
352500,2010,736,69,5071110,6890
827800,2010,1174,37,5767960,4913
545200,2010,76,50,465422,6124
362800,2010,0,0,0,NULL
965100,2010,3091,58,19700058,6373
NULL,2010,NULL,NULL,NULL,NULL
363200,2010,13893,36,91020463,6552
356500,2010,3074,55,25594977,8326
1116100,2010,4015,53,36907773,9192
363900,2010,4837,59,38337479,7926
003632A1  ,2010,NULL,NULL,NULL,NULL
3170300,2010,499,48,3659918,7335
NULL,2010,NULL,NULL,NULL,NULL
2568100,2010,1463,68,8468900,5789
NULL,2010,0,0,0,NULL
363500,2010,NULL,NULL,NULL,NULL
363600,2010,2729,36,19995243,7327
363800,2010,809,86,5902806,7296
3025000,2010,35,24,44528,1272
NULL,2010,NULL,NULL,NULL,NULL
3104700,2010,0,0,0,NULL
3579300,2010,279,97,1095311,3926
3179500,2010,NULL,NULL,NULL,NULL
3987300,2010,155,40,490046,3162
364100,2010,946,68,7315403,7733
364200,2010,5521,76,48484238,8782
NULL,2010,NULL,NULL,NULL,NULL
922500,2010,1234,21,4731691,3834
3396500,2010,427,44,2984468,6989
003634A1  ,2010,NULL,NULL,NULL,NULL
363400,2010,2992,44,17939093,5996
993200,2010,910,54,4243109,4663
361500,2010,13876,53,99221129,7151
364400,2010,11154,46,89123403,7990
1067400,2010,448,66,4520753,10091
003644A1  ,2010,NULL,NULL,NULL,NULL
364500,2010,1532,85,10862334,7090
364600,2010,4596,59,35498869,7724
791200,2010,420,47,2227709,5304
2236400,2010,0,0,0,NULL
2251600,2010,34,22,96340,2834
2342400,2010,94,94,611000,6500
NULL,2010,42,24,294298,7007
2171900,2010,40,49,253374,6334
927000,2010,3381,85,30505464,9023
2117102,2010,784,86,6887641,8785
009270A1  ,2010,593,85,5806328,9791
2110500,2010,937,89,8448320,9016
2128600,2010,51,91,470718,9230
2078900,2010,1888,78,18060058,9566
1019500,2010,2566,81,23379273,9111
2117100,2010,1895,82,18693566,9865
3084601,2010,900,85,10008110,11120
3084600,2010,1187,91,12052319,10154
1258405,2010,608,87,5069064,8337
2525600,2010,1157,86,9498197,8209
1258406,2010,628,88,6436688,10250
835000,2010,3157,88,27494500,8709
4051300,2010,1123,89,11493781,10235
747000,2010,2479,89,22256028,8978
007470A1  ,2010,11110,86,1227876,111
781900,2010,1588,84,14881732,9371
021105A1  ,2010,334,87,3012697,9020
3084602,2010,399,86,3920700,9826
NULL,2010,NULL,NULL,NULL,NULL
2291300,2010,1747,71,15334448,8778
NULL,2010,NULL,NULL,NULL,NULL
007236A1  ,2010,662,89,5997113,9059
3740500,2010,310,88,2939447,9482
NULL,2010,NULL,NULL,NULL,NULL
927002,2010,1900,86,16384991,8624
009270A2  ,2010,35,83,245500,7014
NULL,2010,NULL,NULL,NULL,NULL
1024800,2010,1735,86,15799185,9106
010248A1  ,2010,346,91,3037046,8778
2557800,2010,596,85,5953458,9989
NULL,2010,3,9,13329,4443
2159600,2010,517,88,1745547,3376
NULL,2010,NULL,NULL,NULL,NULL
3801400,2010,0,0,0,NULL
2319801,2010,136,66,1385360,10186
2319800,2010,94,64,959935,10212
NULL,2010,62,67,574048,9259
NULL,2010,NULL,NULL,NULL,NULL
212900,2010,289,59,2018019,6983
113400,2010,438,53,3505837,8004
2339800,2010,67,78,125550,1874
2155300,2010,NULL,NULL,NULL,NULL
2155305,2010,NULL,NULL,NULL,NULL
2155303,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
648900,2010,94,28,665348,7078
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3426300,2010,229,93,1763206,7700
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3128102,2010,256,83,1995060,7793
3128101,2010,156,90,1004451,6439
161700,2010,589,59,3752495,6371
264200,2010,3003,48,19259421,6413
270400,2010,2443,63,16884063,6911
270500,2010,2303,76,15956954,6929
234300,2010,2007,71,17804065,8871
520800,2010,1101,85,9674341,8787
303700,2010,959,52,5963537,6218
2269700,2010,46,62,123221,2679
-2,2010,NULL,NULL,NULL,NULL
206300,2010,3450,15,19365161,5613
3164300,2010,115,91,820127,7132
2285500,2010,194,84,1990597,10261
3413400,2010,0,0,0,NULL
815500,2010,2219,49,14544409,6554
272600,2010,NULL,NULL,NULL,NULL
4139400,2010,63,60,286519,4548
NULL,2010,207,90,2116301,10224
NULL,2010,174,93,1688512,9704
NULL,2010,85,89,843890,9928
NULL,2010,266,89,2552160,9595
NULL,2010,124,84,1284673,10360
NULL,2010,NULL,NULL,NULL,NULL
1258400,2010,2645,85,24028569,9085
1258401,2010,1163,80,10341090,8892
3808300,2010,144,59,1473064,10230
2575400,2010,57,7,220165,3863
169800,2010,NULL,NULL,NULL,NULL
274200,2010,261,41,1852607,7098
3516300,2010,77,43,648972,8428
4095300,2010,184,61,1131873,6151
2361300,2010,48,56,383946,7999
122000,2010,491,50,4708444,9589
3361300,2010,209,96,1341811,6420
219400,2010,188,46,1255310,6677
748600,2010,1453,87,14165851,9749
2066200,2010,4174,62,24076034,5768
3068202,2010,124,93,1474560,11892
2192800,2010,259,75,2719500,10500
4094300,2010,165,57,788033,4776
281000,2010,1225,77,9798256,7999
895500,2010,15,29,43326,2888
NULL,2010,41,27,258802,6312
4138200,2010,101,75,693397,6865
NULL,2010,16,11,51238,3202
3220300,2010,78,59,340195,4361
NULL,2010,23,18,34069,1481
4031300,2010,90,56,596260,6625
NULL,2010,11,11,78500,7136
2165200,2010,85,60,570514,6712
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,51,34,348132,6826
2612700,2010,53,38,371401,7008
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,65,71,637422,9806
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,44,29,209049,4751
4138400,2010,56,69,375639,6708
466603,2010,821,78,5200018,6334
466602,2010,550,81,3286489,5975
2314000,2010,70,60,509627,7280
3466400,2010,NULL,NULL,NULL,NULL
953100,2010,59,49,241850,4099
NULL,2010,NULL,NULL,NULL,NULL
4151800,2010,139,52,1075565,7738
NULL,2010,NULL,NULL,NULL,NULL
4137000,2010,19,76,116809,6148
105100,2010,8224,35,62482161,7598
304500,2010,2004,67,16386380,8177
253600,2010,7112,55,58040825,8161
253700,2010,838,67,5834653,6963
153800,2010,2994,54,31601307,10555
352900,2010,4149,46,27765563,6692
NULL,2010,NULL,NULL,NULL,NULL
353000,2010,8931,42,66244195,7417
353100,2010,3571,47,23863954,6683
365600,2010,12841,60,107464536,8369
365800,2010,16138,42,111326690,6898
3064600,2010,4775,29,25781767,5399
974100,2010,4396,45,35216496,8011
366100,2010,7394,43,55827438,7550
1011500,2010,13659,55,96409264,7058
1116300,2010,2363,47,16113231,6819
495100,2010,313,68,3926076,12543
365900,2010,630,71,6409640,10174
2555400,2010,108,50,1023978,9481
495200,2010,375,76,4028353,10742
993000,2010,1110,41,6042188,5443
359900,2010,5249,33,27838261,5304
365500,2010,NULL,NULL,NULL,NULL
335000,2010,1689,78,12607863,7465
374700,2010,918,46,5663520,6169
395500,2010,4777,52,36133484,7564
NULL,2010,NULL,NULL,NULL,NULL
884600,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
-2,2010,NULL,NULL,NULL,NULL
337600,2010,803,80,5985637,7454
2358000,2010,248,72,1040228,4194
205200,2010,652,80,4030221,6181
2192200,2010,1932,11,13188000,6826
1085400,2010,NULL,NULL,NULL,NULL
1239300,2010,781,72,8329321,10665
200100,2010,972,57,7872109,8099
3043100,2010,41,64,267550,6526
687100,2010,1695,16,8044752,4746
155500,2010,559,97,4418568,7904
471300,2010,759,21,4557219,6004
976500,2010,265,6,1067320,4028
107000,2010,0,0,0,NULL
4004300,2010,5,8,17500,3500
371200,2010,6192,20,25908435,4184
2320900,2010,161,69,1623563,10084
966000,2010,74,70,306278,4139
312100,2010,1808,76,28443903,15732
321311,2010,52,17,312368,6007
NULL,2010,NULL,NULL,NULL,NULL
3035200,2010,84,34,317374,3778
NULL,2010,NULL,NULL,NULL,NULL
1293200,2010,52,58,96544,1857
159600,2010,523,64,3618741,6919
3784400,2010,0,0,0,NULL
2315500,2010,20,14,70000,3500
813200,2010,234,68,902446,3857
-2,2010,0,0,0,NULL
1082600,2010,0,0,0,NULL
NULL,2010,NULL,NULL,NULL,NULL
678800,2010,1791,48,8900600,4970
NULL,2010,26,23,165750,6375
2144000,2010,125,83,661705,5294
2206200,2010,217,59,1652236,7614
2321400,2010,1,1,1750,1750
3670300,2010,92,100,727355,7906
4141200,2010,125,68,1114740,8918
910400,2010,35,38,277055,7916
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL
3371300,2010,152,54,1290848,8492
2255400,2010,116,77,1107253,9545
1249600,2010,48,52,460900,9602
3240300,2010,5,22,31500,6300
NULL,2010,NULL,NULL,NULL,NULL
2191600,2010,1,1,5500,5500
3932500,2010,133,98,968097,7279
4131200,2010,1,1,2775,2775
3607400,2010,18,75,97332,5407
NULL,2010,NULL,NULL,NULL,NULL
243900,2010,828,88,7884278,9522
1014200,2010,3086,40,11961568,3876
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,164,78,1500363,9149
NULL,2010,12,16,32244,2687
209900,2010,7442,43,47678782,6407
NULL,2010,NULL,NULL,NULL,NULL
NULL,2010,82,62,651320,7943
198700,2010,740,68,4914952,6642
3017800,2010,62,25,304068,4904
560800,2010,0,0,0,NULL
3263300,2010,0,0,0,NULL
322100,2010,1354,52,8037706,5936
NULL,2010,NULL,NULL,NULL,NULL
3714300,2010,197,60,1559350,7915
2251502,2010,29,45,333500,11500
2251500,2010,26,21,247000,9500
NULL,2010,NULL,NULL,NULL,NULL
4029300,2010,53,96,124787,2354
NULL,2010,NULL,NULL,NULL,NULL
352600,2010,913,70,7237815,7928
NULL,2010,0,0,0,NULL
2168100,2010,0,0,0,NULL
1069500,2010,25,49,73242,2930
943000,2010,0,0,0,NULL
492600,2010,1781,26,6914867,3883
2304700,2010,104,36,466492,4486
3475400,2010,22,39,129190,5872
2546000,2010,NULL,NULL,NULL,NULL
